IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MN_20161108_GEN_PRE_REP_TRUMP,USA_MN_20161108_GEN_PRE_DEM_CLINTON,USA_MN_20161108_GEN_PRE_CON_CASTLE,USA_MN_20161108_GEN_PRE_MAR_VACEK,USA_MN_20161108_GEN_PRE_SOC_KENNEDY,USA_MN_20161108_GEN_PRE_GRE_STEIN,USA_MN_20161108_GEN_PRE_DEL_FUENTE,USA_MN_20161108_GEN_PRE_IND_MCMULLIN,USA_MN_20161108_GEN_PRE_LIB_JOHNSON,USA_MN_20161108_GEN_PRE_OTH_WRITEIN
0,_013,_Amboy,_0005,146,65,2,3,0,1,0,6,8,7
0,_013,_Beauford Twp,_0010,144,42,2,2,1,2,0,9,15,4
0,_013,_Butternut Valley Twp,_0015,102,58,0,0,0,2,0,6,6,1
0,_013,_Cambria Twp,_0020,95,59,0,1,0,3,0,0,4,2
0,_013,_Ceresco Twp,_0025,72,21,2,0,0,4,0,0,7,0
0,_013,_Danville Twp,_0030,86,48,0,0,3,2,0,6,4,0
0,_013,_Decoria Twp,_0035,439,198,3,1,1,3,0,12,15,5
0,_013,_Eagle Lake,_0040,826,544,3,5,1,5,3,33,76,15
0,_013,_Garden City Twp,_0045,250,147,2,5,1,9,0,8,16,3
0,_013,_Good Thunder,_0050,164,86,2,4,2,4,0,4,16,4
0,_013,_Jamestown Twp,_0055,244,134,0,2,1,4,0,5,11,4
0,_013,_Judson Twp,_0060,168,102,2,2,0,2,0,7,14,8
0,_013,_Lake Crystal,_0065,608,527,7,9,0,17,0,27,53,12
0,_013,_Le Ray Twp,_0070,252,144,3,0,0,2,0,7,14,1
0,_013,_Lime Twp,_0075,359,175,2,1,1,15,0,10,11,3
0,_013,_Lincoln Twp,_0080,75,26,0,0,0,0,0,1,12,0
0,_013,_Lyra Twp,_0085,135,49,1,0,0,0,0,5,3,1
0,_013,_McPherson Twp,_0090,161,71,2,0,0,2,0,4,9,2
0,_013,_Madison Lake,_0095,360,223,3,1,0,12,1,9,21,3
0,_013,_Mankato W-5 P-1,_0100,219,306,6,1,0,10,1,16,31,4
0,_013,_Mankato W-5 P-2,_0105,74,109,0,2,0,14,0,3,16,4
0,_013,_Mankato W-5 P-3,_0106,327,397,2,5,0,8,2,20,44,7
0,_013,_Mankato W-5 P-4,_0110,94,245,1,0,2,4,0,11,14,5
0,_013,_Mankato W-5 P-5,_0115,262,341,5,4,2,16,2,10,37,4
0,_013,_Mankato W-5 P-6,_0120,433,505,1,6,0,29,2,15,83,6
0,_013,_Mankato W-3 P-7,_0125,325,481,5,3,0,29,0,11,52,14
0,_013,_Mankato W-3 P-8,_0130,545,578,4,5,1,17,2,25,47,11
0,_013,_Mankato W-3 P-9,_0135,797,864,9,10,0,35,4,25,102,13
0,_013,_Mankato W-4 P-10,_0140,367,736,3,16,1,53,0,19,96,19
0,_013,_Mankato W-4 P-10A,_0142,490,690,6,3,1,39,0,17,75,21
0,_013,_Mankato W-1 P-11,_0145,655,797,3,12,4,28,1,22,104,20
0,_013,_Mankato W-1 P-12,_0150,311,324,4,3,0,11,0,12,24,10
0,_013,_Mankato W-4 P-13,_0155,361,414,4,5,1,13,1,16,69,9
0,_013,_Mankato W-1 P-14,_0160,767,843,16,5,2,26,1,26,77,22
0,_013,_Mankato W-2 P-15,_0165,1114,1556,14,16,3,74,0,57,153,30
0,_013,_Mankato W-2 P-16,_0170,793,615,1,3,0,18,1,28,63,10
0,_013,_Mankato W-2 P-17,_0175,122,121,4,2,0,5,0,3,12,1
0,_013,_Mankato Twp P-1,_0195,83,43,0,0,0,2,0,2,5,0
0,_013,_Mankato Twp P-2,_0197,487,375,10,3,1,15,0,26,33,8
0,_013,_Mapleton,_0200,489,306,5,3,1,9,1,12,33,16
0,_013,_Mapleton Twp,_0205,98,50,3,0,0,3,0,0,1,1
0,_013,_Medo Twp,_0210,125,39,1,0,0,4,0,4,10,4
0,_013,_Minnesota Lake,_0212,3,4,0,0,0,0,0,0,0,0
0,_013,_North Mankato,_0213,1,0,0,0,0,0,0,1,0,0
0,_013,_Pemberton,_0215,69,29,1,1,0,2,0,3,4,0
0,_013,_Pleasant Mound Twp,_0220,91,12,0,0,0,1,0,2,2,1
0,_013,_Rapidan Twp,_0225,412,246,4,2,0,7,0,12,23,3
0,_013,_Saint Clair,_0230,229,133,4,3,1,4,0,11,25,6
0,_013,_Shelby Twp,_0235,98,50,0,0,0,0,0,2,5,2
0,_013,_Skyline,_0240,76,107,0,0,0,3,0,10,11,1
0,_013,_South Bend Twp,_0245,423,275,3,3,2,13,1,10,23,6
0,_013,_Sterling Twp,_0250,87,46,1,0,0,2,1,2,2,3
0,_013,_Vernon Center,_0255,83,37,0,0,0,1,0,6,6,1
0,_013,_Vernon Center Twp,_0260,71,35,0,0,0,3,0,7,7,0
0,_015,_Albin Twp,_0005,133,30,1,0,0,1,0,4,4,1
0,_015,_Bashaw Twp,_0010,100,19,2,0,0,1,0,3,1,2
0,_015,_Burnstown Twp,_0015,133,16,0,0,0,0,0,2,4,2
0,_015,_Cobden,_0020,11,3,0,0,0,0,0,2,2,0
0,_015,_Comfrey,_0025,129,39,1,3,0,0,0,9,4,0
0,_015,_Cottonwood Twp,_0030,347,101,2,0,0,5,1,10,14,8
0,_015,_Eden Twp,_0035,117,22,0,0,0,1,0,0,2,1
0,_015,_Evan,_0040,20,13,0,0,0,0,0,3,0,0
0,_015,_Hanska,_0045,91,60,3,5,0,4,0,5,11,1
0,_015,_Home Twp,_0050,250,33,3,0,0,0,0,6,7,0
0,_015,_Lake Hanska Twp,_0055,98,54,0,1,0,0,0,1,8,3
0,_015,_Leavenworth Twp,_0060,144,23,0,0,0,2,0,4,5,0
0,_015,_Linden Twp,_0065,89,46,1,5,0,6,0,4,7,5
0,_015,_Milford Twp,_0070,313,96,3,2,0,2,0,9,13,4
0,_015,_Mulligan Twp,_0075,68,21,1,0,0,0,0,8,6,2
0,_015,_New Ulm W-1 P-1,_0080,428,246,6,3,0,11,0,17,32,9
0,_015,_New Ulm W-1 P-2,_0085,525,341,6,3,1,11,0,21,47,9
0,_015,_New Ulm W-2 P-1,_0090,463,296,3,5,1,13,0,40,39,9
0,_015,_New Ulm W-2 P-2,_0095,433,246,5,3,1,11,2,16,27,6
0,_015,_New Ulm W-3 P-1,_0100,670,431,11,0,2,9,0,45,39,6
0,_015,_New Ulm W-3 P-2,_0105,474,265,3,5,0,15,2,30,39,3
0,_015,_New Ulm W-4 P-1,_0110,586,303,3,3,1,11,0,46,49,9
0,_015,_New Ulm W-4 P-2,_0115,587,317,4,2,0,8,0,49,45,13
0,_015,_North Star Twp,_0120,125,11,1,0,0,0,0,1,9,0
0,_015,_Prairieville Twp,_0125,143,11,1,0,0,1,0,2,6,3
0,_015,_Sigel Twp,_0130,153,50,1,0,0,1,0,9,6,0
0,_015,_Sleepy Eye W-1,_0135,453,194,1,2,0,8,0,17,21,7
0,_015,_Sleepy Eye W-2,_0140,700,197,6,3,0,4,0,32,22,7
0,_015,_Springfield W-1,_0145,328,131,1,0,2,5,0,6,13,2
0,_015,_Springfield W-2,_0150,352,125,2,1,1,5,0,16,15,2
0,_015,_Stark Twp,_0155,164,11,1,0,0,1,0,1,6,1
0,_015,_Stately Twp,_0160,81,12,0,0,0,0,0,3,0,1
0,_017,_Atkinson Twp,_0005,115,92,1,1,0,2,0,6,9,5
0,_017,_Automba Twp,_0010,45,33,0,0,0,0,0,1,4,0
0,_017,_Barnum,_0015,123,91,0,2,0,1,0,3,13,1
0,_017,_Barnum Twp,_0020,311,288,3,1,0,5,0,17,30,4
0,_017,_Beseman Twp,_0025,32,23,0,0,0,0,1,1,2,1
0,_017,_Blackhoof Twp,_0030,256,240,3,1,1,9,0,12,22,7
0,_017,_Carlton,_0035,182,273,4,7,0,12,0,6,22,14
0,_017,_Cloquet W-1,_0040,608,649,5,4,0,15,0,17,44,8
0,_017,_Cloquet W-2,_0045,427,515,6,9,1,21,1,12,46,7
0,_017,_Cloquet W-3,_0050,459,555,7,9,3,25,0,26,44,10
0,_017,_Cloquet W-4,_0055,488,563,1,5,1,10,0,21,47,6
0,_017,_Cloquet W-5 P-1,_0060,476,552,1,4,0,12,0,9,27,8
0,_017,_Cloquet W-5 P-2,_0065,52,184,0,5,0,14,1,3,5,1
0,_017,_Clear Creek Unorg,_0068,42,26,2,0,0,0,0,1,5,0
0,_017,_Corona Unorg,_0070,31,35,2,0,0,0,0,0,2,0
0,_017,_Cromwell,_0075,38,49,0,0,0,3,0,0,4,1
0,_017,_Eagle Twp,_0080,174,127,1,1,0,2,1,7,3,0
0,_017,_Holyoke Twp,_0085,69,42,1,1,0,2,0,1,9,3
0,_017,_Kalevala Twp,_0090,95,51,1,1,0,3,0,5,7,1
0,_017,_Kettle River,_0095,28,45,0,1,0,0,0,3,11,1
0,_017,_Lakeview Twp,_0100,49,49,0,0,0,2,0,1,3,2
0,_017,_Mahtowa Twp,_0105,175,152,5,1,0,3,0,4,18,7
0,_017,_Moose Lake,_0110,266,377,8,8,0,6,0,15,36,9
0,_017,_Moose Lake Twp,_0115,284,203,2,0,0,1,0,12,29,7
0,_017,_Progress Unorg,_0118,3,7,0,0,0,0,0,0,0,0
0,_017,_Perch Lake Twp,_0120,182,296,1,2,1,11,0,5,12,4
0,_017,_Red Clover Unorg,_0125,74,58,0,1,0,2,0,6,3,0
0,_017,_Sawyer Unorg,_0130,84,73,3,2,0,3,0,6,4,5
0,_017,_Scanlon,_0135,201,291,0,1,0,3,0,6,29,3
0,_017,_Silver Brook Twp,_0140,205,124,1,3,0,6,0,13,14,2
0,_017,_Silver Twp,_0145,136,102,0,0,1,4,1,4,12,0
0,_017,_Skelton Twp,_0150,118,99,2,2,1,3,0,4,10,5
0,_017,_Split Rock Twp,_0155,49,28,0,0,0,1,0,3,5,0
0,_017,_Thomson Twp,_0165,1503,1337,14,7,0,25,0,55,108,23
0,_017,_Twin Lakes Twp,_0170,561,568,5,6,0,17,0,17,47,4
0,_017,_Wrenshall,_0175,83,130,2,3,0,3,1,2,11,2
0,_017,_Wrenshall Twp,_0180,119,114,4,4,1,4,2,4,5,0
0,_017,_Wright,_0185,17,19,0,0,0,3,0,0,1,1
0,_019,_Benton Twp,_0005,335,112,2,1,0,1,0,12,10,3
0,_019,_Camden Twp,_0010,419,103,4,0,0,2,0,6,10,2
0,_019,_Carver,_0015,1145,930,5,11,1,29,1,48,126,22
0,_019,_Chanhassen P-1A,_0020,731,907,2,3,1,14,0,42,92,35
0,_019,_Chanhassen P-1B,_0025,928,941,7,4,1,30,1,38,109,24
0,_019,_Chanhassen P-2A,_0030,646,673,3,5,0,10,0,34,62,30
0,_019,_Chanhassen P-2B,_0035,968,1025,3,8,2,22,1,43,85,27
0,_019,_Chanhassen P-3,_0036,1196,1166,3,7,0,14,1,40,126,30
0,_019,_Chanhassen P-4,_0037,1108,1154,4,10,0,17,1,66,103,32
0,_019,_Chanhassen P-5,_0038,1175,1135,1,2,1,14,2,43,120,44
0,_019,_Chaska W-1,_0040,1639,1371,13,13,1,37,3,94,177,32
0,_019,_Chaska W-2,_0045,1836,1739,8,7,2,35,1,107,183,36
0,_019,_Chaska W-3,_0050,1287,1263,11,13,1,31,1,60,188,36
0,_019,_Chaska W-4,_0055,1414,1454,8,12,1,39,6,62,125,39
0,_019,_Cologne,_0065,584,302,3,5,0,10,2,19,41,3
0,_019,_Dahlgren Twp P-1,_0070,506,212,2,2,0,8,0,10,27,4
0,_019,_Dahlgren Twp P-2,_0072,24,15,0,0,0,0,0,2,1,0
0,_019,_Hamburg,_0075,231,54,1,0,0,2,0,5,10,1
0,_019,_Hancock Twp,_0080,148,39,1,0,0,1,0,9,7,2
0,_019,_Hollywood Twp,_0085,453,150,7,2,0,4,0,7,13,1
0,_019,_Laketown Twp,_0090,710,322,7,4,0,14,0,31,51,16
0,_019,_Mayer,_0095,747,258,2,3,0,3,1,24,39,6
0,_019,_New Germany,_0100,148,30,2,2,0,6,0,3,6,1
0,_019,_Norwood Young America,_0105,1243,515,9,9,1,15,4,40,59,13
0,_019,_San Francisco Twp,_0110,381,162,2,3,1,1,0,7,28,5
0,_019,_Victoria P-1,_0115,542,402,2,3,1,8,0,25,35,17
0,_019,_Victoria P-2,_0117,949,758,4,3,1,11,3,47,85,17
0,_019,_Victoria P-3,_0119,1317,808,3,4,0,11,0,41,102,31
0,_019,_Waconia W-1,_0120,1585,1064,11,10,2,19,0,58,143,24
0,_019,_Waconia W-2,_0125,1916,1319,15,12,0,30,0,76,168,41
0,_019,_Waconia Twp,_0130,490,192,8,2,0,9,0,8,26,4
0,_019,_Watertown,_0135,1407,635,7,8,2,32,1,75,73,11
0,_019,_Watertown Twp,_0140,522,209,0,0,0,6,0,15,23,5
0,_019,_Young America Twp,_0150,326,89,1,0,1,3,0,13,8,1
0,_021,_Ansel Twp,_0005,33,4,1,0,0,0,0,0,2,0
0,_021,_Backus,_0010,56,33,0,1,0,0,0,2,4,1
0,_021,_Barclay Twp,_0015,170,65,2,4,0,2,1,5,7,0
0,_021,_Becker Twp,_0020,183,36,1,0,0,4,1,7,8,3
0,_021,_Bena,_0025,13,17,0,0,0,1,0,0,0,0
0,_021,_Beulah Twp,_0030,31,12,0,0,0,1,0,0,1,0
0,_021,_Birch Lake Twp,_0035,248,115,0,0,1,5,0,6,7,4
0,_021,_Blind Lake Twp,_0040,23,15,0,0,0,1,0,1,4,0
0,_021,_Boy Lake Twp,_0045,46,32,0,0,0,0,0,2,2,2
0,_021,_Boy River,_0050,6,0,0,0,0,0,0,0,0,0
0,_021,_Boy River Twp,_0055,27,10,0,0,0,1,0,0,0,0
0,_021,_Bull Moose Twp,_0060,39,14,0,1,0,1,0,2,2,0
0,_021,_Bungo Twp,_0065,70,15,1,0,0,2,0,2,0,0
0,_021,_Byron Twp,_0070,58,19,0,0,0,3,0,1,2,0
0,_021,_Cass Lake,_0075,56,139,0,6,1,9,0,2,3,7
0,_021,_Chickamaw Beach,_0080,40,30,1,0,0,2,0,1,0,1
0,_021,_Crooked Lake Twp,_0085,190,162,3,0,0,1,0,5,13,3
0,_021,_Deerfield Twp,_0090,47,19,1,0,0,0,0,2,4,2
0,_021,_East Gull Lake,_0095,458,205,2,3,0,2,1,11,16,2
0,_021,_Fairview Twp,_0100,391,123,1,1,0,4,1,8,10,3
0,_021,_Federal Dam,_0105,24,20,0,1,0,0,0,0,0,2
0,_021,_Gould Twp,_0110,53,41,0,1,0,2,0,4,0,0
0,_021,_Hackensack,_0115,92,78,0,1,0,2,0,1,3,0
0,_021,_Hardwood South,_0118,16,5,0,1,0,0,0,1,2,1
0,_021,_Hiram Twp,_0120,144,105,0,0,0,0,0,4,7,2
0,_021,_Homebrook Twp,_0125,91,25,0,0,0,3,0,2,0,1
0,_021,_Inguadona Twp,_0130,68,34,2,0,1,0,0,1,0,1
0,_021,_Kego Twp,_0135,216,117,4,2,0,7,0,3,11,1
0,_021,_Lake Shore,_0140,483,197,0,1,0,6,0,2,21,8
0,_021,_Leech Lake Twp,_0145,187,69,0,3,0,4,0,3,1,1
0,_021,_Lima Twp,_0150,30,13,0,1,0,1,0,1,1,2
0,_021,_Longville,_0155,73,26,0,1,0,0,0,1,0,0
0,_021,_Loon Lake Twp,_0160,175,78,0,0,0,2,0,4,12,3
0,_021,_McKinley Twp,_0165,39,16,0,0,0,1,0,1,3,0
0,_021,_Maple Twp,_0170,158,41,0,1,0,6,0,1,6,0
0,_021,_May Twp,_0175,400,68,3,1,1,9,0,6,7,1
0,_021,_Meadow Brook Twp,_0180,76,13,0,1,0,0,0,1,1,0
0,_021,_Moose Lake Twp,_0185,48,12,0,0,0,0,0,2,7,0
0,_021,_Motley,_0187,9,0,0,0,0,0,0,0,0,0
0,_021,_Otter Tail Peninsula Twp,_0188,25,13,1,1,0,0,0,0,4,0
0,_021,_Pike Bay Twp,_0190,170,342,3,8,1,30,1,3,13,11
0,_021,_Pillager,_0195,150,49,0,1,0,2,0,6,6,0
0,_021,_Pine Lake Twp,_0200,71,62,1,0,0,0,0,7,4,5
0,_021,_Pine River,_0205,245,93,5,2,1,10,0,5,6,2
0,_021,_Pine River Twp,_0210,442,126,2,0,1,8,0,10,21,3
0,_021,_Ponto Lake Twp,_0215,242,148,1,0,0,4,0,2,8,0
0,_021,_Poplar Twp,_0220,51,5,1,0,0,2,0,3,5,0
0,_021,_Powers Twp,_0225,292,133,0,1,0,6,0,3,11,5
0,_021,_Remer,_0230,96,54,0,3,0,3,0,0,8,0
0,_021,_Remer Twp,_0235,65,21,1,0,1,0,0,3,2,1
0,_021,_Rogers Point,_0237,1,0,0,0,0,0,0,0,0,0
0,_021,_Rogers Twp,_0240,40,17,0,0,0,0,0,2,2,1
0,_021,_Salem Twp P-1,_0245,42,9,0,0,0,1,0,0,0,2
0,_021,_Salem Twp P-2,_0247,0,0,0,0,0,0,0,0,0,0
0,_021,_Shingobee Twp P-1,_0250,560,309,2,1,0,16,0,10,27,5
0,_021,_Shingobee Twp P-2,_0252,18,34,0,0,0,1,0,0,1,1
0,_021,_Slater Twp,_0255,74,33,1,0,0,1,0,3,4,1
0,_021,_Smoky Hollow Twp,_0260,28,13,0,0,0,0,0,0,0,0
0,_021,_Sucker Lakes,_0262,2,3,0,0,0,0,0,1,0,0
0,_021,_Sylvan Twp,_0265,988,418,4,3,1,7,0,8,58,8
0,_021,_Thunder Lake Twp,_0270,119,56,0,1,0,1,0,4,5,1
0,_021,_Torrey Twp,_0275,48,23,0,1,0,4,0,2,1,0
0,_021,_Trelipe Twp,_0280,79,40,0,0,0,0,0,1,2,0
0,_021,_Turtle Lake Twp,_0285,261,129,1,1,0,3,0,2,6,4
0,_021,_Wabedo Twp,_0290,177,101,0,0,0,4,0,3,5,3
0,_021,_Wahnena,_0295,66,19,0,0,0,2,0,0,3,0
0,_021,_Walden Twp,_0300,137,48,1,1,0,7,0,4,6,1
0,_021,_Walker,_0305,297,227,2,3,0,5,0,9,14,3
0,_021,_Wilkinson Twp,_0310,77,97,1,2,0,4,0,1,3,1
0,_021,_Willow River,_0312,10,9,1,0,0,0,0,0,0,0
0,_021,_Wilson Twp,_0315,214,51,3,0,0,4,0,3,11,2
0,_021,_Winnie Portage Lakes,_0317,55,34,0,0,1,0,0,1,0,0
0,_021,_Woodrow Twp,_0320,273,210,1,2,0,5,1,5,11,3
0,_023,_Big Bend Twp,_0005,80,66,0,0,0,0,0,1,4,2
0,_023,_Clara City,_0010,493,194,5,2,2,7,0,8,17,7
0,_023,_Crate Twp,_0015,62,27,0,0,1,1,0,3,4,0
0,_023,_Grace Twp,_0020,45,9,0,1,0,1,0,2,0,3
0,_023,_Granite Falls W-2,_0025,217,212,2,2,0,9,1,11,13,4
0,_023,_Granite Falls Twp P-1,_0030,96,36,1,0,0,1,0,1,6,0
0,_023,_Granite Falls Twp P-2,_0032,0,0,0,0,0,0,0,0,0,0
0,_023,_Havelock Twp,_0035,56,26,1,0,0,1,0,1,3,0
0,_023,_Kragero Twp,_0040,42,39,0,0,0,0,0,0,0,0
0,_023,_Leenthrop Twp,_0045,96,39,1,0,1,4,0,5,6,0
0,_023,_Lone Tree Twp,_0050,88,25,1,0,0,0,0,1,5,1
0,_023,_Louriston Twp,_0055,53,19,1,0,0,1,0,0,8,0
0,_023,_Mandt Twp,_0060,48,29,0,0,1,2,0,3,0,0
0,_023,_Maynard,_0065,114,43,0,1,0,1,0,1,6,0
0,_023,_Milan,_0070,53,62,2,2,0,1,0,2,6,1
0,_023,_Montevideo P-1,_0075,661,446,5,6,0,18,0,28,49,9
0,_023,_Montevideo P-2,_0090,674,420,5,2,1,15,0,13,41,12
0,_023,_Raymond,_0100,0,0,0,0,0,0,0,0,0,0
0,_023,_Rheiderland Twp,_0105,132,12,0,0,0,0,0,0,3,0
0,_023,_Rosewood Twp,_0110,150,35,0,1,0,1,0,4,0,0
0,_023,_Sparta Twp,_0115,282,142,2,2,1,2,0,6,19,0
0,_023,_Stoneham Twp,_0120,93,31,0,0,0,1,0,6,6,0
0,_023,_Tunsberg Twp,_0125,81,30,0,0,0,0,0,1,5,0
0,_023,_Watson,_0130,63,24,2,0,0,0,0,0,2,1
0,_023,_Woods Twp,_0135,85,12,0,2,0,4,0,7,6,0
0,_025,_Amador Twp,_0005,327,161,1,1,0,6,1,10,20,0
0,_025,_Center City,_0015,174,174,2,2,0,3,0,6,21,4
0,_025,_Chisago City,_0020,1814,1032,6,18,2,30,2,51,108,19
0,_025,_Chisago Lake Twp P-N,_0025,836,503,6,4,1,14,0,18,46,7
0,_025,_Chisago Lake Twp P-S,_0030,886,524,9,5,0,12,0,26,49,15
0,_025,_Fish Lake Twp,_0035,832,360,3,4,2,12,0,18,30,5
0,_025,_Franconia Twp,_0040,578,347,0,2,1,14,0,12,31,5
0,_025,_Harris,_0045,403,180,1,1,0,12,0,6,17,4
0,_025,_Lent Twp,_0050,1252,465,11,6,1,23,1,35,69,15
0,_025,_Lindstrom,_0055,1437,938,5,10,1,29,2,48,96,23
0,_025,_Nessel Twp,_0060,766,300,7,3,1,11,0,19,48,4
0,_025,_North Branch P-B,_0065,941,403,4,8,1,15,1,15,88,14
0,_025,_North Branch P-C,_0066,1418,638,6,12,0,22,2,34,105,23
0,_025,_North Branch P-A,_0067,961,395,5,2,1,16,0,26,54,16
0,_025,_Rush City,_0070,567,300,3,13,1,12,1,8,57,10
0,_025,_Rushseba Twp,_0075,296,119,1,2,0,2,1,9,13,2
0,_025,_Shafer,_0080,292,139,2,3,0,5,0,9,22,3
0,_025,_Shafer Twp P-A,_0085,398,191,3,4,0,6,0,8,27,4
0,_025,_Shafer Twp P-B,_0086,18,12,0,0,0,0,0,0,1,0
0,_025,_Stacy,_0090,475,194,2,6,1,10,0,15,40,2
0,_025,_Sunrise Twp,_0095,747,290,4,9,0,6,0,21,46,12
0,_025,_Taylors Falls,_0100,296,227,1,1,0,10,0,9,36,3
0,_025,_Wyoming,_0105,2727,1386,19,19,1,47,2,93,189,30
0,_027,_Alliance Twp,_0005,73,37,0,0,0,2,0,0,6,1
0,_027,_Barnesville W-1,_0010,258,165,2,0,0,6,0,2,22,2
0,_027,_Barnesville W-2,_0015,220,129,1,1,2,3,0,8,21,3
0,_027,_Barnesville W-3,_0020,244,150,2,2,0,0,1,2,19,1
0,_027,_Barnesville Twp,_0025,61,21,0,0,0,4,0,0,5,0
0,_027,_Comstock,_0030,24,13,0,0,0,1,0,1,4,1
0,_027,_Cromwell Twp,_0035,118,58,1,1,0,1,2,1,12,2
0,_027,_Dilworth,_0040,967,836,7,13,3,27,2,26,88,23
0,_027,_Eglon Twp,_0045,220,124,0,1,0,1,0,2,12,5
0,_027,_Elkton Twp,_0050,94,65,0,0,0,1,0,3,0,2
0,_027,_Elmwood Twp,_0055,132,71,1,3,0,2,1,0,15,1
0,_027,_Felton,_0060,52,26,0,0,0,0,0,1,0,1
0,_027,_Felton Twp,_0065,32,13,0,0,0,0,0,1,5,0
0,_027,_Flowing Twp,_0070,29,15,0,0,0,1,0,0,3,1
0,_027,_Georgetown,_0075,19,10,0,0,0,1,0,1,2,2
0,_027,_Georgetown Twp,_0080,34,27,0,0,0,1,0,1,2,1
0,_027,_Glyndon,_0085,322,203,1,3,0,7,0,11,33,11
0,_027,_Glyndon Twp,_0090,103,50,0,1,0,0,0,1,13,2
0,_027,_Goose Prairie Twp,_0095,56,41,0,1,0,1,0,1,6,0
0,_027,_Hagen Twp,_0100,46,27,0,0,0,0,0,0,9,1
0,_027,_Hawley,_0105,545,398,3,2,0,8,3,22,64,12
0,_027,_Hawley Twp,_0110,144,98,0,2,0,3,0,5,17,1
0,_027,_Highland Grove Twp,_0115,81,56,0,0,0,0,0,3,4,1
0,_027,_Hitterdal,_0120,41,49,0,0,0,1,0,0,4,0
0,_027,_Holy Cross Twp,_0125,44,21,0,0,0,0,0,2,4,0
0,_027,_Humboldt Twp,_0130,96,45,0,1,0,1,0,1,2,0
0,_027,_Keene Twp,_0135,37,23,1,1,0,0,0,4,2,0
0,_027,_Kragnes Twp,_0140,126,36,2,1,0,0,0,2,9,1
0,_027,_Kurtz Twp,_0145,84,50,2,2,0,2,0,3,5,0
0,_027,_Moland Twp,_0150,101,50,0,0,0,0,0,0,4,1
0,_027,_Moorhead W-1 P-1A,_0155,924,973,8,14,0,41,1,25,103,19
0,_027,_Moorhead W-1 P-1B,_0157,438,283,2,0,0,5,0,11,35,9
0,_027,_Moorhead W-1 P-2,_0160,567,1002,6,9,3,42,1,30,101,26
0,_027,_Moorhead W-2 P-3,_0165,589,682,5,4,0,20,1,22,63,7
0,_027,_Moorhead W-2 P-4,_0170,911,1030,11,10,2,40,0,27,113,23
0,_027,_Moorhead W-2 P-5A,_0175,207,294,4,3,0,9,2,8,47,3
0,_027,_Moorhead W-2 P-5B,_0180,197,314,2,1,1,24,0,12,38,13
0,_027,_Moorhead W-3 P-6A,_0185,130,313,1,3,0,15,2,11,31,5
0,_027,_Moorhead W-3 P-6B,_0190,441,844,5,8,0,39,2,21,75,11
0,_027,_Moorhead W-3 P-7,_0195,449,560,4,2,0,15,0,16,61,15
0,_027,_Moorhead W-3 P-8,_0200,890,766,6,5,0,14,1,24,73,18
0,_027,_Moorhead W-4 P-9,_0205,362,444,2,2,0,16,0,20,40,10
0,_027,_Moorhead W-4 P-10,_0210,337,373,3,6,0,10,2,18,44,12
0,_027,_Moorhead W-4 P-11,_0212,721,740,8,7,0,22,0,17,89,11
0,_027,_Moorhead W-4 P-12,_0214,730,772,7,2,0,18,0,22,87,19
0,_027,_Moorhead Twp P-1,_0215,56,37,1,1,0,0,0,2,3,0
0,_027,_Moorhead Twp P-2,_0217,2,0,0,0,0,0,0,0,0,0
0,_027,_Morken Twp,_0220,71,32,0,0,0,0,0,0,6,1
0,_027,_Oakport Twp,_0225,157,64,0,1,0,1,0,6,8,5
0,_027,_Parke Twp,_0230,206,100,3,0,0,0,0,6,16,0
0,_027,_Riverton Twp,_0235,171,71,0,0,0,2,1,5,10,6
0,_027,_Sabin,_0240,182,85,0,3,0,3,0,4,17,3
0,_027,_Skree Twp,_0245,56,41,1,0,0,1,0,2,4,0
0,_027,_Spring Prairie Twp,_0250,87,42,0,0,0,3,0,0,4,1
0,_027,_Tansem Twp,_0255,75,38,2,0,1,1,0,4,7,4
0,_027,_Ulen,_0260,102,122,0,2,0,0,1,3,15,2
0,_027,_Ulen Twp,_0265,61,19,0,0,0,1,0,1,2,0
0,_027,_Viding Twp,_0270,21,23,1,0,1,0,0,3,2,0
0,_029,_Bagley,_0005,307,178,1,2,0,3,0,5,18,4
0,_029,_Bear Creek Twp,_0010,47,17,0,0,0,0,0,2,3,0
0,_029,_Clearbrook,_0015,166,66,2,0,0,1,0,0,13,0
0,_029,_Clover Twp,_0020,47,13,0,0,0,0,0,1,1,0
0,_029,_Copley Twp,_0025,348,108,0,0,0,4,0,5,10,4
0,_029,_Dudley Twp,_0030,148,38,2,2,0,2,0,0,3,0
0,_029,_Eddy Twp,_0035,119,38,0,1,0,0,0,2,5,0
0,_029,_Falk Twp,_0040,78,32,0,1,0,1,0,1,0,1
0,_029,_Gonvick,_0045,96,39,2,0,0,0,0,0,1,0
0,_029,_Greenwood Twp,_0050,34,7,0,0,0,0,0,0,0,0
0,_029,_Hangaard Twp,_0055,2,0,0,0,0,0,0,0,0,0
0,_029,_Red Lake Reservation,_0056,3,4,0,0,0,0,0,0,0,0
0,_029,_Holst Twp,_0060,141,37,0,0,0,5,0,0,4,0
0,_029,_Itasca Twp,_0065,55,28,0,0,0,1,0,1,4,2
0,_029,_La Prairie Twp,_0070,30,78,1,3,0,2,0,2,2,2
