IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_LA_20161108_GEN_PRE_REP_TRUMP,USA_LA_20161108_GEN_PRE_DEM_CLINTON,USA_LA_20161108_GEN_PRE_LIB_JOHNSON,USA_LA_20161108_GEN_PRE_GRE_STEIN,USA_LA_20161108_GEN_PRE_COU_MCMULLIN,USA_LA_20161108_GEN_PRE_CON_CASTLE,USA_LA_20161108_GEN_PRE_OTH_OTHER,USA_LA_20161108_GEN_USS_REP_KENNEDY,USA_LA_20161108_GEN_USS_REP_BOUSTANY,USA_LA_20161108_GEN_USS_REP_FLEMING,USA_LA_20161108_GEN_USS_REP_MANESS,USA_LA_20161108_GEN_USS_REP_DUKE,USA_LA_20161108_GEN_USS_REP_CRAWFORD,USA_LA_20161108_GEN_USS_REP_CAO,USA_LA_20161108_GEN_USS_REP_MARSALA,USA_LA_20161108_GEN_USS_REP_PATEL,USA_LA_20161108_GEN_USS_DEM_CAMPBELL,USA_LA_20161108_GEN_USS_DEM_FAYARD,USA_LA_20161108_GEN_USS_DEM_EDWARDS,USA_LA_20161108_GEN_USS_DEM_LANDRIEU,USA_LA_20161108_GEN_USS_DEM_PELLERIN,USA_LA_20161108_GEN_USS_DEM_WILLIAMS,USA_LA_20161108_GEN_USS_DEM_MENDOZA,USA_LA_20161108_GEN_USS_LIB_CLEMENTS,USA_LA_20161108_GEN_USS_LIB_GILLAM,USA_LA_20161108_GEN_USS_OTH_LANG_JR,USA_LA_20161108_GEN_USS_OTH_TAYLOR_JR,USA_LA_20161108_GEN_USS_NPA_BILLIOT,USA_LA_20161108_GEN_USS_NPA_HEBERT,USA_LA_20161108_GEN_USS_NPA_MARONE,USA_LA_20161108_GEN_USS_NPA_WELLS,USA_LA_20161108_GEN_US1_REP_KENNEDY,USA_LA_20161108_GEN_US1_DEM_CAMPBELL
0,_007,_6-1,_6-1,331,336,7,5,0,1,4,184,51,29,17,16,8,4,2,0,134,94,18,34,1,1,3,4,1,0,0,18,3,4,0,133,126
0,_007,_6-2,_6-2,46,360,6,1,0,1,0,41,4,7,2,3,2,1,0,0,152,95,23,15,4,3,1,4,0,2,0,6,1,0,0,32,161
0,_007,_6-3,_6-3,20,202,1,0,0,1,1,20,3,7,0,1,2,0,1,0,77,38,14,21,0,0,1,0,0,0,0,6,1,0,0,17,85
0,_007,_7-1,_7-1,418,271,5,4,1,0,2,198,87,40,32,25,13,0,0,0,95,100,13,32,2,0,0,1,0,1,1,5,0,0,0,157,102
0,_007,_7-2,_7-2,234,14,5,0,0,0,3,97,49,15,19,16,4,2,0,0,21,16,1,3,0,0,0,3,1,1,0,0,1,0,1,79,10
0,_007,_7-3,_7-3,171,20,3,0,0,0,1,61,38,22,11,8,3,5,0,0,10,13,0,7,3,0,0,0,0,0,0,0,0,0,0,56,4
0,_007,_8-1,_8-1,1225,133,15,3,2,3,1,533,240,106,67,65,31,7,1,0,96,85,7,11,1,0,4,6,1,0,1,13,14,4,1,406,52
0,_007,_9-1,_9-1,987,134,8,1,3,0,7,471,202,70,57,53,15,3,10,0,87,66,12,11,5,0,1,2,0,0,0,14,12,2,0,368,50
0,_009,_10-2,_10-2,283,358,6,1,0,0,4,89,83,49,9,34,8,2,4,0,163,64,13,20,1,10,1,6,0,1,0,18,3,2,1,105,145
0,_009,_10-2A,_10-2A,407,28,4,0,1,1,3,123,94,84,36,27,6,3,0,0,26,9,5,3,1,0,0,1,0,1,0,4,0,0,0,211,23
0,_009,_10-3A,_10-3A,275,57,6,0,1,0,1,103,60,69,15,18,4,2,0,0,35,5,5,1,1,0,0,0,0,0,0,1,1,0,0,130,32
0,_009,_10-4,_10-4,80,490,1,4,0,1,4,26,36,16,5,3,4,3,1,0,252,92,21,21,4,10,1,2,0,1,1,14,0,1,0,26,216
0,_009,_1-1,_1-1,600,42,5,0,0,3,3,166,91,153,45,69,22,8,0,0,38,15,0,6,3,0,1,1,3,0,0,2,2,0,0,252,23
0,_009,_11-1,_11-1,284,236,4,0,1,0,0,91,52,67,19,28,15,7,0,0,111,52,16,15,5,1,1,1,0,1,0,8,0,1,0,127,94
0,_009,_11-2A,_11-2A,166,18,0,0,0,0,0,39,31,40,7,20,6,0,0,0,17,5,2,1,0,0,0,1,1,0,0,2,1,0,0,75,18
0,_009,_1-2,_1-2,564,38,4,3,2,0,0,199,56,132,25,70,16,5,0,0,40,14,7,7,0,0,0,2,1,1,0,3,4,0,0,214,23
0,_009,_1-3,_1-3,270,9,1,0,3,0,2,66,38,67,31,20,11,4,0,0,14,4,6,3,0,0,0,1,0,0,0,4,3,0,0,83,16
0,_009,_2-1,_2-1,396,191,6,0,2,0,0,110,68,65,20,46,25,2,0,2,90,37,20,21,2,7,1,2,2,3,0,8,0,3,0,49,25
0,_009,_2-2,_2-2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,_009,_2-2A,_2-2A,179,39,1,4,0,0,2,74,19,39,16,21,5,4,2,0,12,10,4,2,1,1,1,0,0,0,0,2,0,0,0,72,14
0,_009,_2-2B,_2-2B,96,162,5,5,0,0,1,39,15,11,6,10,6,4,0,0,92,20,7,10,0,4,5,2,0,0,0,8,0,1,0,32,76
0,_009,_2-2C,_2-2C,222,57,5,0,0,0,0,73,33,37,9,32,6,2,0,0,36,9,6,6,1,2,0,0,0,0,0,3,4,1,0,87,43
0,_009,_2-2D,_2-2D,9,10,0,0,0,0,0,2,3,0,0,1,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,7
0,_009,_2-2F,_2-2F,134,47,3,1,0,0,0,42,22,32,5,10,11,1,0,0,24,10,4,3,4,0,0,0,1,0,0,3,0,0,0,66,28
0,_009,_2-3A,_2-3A,219,24,6,1,0,2,0,56,28,52,6,40,11,0,0,0,16,8,4,2,0,0,0,2,0,0,0,4,0,1,0,76,16
0,_009,_2-4,_2-4,244,337,4,4,0,0,3,63,38,63,9,42,7,0,0,0,157,65,24,30,3,8,3,2,0,0,0,15,2,0,0,108,128
0,_009,_2-4A,_2-4A,344,133,6,5,2,0,7,125,74,49,15,28,9,8,0,0,67,37,12,4,5,1,0,4,5,1,0,7,0,0,2,148,70
0,_009,_2-5,_2-5,198,38,3,1,0,2,1,68,24,41,4,28,8,1,2,0,20,9,4,6,1,0,0,1,1,0,0,1,2,0,2,90,31
0,_009,_2-5E,_2-5E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_009,_2-7,_2-7,29,223,0,0,2,0,7,21,9,11,3,9,0,1,0,0,78,29,22,15,1,8,1,2,0,1,2,18,0,1,0,12,57
0,_009,_2-8,_2-8,51,251,5,3,0,2,1,16,15,8,4,1,2,0,0,0,105,36,17,15,1,7,1,0,2,4,0,7,0,2,0,18,84
0,_009,_3-1,_3-1,189,455,9,4,2,0,1,79,50,33,6,18,11,4,2,0,181,95,34,33,5,20,4,2,0,0,2,17,2,4,1,85,187
0,_009,_3-1B,_3-1B,234,58,2,1,0,1,3,83,32,47,9,22,6,4,2,0,40,13,5,6,0,1,0,1,1,0,0,4,0,0,0,66,36
0,_009,_3-3,_3-3,76,114,4,4,0,0,1,36,18,19,1,2,2,2,0,0,43,22,7,4,0,5,3,2,0,1,0,6,0,0,0,39,50
0,_009,_4-1,_4-1,268,55,5,4,0,0,1,64,51,64,9,26,10,4,0,0,32,15,5,8,0,5,0,0,1,1,0,4,3,0,1,78,28
0,_009,_4-2,_4-2,728,74,9,1,2,0,3,210,122,129,49,92,31,14,2,0,48,17,9,7,0,4,1,7,1,0,0,17,3,2,1,246,40
0,_009,_4-2A,_4-2A,276,13,7,3,0,1,1,68,85,33,16,30,8,2,1,3,21,6,1,0,0,0,0,5,2,0,0,1,0,0,1,114,18
0,_009,_5-1,_5-1,528,33,17,3,3,0,1,156,78,111,16,67,23,8,0,0,29,12,3,11,0,0,0,2,1,0,0,9,3,2,0,187,46
0,_009,_5-1A,_5-1A,36,13,0,0,0,0,0,9,5,1,2,12,4,0,0,0,5,0,1,0,0,4,0,0,0,0,0,0,1,0,0,18,8
0,_009,_6-1A,_6-1A,403,73,5,1,1,3,1,118,83,49,15,72,12,2,3,0,43,15,6,3,1,1,3,5,0,0,0,7,0,0,0,167,49
0,_009,_6-2,_6-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_009,_6-2A,_6-2A,184,11,2,1,0,0,0,68,23,31,6,25,1,6,0,0,6,4,0,1,0,0,0,1,0,0,0,0,4,0,0,83,7
0,_009,_7-1,_7-1,377,413,5,6,0,3,4,119,51,65,15,64,17,8,1,3,105,60,17,21,1,135,0,2,4,4,0,14,1,1,0,124,156
0,_009,_7-3,_7-3,290,56,2,0,0,1,0,69,49,43,19,53,10,1,0,3,37,9,1,4,0,18,1,2,0,0,0,9,1,0,1,122,38
0,_009,_7-3B,_7-3B,9,2,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,_009,_8-1,_8-1,105,9,1,4,0,0,1,42,29,12,4,15,2,0,0,0,6,1,1,0,3,0,0,0,0,0,0,1,0,0,1,59,11
0,_009,_8-2A,_8-2A,139,29,4,0,0,0,3,37,37,16,5,23,5,2,0,1,22,3,3,6,1,2,1,1,0,0,0,1,0,0,0,47,27
0,_009,_8-2B,_8-2B,213,10,1,0,0,0,1,45,52,23,14,35,8,4,0,0,12,3,1,1,1,1,0,2,1,1,0,2,4,0,0,73,8
0,_009,_8-3,_8-3,219,8,1,1,1,1,0,65,52,48,6,25,6,3,0,0,7,9,0,1,0,0,0,0,0,0,0,1,0,0,0,98,4
0,_009,_8-3A,_8-3A,593,40,1,1,3,0,1,204,108,93,31,70,17,3,3,0,43,6,7,10,1,2,1,4,0,0,0,3,4,0,1,282,27
0,_009,_9-1A,_9-1A,96,117,4,0,0,1,1,40,19,27,4,14,5,1,0,0,54,10,10,13,1,1,3,0,0,0,0,3,0,0,0,43,84
0,_009,_9-2,_9-2,83,40,4,0,0,0,0,21,20,19,1,12,4,0,0,0,21,13,1,1,0,0,0,3,0,0,0,3,1,0,0,33,27
0,_009,_9-2A,_9-2A,158,73,6,0,1,1,1,44,42,45,11,12,2,1,0,1,30,22,6,0,1,0,0,2,0,0,0,1,0,0,0,87,46
0,_009,_9-3,_9-3,195,53,1,0,0,0,1,62,50,24,9,18,6,2,0,0,25,20,5,3,1,0,0,0,0,0,0,2,1,0,0,85,35
0,_009,_9-4,_9-4,418,88,12,2,0,0,1,134,100,77,16,49,10,5,3,0,47,23,10,7,0,2,3,2,0,0,0,11,1,0,0,256,70
0,_009,_9-4B,_9-4B,223,39,6,0,0,0,3,81,43,31,6,33,4,2,0,0,24,12,2,1,1,4,0,2,0,2,0,2,0,1,0,92,31
0,_009,_9-5B,_9-5B,73,369,5,1,1,4,5,50,17,13,4,6,4,3,1,0,140,54,31,15,5,15,1,2,0,0,1,13,1,4,4,53,260
0,_011,_1,_1,317,14,4,0,0,0,0,45,109,32,50,32,12,0,2,0,16,5,3,4,0,0,0,3,0,0,0,2,3,0,0,92,22
0,_011,_10,_10,427,38,4,6,0,0,0,51,189,73,47,37,10,5,3,0,26,12,0,6,0,2,0,1,0,0,0,6,0,0,0,105,25
0,_011,_11,_11,596,38,10,3,3,2,0,107,288,57,66,40,8,6,2,0,24,19,5,10,1,0,2,2,0,0,0,4,4,0,0,150,36
0,_011,_12,_12,1035,111,16,3,4,2,11,126,520,159,107,62,26,6,0,0,71,34,9,19,3,0,0,7,0,2,0,5,6,2,0,307,46
0,_011,_12A,_12A,278,33,5,2,0,2,2,56,111,44,32,17,8,2,2,0,16,9,6,2,0,0,2,0,0,0,0,4,0,0,0,128,17
0,_011,_12B,_12B,547,31,5,2,2,2,0,80,274,93,51,15,10,3,2,0,24,16,3,2,0,0,0,1,0,0,0,4,1,4,2,170,29
0,_011,_13,_13,317,14,9,0,0,2,0,69,134,37,32,20,10,3,2,0,11,5,0,2,4,0,0,1,0,3,0,4,3,2,0,100,12
0,_011,_13A,_13A,200,17,10,2,1,0,2,37,92,35,21,16,1,0,0,0,13,4,0,4,3,2,2,0,0,0,0,2,0,0,0,43,7
0,_011,_14,_14,366,38,3,2,1,3,0,61,149,70,40,16,14,3,0,0,13,25,5,6,0,0,0,2,0,1,0,1,1,0,0,114,31
0,_011,_14A,_14A,288,14,7,0,1,0,4,41,124,66,17,22,8,0,0,0,6,12,3,0,0,2,2,4,0,1,0,4,0,0,0,87,22
0,_011,_15,_15,247,26,5,2,4,0,2,41,89,70,19,20,5,2,0,0,10,7,1,2,3,0,0,0,0,0,0,2,1,0,0,119,15
0,_011,_16,_16,427,59,8,1,4,0,4,62,169,110,30,22,8,5,0,0,26,30,6,2,1,0,0,2,2,0,0,1,1,2,0,168,40
0,_011,_16A,_16A,155,36,3,4,0,2,2,24,55,37,6,10,11,2,2,0,11,11,5,12,1,2,2,0,0,0,0,1,1,0,0,54,19
0,_011,_16B,_16B,264,33,8,0,0,0,4,55,82,76,17,15,11,0,0,0,19,12,1,4,0,0,2,0,2,0,0,4,1,0,0,135,22
0,_011,_17,_17,338,35,1,0,0,0,2,55,102,122,17,16,8,3,0,0,10,14,3,4,0,0,0,0,0,3,0,0,1,0,0,131,14
0,_011,_17A,_17A,253,10,0,0,0,0,0,42,49,113,14,9,8,2,0,0,13,2,3,0,1,1,2,1,2,0,0,1,0,2,0,75,10
0,_011,_18,_18,127,14,1,1,0,0,0,11,56,44,3,7,3,0,0,0,6,0,0,6,1,0,0,1,0,0,0,0,0,0,0,44,3
0,_011,_18A,_18A,45,0,0,0,0,0,0,7,10,20,4,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,_011,_19,_19,173,9,4,0,0,0,0,38,47,57,10,5,7,0,2,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,66,8
0,_011,_19C,_19C,267,35,4,0,1,0,2,40,79,78,14,31,14,3,2,0,18,4,5,2,0,0,0,1,0,0,0,1,1,2,0,96,19
0,_011,_2,_2,25,22,0,2,0,0,0,3,16,8,1,1,0,0,0,0,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,7,12
0,_011,_20,_20,596,66,16,3,6,0,2,87,279,127,57,31,12,2,3,0,40,11,3,6,0,0,0,1,2,0,0,1,4,4,0,231,24
0,_011,_21,_21,310,47,7,1,1,0,4,52,138,75,14,12,11,5,0,0,26,11,0,2,0,0,0,1,0,0,0,2,7,0,0,102,24
0,_011,_22,_22,461,31,5,1,11,0,0,80,226,84,37,11,14,3,5,0,13,7,9,10,0,0,2,2,0,0,0,1,4,0,1,190,21
0,_011,_25,_25,444,186,16,4,7,2,4,78,176,122,36,26,12,6,1,0,74,51,8,19,5,1,2,8,3,0,0,4,1,1,0,203,79
0,_011,_25A,_25A,80,50,1,3,0,0,0,13,44,21,4,0,1,1,0,0,27,12,3,4,0,0,0,0,0,0,0,0,0,0,0,30,24
0,_011,_25B,_25B,141,126,4,4,0,2,2,17,56,38,11,9,3,1,1,0,43,37,11,8,0,0,0,4,2,1,0,3,3,1,0,53,50
0,_011,_26,_26,115,350,4,3,1,3,6,20,45,37,8,9,5,0,1,0,116,74,30,43,2,1,2,7,2,1,0,5,3,0,0,35,117
0,_011,_27,_27,208,59,14,3,0,0,2,30,90,69,10,11,5,1,0,0,21,12,8,6,0,0,2,2,3,0,0,5,1,1,0,123,29
0,_011,_27A,_27A,279,22,0,1,4,2,2,35,110,89,12,24,8,5,0,0,8,2,3,4,0,0,0,1,0,0,0,0,3,1,1,109,14
0,_011,_27B,_27B,190,86,4,1,0,5,0,27,87,63,10,7,4,0,1,0,34,19,5,6,1,0,0,2,1,1,0,1,0,4,0,93,28
0,_011,_27D,_27D,103,21,3,0,1,0,2,18,23,31,1,6,8,6,0,0,13,4,0,6,0,0,0,0,0,0,0,1,0,1,0,52,7
0,_011,_28,_28,29,328,1,3,0,1,0,6,23,6,5,4,1,0,0,0,120,72,22,31,2,0,1,2,0,0,4,9,0,1,0,14,131
0,_011,_3,_3,240,22,3,0,0,0,0,40,83,40,15,16,10,3,0,0,27,5,2,2,0,0,2,0,0,0,0,1,0,0,0,71,8
0,_011,_30,_30,271,74,6,0,3,0,0,38,121,93,14,14,1,0,0,0,21,26,0,4,1,0,0,2,0,0,0,1,0,1,0,122,29
0,_011,_4,_4,392,129,3,3,0,0,4,64,147,69,28,31,20,3,0,0,69,27,11,2,3,0,2,3,5,0,0,7,2,4,0,76,31
0,_011,_5,_5,532,52,13,2,0,0,2,96,182,179,22,24,5,5,0,0,22,19,6,8,1,0,0,3,2,0,0,5,2,0,3,184,17
0,_011,_6,_6,281,10,8,0,2,0,0,55,76,86,19,21,7,2,0,7,13,0,3,2,0,0,0,1,0,0,0,2,2,0,2,120,11
0,_011,_7,_7,443,62,7,2,6,0,0,65,173,130,36,25,16,2,3,0,18,7,6,15,1,0,2,1,0,0,0,2,2,0,0,187,29
0,_011,_9,_9,431,45,3,0,0,0,0,73,147,95,33,46,12,0,0,0,26,14,3,6,0,0,0,2,0,2,0,2,1,2,0,144,32
0,_013,_1-1,_1-1,72,107,2,1,1,0,2,17,11,33,1,7,5,0,0,0,65,21,4,2,0,0,0,0,0,0,0,6,0,0,0,34,60
0,_013,_1-2,_1-2,162,207,7,1,4,0,0,53,14,78,3,11,1,3,0,0,139,22,12,11,0,0,0,3,5,0,0,3,0,0,0,102,95
0,_013,_1-3,_1-3,64,53,3,0,0,0,0,14,4,24,4,7,5,2,0,0,39,11,0,0,0,0,0,0,0,0,0,1,0,0,0,29,35
0,_013,_1-4,_1-4,46,8,3,0,0,0,0,14,1,22,3,1,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,37,8
0,_013,_2-1,_2-1,5,320,0,0,0,0,2,9,1,4,0,2,1,1,0,0,156,51,23,19,1,2,0,1,0,0,0,6,0,1,0,1,121
0,_013,_2-2,_2-2,91,195,0,0,0,0,0,20,7,55,1,7,6,1,1,0,92,40,5,15,0,1,2,0,0,0,0,5,0,1,0,34,74
0,_013,_2-3,_2-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_013,_2-4,_2-4,1,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
0,_013,_2-5,_2-5,27,21,0,0,0,0,0,5,4,15,1,0,0,0,0,0,15,3,0,0,1,0,0,1,0,0,0,0,0,1,0,8,15
0,_013,_2-6,_2-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
0,_013,_3-1,_3-1,45,275,3,3,0,1,0,13,0,22,3,5,1,1,0,0,175,47,7,16,1,4,0,0,0,0,0,1,0,0,0,21,108
0,_013,_3-2,_3-2,101,245,4,1,0,0,3,33,5,42,1,6,1,0,3,1,179,33,5,3,1,2,2,2,2,0,3,5,0,0,0,64,123
0,_013,_3-3,_3-3,87,97,1,0,0,0,2,32,1,60,1,1,0,0,0,0,59,16,4,3,0,0,0,1,0,1,0,1,0,0,0,41,35
0,_013,_3-4,_3-4,32,40,0,0,3,1,0,11,1,22,0,1,0,0,0,0,31,7,1,0,0,0,0,1,0,0,0,0,0,0,0,13,18
0,_013,_3-5,_3-5,37,17,0,0,0,0,0,9,4,19,4,2,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10
0,_013,_3-6,_3-6,20,5,0,0,0,0,0,11,0,4,0,3,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2
0,_013,_3-7,_3-7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,_013,_4-1,_4-1,192,290,0,0,0,2,0,42,5,108,11,8,2,1,1,0,195,44,12,19,0,3,0,1,0,0,0,8,3,0,0,80,160
0,_013,_4-2,_4-2,62,5,0,0,0,1,0,22,0,29,1,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,5
0,_013,_4-4,_4-4,373,109,4,4,0,0,3,117,15,156,12,32,11,1,0,0,122,12,3,5,3,1,0,0,0,0,0,2,0,0,0,187,77
0,_013,_5-1,_5-1,164,277,3,4,0,0,2,59,10,74,9,9,2,1,0,0,226,33,7,2,0,0,0,0,0,0,0,8,2,0,0,76,142
0,_013,_5-2,_5-2,307,78,1,1,0,0,0,103,7,135,15,12,4,1,0,0,87,11,3,2,0,0,3,1,0,0,0,0,0,0,0,166,63
0,_013,_5-3,_5-3,148,13,0,1,0,0,0,47,3,73,5,9,1,1,0,0,17,3,1,0,1,0,0,0,0,0,1,0,0,0,0,83,6
0,_013,_5-4,_5-4,125,1,0,0,0,0,0,41,1,40,7,3,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,52,2
0,_013,_6-1,_6-1,213,16,3,1,1,0,3,90,12,71,5,8,11,0,0,2,27,0,0,2,0,0,0,1,0,0,0,1,0,0,0,106,14
0,_013,_6-2,_6-2,229,4,3,0,0,0,0,59,2,99,4,12,6,1,0,0,39,1,0,0,0,0,0,1,0,0,0,2,0,0,0,100,16
0,_013,_6-3,_6-3,356,85,0,4,4,1,2,110,10,121,12,21,9,1,0,0,138,12,1,2,0,2,0,0,2,0,0,3,0,0,0,141,55
0,_013,_6-4,_6-4,203,23,3,1,0,0,0,46,11,93,4,11,4,0,0,0,49,3,3,0,0,0,0,0,0,0,0,1,0,0,0,90,27
0,_013,_7-1,_7-1,93,126,1,1,0,0,0,19,14,38,3,4,1,1,0,0,78,8,8,6,0,3,1,0,1,0,0,3,0,0,0,60,84
0,_013,_7-2,_7-2,87,102,3,0,1,0,0,37,1,31,3,3,0,0,0,0,90,6,5,0,0,0,1,0,0,0,1,0,0,0,0,39,68
0,_013,_7-3,_7-3,110,99,3,0,0,0,0,38,9,41,7,6,3,4,0,0,65,26,0,3,0,1,0,0,0,0,0,0,0,0,0,58,74
0,_013,_7-4,_7-4,197,251,6,0,0,3,0,73,12,76,21,9,7,1,1,0,154,59,11,5,0,3,0,1,1,0,0,8,0,0,0,118,165
0,_013,_7-5,_7-5,106,40,1,0,0,0,1,28,5,34,6,9,4,0,1,0,32,15,1,2,0,0,0,0,0,0,0,1,0,0,0,40,16
0,_015,_1-1,_1-1,443,141,22,8,9,4,3,137,28,168,49,11,13,11,0,0,98,44,5,6,0,4,3,2,4,0,0,4,0,3,3,192,68
0,_015,_1-2,_1-2,572,226,33,2,3,0,0,169,23,264,36,21,23,4,2,0,167,49,5,5,3,0,1,6,4,0,1,2,1,4,2,260,105
0,_015,_1-3,_1-3,445,166,24,2,3,0,0,118,28,223,29,18,10,6,3,0,103,44,12,8,1,0,0,8,1,0,0,4,1,0,0,195,72
0,_015,_1-3A,_1-3A,581,258,27,7,3,0,3,185,19,281,52,13,15,7,3,0,176,51,14,12,0,1,4,4,3,0,0,5,3,3,0,239,152
0,_015,_1-3B,_1-3B,286,93,8,2,0,2,0,73,18,131,21,14,5,2,2,0,63,23,1,3,3,0,1,2,1,0,0,4,1,4,0,90,41
0,_015,_1-4,_1-4,780,275,41,1,2,3,2,239,45,321,73,25,21,4,0,0,191,74,7,25,4,3,4,13,13,3,1,6,0,0,0,322,125
0,_015,_1-5,_1-5,328,116,18,5,6,0,3,103,15,150,35,13,7,4,3,2,82,25,3,12,0,0,3,7,3,0,1,1,3,0,0,153,48
0,_015,_2-1,_2-1,449,333,10,2,3,4,0,135,25,191,27,19,19,1,0,0,256,57,17,19,0,0,1,2,0,0,1,9,3,0,2,187,181
0,_015,_2-10,_2-10,342,75,13,4,2,0,0,82,22,177,21,7,4,6,0,0,53,20,5,8,0,1,2,4,0,0,0,1,0,1,0,167,45
0,_015,_2-11,_2-11,101,99,7,5,0,0,3,46,7,30,3,5,5,0,2,3,55,24,3,6,0,0,2,4,1,0,0,2,1,3,0,36,29
0,_015,_2-11A,_2-11A,110,151,2,0,0,0,0,37,6,42,8,5,6,0,0,0,80,32,5,12,1,2,2,4,0,0,0,2,0,1,0,33,38
0,_015,_2-12A,_2-12A,125,103,1,0,2,0,5,54,2,41,6,6,7,0,0,0,59,25,5,8,1,0,1,1,3,0,0,3,0,1,0,67,37
0,_015,_2-12B,_2-12B,159,111,4,1,0,0,2,45,6,75,10,7,5,4,0,0,64,32,8,8,0,1,0,2,1,0,0,1,0,0,0,77,48
0,_015,_2-12C,_2-12C,186,270,8,1,1,0,2,61,4,78,17,3,7,1,0,0,152,69,20,21,1,4,1,2,0,0,0,6,1,0,0,72,83
0,_015,_2-13,_2-13,226,321,4,0,0,0,0,69,10,103,18,13,2,5,0,0,171,66,17,34,1,5,2,2,0,0,0,3,1,0,0,102,98
0,_015,_2-14,_2-14,235,164,6,4,1,0,5,57,12,112,22,13,5,5,0,0,98,39,5,5,0,1,2,9,0,3,1,2,0,1,0,106,56
0,_015,_2-15,_2-15,125,384,18,2,1,0,2,34,22,42,21,8,17,6,0,0,196,71,14,25,1,7,4,9,0,2,1,10,1,0,1,33,118
0,_015,_2-16,_2-16,417,345,21,4,1,4,3,131,35,167,32,14,17,9,0,0,207,62,20,24,1,1,4,13,5,0,0,10,3,0,0,156,155
0,_015,_2-16A,_2-16A,16,20,1,0,0,0,0,9,1,8,0,1,1,0,0,0,5,8,0,3,0,0,0,0,0,0,1,0,0,0,0,5,5
0,_015,_2-17A,_2-17A,116,136,8,6,0,0,0,38,6,62,5,2,0,1,0,0,80,29,9,7,3,1,2,1,0,0,0,2,0,1,0,44,48
0,_015,_2-17B,_2-17B,178,269,8,1,0,0,2,71,8,79,7,8,7,0,0,0,133,64,13,13,1,5,4,7,1,0,0,8,3,4,0,62,91
0,_015,_2-18B,_2-18B,645,62,18,2,0,0,0,197,27,310,46,29,12,4,0,0,54,16,5,7,0,0,0,5,1,0,0,1,0,0,0,299,36
0,_015,_2-18C,_2-18C,649,154,14,5,15,2,0,193,28,324,42,21,21,5,3,2,97,38,9,9,0,1,1,3,3,1,0,5,0,3,0,317,69
0,_015,_2-18D,_2-18D,324,70,5,1,3,0,0,95,22,140,17,15,8,1,0,0,69,14,1,5,0,0,0,1,0,0,0,0,0,2,0,123,43
0,_015,_2-18E,_2-18E,1287,286,39,9,26,7,2,358,64,638,93,51,41,10,3,5,179,82,23,18,5,3,2,13,3,1,0,5,2,0,0,588,142
0,_015,_2-18F,_2-18F,370,35,2,0,1,0,0,106,15,181,38,9,8,1,0,0,31,6,0,5,0,0,0,2,0,0,0,1,0,0,0,204,22
0,_015,_2-19,_2-19,157,457,7,14,1,0,2,77,6,76,5,5,2,0,0,0,253,87,25,22,1,1,4,5,1,0,1,9,0,2,1,65,134
0,_015,_2-2,_2-2,669,111,24,6,7,0,2,223,39,344,36,16,12,4,2,0,69,33,4,3,0,0,1,4,5,0,0,3,1,0,2,442,65
0,_015,_2-20,_2-20,354,159,19,2,3,0,3,98,22,175,21,14,8,2,0,0,97,44,7,9,1,4,1,1,2,1,0,6,1,1,1,157,49
0,_015,_2-21A,_2-21A,667,158,21,3,4,1,5,193,42,312,35,28,14,4,2,2,107,35,13,13,0,1,2,5,1,0,0,9,0,5,0,366,73
0,_015,_2-21B,_2-21B,743,136,15,1,4,1,2,211,32,387,55,15,14,4,2,1,97,33,8,2,0,1,0,0,1,0,0,1,1,2,0,462,119
