IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20201103_GEN_PRE_DEM_BIDEN,USA_CA_20201103_GEN_PRE_REP_TRUMP,USA_CA_20201103_GEN_PRE_LIB_JORGENSEN,USA_CA_20201103_GEN_PRE_GRE_HAWKINS,USA_CA_20201103_GEN_PRE_AIP_FUENTE,USA_CA_20201103_GEN_PRE_PFP_RIVA
0,_Napa,_421422,_6055421422,387,129,7,5,2,1
0,_Napa,_421423,_6055421423,286,106,9,4,0,2
0,_Napa,_421424,_6055421424,522,234,15,2,2,2
0,_Napa,_421425,_6055421425,524,159,8,2,2,3
0,_Napa,_421426,_6055421426,511,178,3,4,2,1
0,_Napa,_421427,_6055421427,483,192,6,0,2,3
0,_Napa,_421471,_6055421471,406,170,4,1,0,2
0,_Napa,_421472,_6055421472,880,372,15,8,9,8
0,_Napa,_421521,_6055421521,4,5,0,0,0,0
0,_Napa,_421571,_6055421571,493,194,11,3,5,0
0,_Napa,_421671,_6055421671,411,225,11,3,4,3
0,_Napa,_511141,_6055511141,73,61,2,0,0,2
0,_Napa,_511142,_6055511142,8,9,0,0,0,0
0,_Napa,_511211,_6055511211,158,95,3,1,1,0
0,_Napa,_511221,_6055511221,42,39,0,0,0,0
0,_Napa,_511411,_6055511411,337,211,12,1,3,1
0,_Napa,_511431,_6055511431,246,131,7,2,1,1
0,_Napa,_511441,_6055511441,13,18,0,0,0,0
0,_Napa,_521141,_6055521141,667,208,14,1,0,0
0,_Napa,_521142,_6055521142,560,232,18,6,3,1
0,_Napa,_521143,_6055521143,0,0,0,0,0,0
0,_Napa,_521221,_6055521221,169,51,5,2,1,1
0,_Napa,_521222,_6055521222,106,32,2,0,0,0
0,_Napa,_521223,_6055521223,520,138,4,4,0,3
0,_Napa,_521224,_6055521224,97,40,3,0,0,1
0,_Napa,_521225,_6055521225,158,51,3,2,0,0
0,_Napa,_521226,_6055521226,228,57,5,2,1,1
0,_Napa,_561141,_6055561141,0,1,1,0,0,0
0,_Napa,_561142,_6055561142,5,4,0,0,0,0
0,_Napa,_561340,_6055561340,1581,537,10,5,4,3
0,_Napa,_561341,_6055561341,50,15,0,0,0,0
0,_Napa,_561342,_6055561342,906,346,9,1,7,4
0,_Napa,_561343,_6055561343,598,318,12,10,8,5
0,_Napa,_561344,_6055561344,710,323,9,4,1,0
0,_Napa,_561345,_6055561345,556,202,4,4,2,0
0,_Napa,_561346,_6055561346,733,290,9,8,4,6
0,_Napa,_561347,_6055561347,736,235,17,4,4,3
0,_Napa,_561348,_6055561348,135,48,1,0,1,0
0,_Napa,_561349,_6055561349,1443,464,19,9,6,7
0,_Nevada,_CP01,_06057CP01,92,45,0,0,0,0
0,_Nevada,_CP02,_06057CP02,398,256,6,0,0,1
0,_Nevada,_CP03,_06057CP03,1725,1095,35,21,12,10
0,_Nevada,_CP04,_06057CP04,17,14,2,0,0,0
0,_Nevada,_CP05,_06057CP05,3,3,0,0,0,0
0,_Nevada,_CP06,_06057CP06,540,413,10,5,6,4
0,_Nevada,_CP07,_06057CP07,889,289,16,5,6,5
0,_Nevada,_CP08,_06057CP08,763,169,9,18,4,0
0,_Nevada,_CP09,_06057CP09,1904,487,33,20,6,1
0,_Nevada,_CP10,_06057CP10,1534,479,27,12,10,5
0,_Nevada,_CP100,_06057CP100,0,0,0,0,0,0
0,_Nevada,_CP101,_06057CP101,229,234,8,3,1,1
0,_Nevada,_CP102,_06057CP102,23,14,0,0,0,0
0,_Nevada,_CP103,_06057CP103,110,67,3,0,0,0
0,_Nevada,_CP104,_06057CP104,12,13,0,0,0,0
0,_Nevada,_CP105,_06057CP105,536,327,17,5,1,3
0,_Nevada,_CP106,_06057CP106,0,0,0,0,0,0
0,_Nevada,_CP107,_06057CP107,1,3,0,0,1,0
0,_Nevada,_CP108,_06057CP108,7,5,0,0,0,0
0,_Nevada,_CP109,_06057CP109,19,8,0,0,1,0
0,_Nevada,_CP11,_06057CP11,1916,573,27,14,9,9
0,_Nevada,_CP110,_06057CP110,16,4,1,0,0,0
0,_Nevada,_CP111,_06057CP111,2,3,0,0,0,0
0,_Nevada,_CP12,_06057CP12,1467,429,30,12,3,3
0,_Nevada,_CP13,_06057CP13,622,230,14,1,5,0
0,_Nevada,_CP14,_06057CP14,284,272,4,4,0,4
0,_Nevada,_CP15,_06057CP15,919,591,31,13,2,6
0,_Nevada,_CP16,_06057CP16,3,3,0,0,0,0
0,_Nevada,_CP17,_06057CP17,74,72,6,1,0,1
0,_Nevada,_CP18,_06057CP18,811,1084,31,3,6,5
0,_Nevada,_CP19,_06057CP19,982,1445,32,11,10,5
0,_Nevada,_CP20,_06057CP20,639,953,19,7,5,7
0,_Nevada,_CP21,_06057CP21,54,84,3,1,0,2
0,_Nevada,_CP22,_06057CP22,91,77,3,2,4,0
0,_Nevada,_CP23,_06057CP23,22,19,0,0,0,0
0,_Nevada,_CP24,_06057CP24,185,228,9,3,3,1
0,_Nevada,_CP25,_06057CP25,99,66,5,0,0,0
0,_Nevada,_CP26,_06057CP26,360,349,13,2,0,2
0,_Nevada,_CP27,_06057CP27,840,1061,32,7,8,4
0,_Nevada,_CP28,_06057CP28,745,835,20,9,3,3
0,_Nevada,_CP29,_06057CP29,642,758,23,6,3,1
0,_Nevada,_CP30,_06057CP30,273,203,6,0,1,1
0,_Nevada,_CP31,_06057CP31,164,229,9,1,1,0
0,_Nevada,_CP32,_06057CP32,16,15,1,0,0,0
0,_Nevada,_CP33,_06057CP33,735,1074,30,15,10,0
0,_Nevada,_CP34,_06057CP34,849,945,27,7,7,11
0,_Nevada,_CP35,_06057CP35,1135,1047,25,4,0,2
0,_Nevada,_CP36,_06057CP36,695,803,25,4,3,2
0,_Nevada,_CP37,_06057CP37,6,10,0,0,0,0
0,_Nevada,_CP38,_06057CP38,11,10,1,0,0,0
0,_Nevada,_CP39,_06057CP39,155,138,2,3,2,0
0,_Nevada,_CP40,_06057CP40,838,633,23,8,3,5
0,_Nevada,_CP41,_06057CP41,139,74,4,2,4,0
0,_Nevada,_CP42,_06057CP42,268,272,5,4,0,0
0,_Nevada,_CP43,_06057CP43,87,79,3,0,0,0
0,_Nevada,_CP44,_06057CP44,162,175,10,2,0,0
0,_Nevada,_CP45,_06057CP45,788,820,23,8,2,4
0,_Nevada,_CP46,_06057CP46,201,205,6,3,0,0
0,_Nevada,_CP47,_06057CP47,2,2,0,0,0,0
0,_Nevada,_CP48,_06057CP48,12,12,0,0,0,0
0,_Nevada,_CP49,_06057CP49,333,292,9,1,2,4
0,_Nevada,_CP50,_06057CP50,895,921,39,11,4,4
0,_Nevada,_CP51,_06057CP51,284,230,7,2,1,0
0,_Nevada,_CP52,_06057CP52,397,408,11,0,3,1
0,_Nevada,_CP53,_06057CP53,194,152,9,2,2,1
0,_Nevada,_CP54,_06057CP54,4,2,0,0,0,0
0,_Nevada,_CP55,_06057CP55,219,191,7,2,0,0
0,_Nevada,_CP56,_06057CP56,34,15,1,0,0,0
0,_Nevada,_CP57,_06057CP57,368,339,12,3,1,0
0,_Nevada,_CP58,_06057CP58,75,52,3,0,0,1
0,_Nevada,_CP59,_06057CP59,114,96,6,0,0,2
0,_Nevada,_CP60,_06057CP60,60,65,2,0,0,0
0,_Nevada,_CP61,_06057CP61,0,0,0,0,0,0
0,_Nevada,_CP62,_06057CP62,56,25,1,2,0,0
0,_Nevada,_CP63,_06057CP63,80,79,3,2,0,0
0,_Nevada,_CP64,_06057CP64,324,237,5,3,3,0
0,_Nevada,_CP65,_06057CP65,1087,642,26,5,6,3
0,_Nevada,_CP66,_06057CP66,1098,513,19,7,6,2
0,_Nevada,_CP67,_06057CP67,452,172,3,1,0,4
0,_Nevada,_CP68,_06057CP68,1395,680,17,19,7,3
0,_Nevada,_CP69,_06057CP69,41,24,3,0,0,0
0,_Nevada,_CP70,_06057CP70,828,683,23,14,3,2
0,_Nevada,_CP71,_06057CP71,30,14,0,0,0,2
0,_Nevada,_CP72,_06057CP72,1010,266,18,15,2,5
0,_Nevada,_CP73,_06057CP73,52,53,0,2,0,0
0,_Nevada,_CP74,_06057CP74,0,0,0,0,0,0
0,_Nevada,_CP75,_06057CP75,0,1,0,0,0,0
0,_Nevada,_CP76,_06057CP76,197,108,9,3,1,0
0,_Nevada,_CP77,_06057CP77,29,37,0,0,0,0
0,_Nevada,_CP78,_06057CP78,50,8,0,0,1,0
0,_Nevada,_CP79,_06057CP79,5,3,0,0,0,0
0,_Nevada,_CP80,_06057CP80,14,12,0,0,0,0
0,_Nevada,_CP81,_06057CP81,0,0,0,0,0,0
0,_Nevada,_CP82,_06057CP82,0,0,0,0,0,0
0,_Nevada,_CP83,_06057CP83,0,0,0,0,0,0
0,_Nevada,_CP84,_06057CP84,0,1,0,0,0,0
0,_Nevada,_CP85,_06057CP85,0,0,0,0,0,0
0,_Nevada,_CP86,_06057CP86,22,29,0,0,0,0
0,_Nevada,_CP87,_06057CP87,5,4,0,0,0,0
0,_Nevada,_CP88,_06057CP88,7,1,0,0,1,0
0,_Nevada,_CP89,_06057CP89,58,50,3,0,0,2
0,_Nevada,_CP90,_06057CP90,0,1,0,0,0,0
0,_Nevada,_CP91,_06057CP91,0,0,0,0,0,0
0,_Nevada,_CP92,_06057CP92,53,59,0,0,1,0
0,_Nevada,_CP93,_06057CP93,0,0,0,0,0,0
0,_Nevada,_CP94,_06057CP94,104,139,4,1,1,2
0,_Nevada,_CP95,_06057CP95,211,290,10,3,2,1
0,_Nevada,_CP96,_06057CP96,0,1,0,0,0,0
0,_Nevada,_CP97,_06057CP97,0,0,0,0,0,0
0,_Nevada,_CP98,_06057CP98,58,78,0,1,0,0
0,_Nevada,_CP99,_06057CP99,5,3,0,0,0,0
0,_Orange,_10314,_605910314,0,0,0,0,0,0
0,_Orange,_10315,_605910315,25,19,0,0,0,0
0,_Orange,_10316,_605910316,901,742,23,4,6,1
0,_Orange,_10317,_605910317,1063,866,20,11,11,5
0,_Orange,_10319,_605910319,751,705,9,9,2,2
0,_Orange,_10320,_605910320,1364,970,23,7,4,2
0,_Orange,_10325,_605910325,752,672,17,3,4,2
0,_Orange,_10326,_605910326,135,131,0,0,0,0
0,_Orange,_10333,_605910333,466,418,14,5,3,1
0,_Orange,_10337,_605910337,1261,1085,34,9,4,5
0,_Orange,_10338,_605910338,416,436,10,5,2,0
0,_Orange,_10339,_605910339,701,559,5,3,6,2
0,_Orange,_10340,_605910340,1171,892,22,13,5,6
0,_Orange,_10342,_605910342,18,14,0,2,0,0
0,_Orange,_10343,_605910343,0,0,0,0,0,0
0,_Orange,_10361,_605910361,996,762,23,5,6,1
0,_Orange,_10362,_605910362,412,385,5,5,3,4
0,_Orange,_10364,_605910364,904,545,17,9,1,2
0,_Orange,_10367,_605910367,755,730,25,9,7,8
0,_Orange,_10374,_605910374,171,124,0,0,0,2
0,_Orange,_10379,_605910379,249,282,3,6,0,1
0,_Orange,_10380,_605910380,882,875,30,16,3,4
0,_Orange,_10383,_605910383,60,40,0,0,1,0
0,_Orange,_10388,_605910388,374,360,11,5,2,1
0,_Orange,_11041,_605911041,1200,888,15,6,8,6
0,_Orange,_11043,_605911043,672,514,9,2,4,1
0,_Orange,_11075,_605911075,66,60,1,0,0,3
0,_Orange,_11351,_605911351,980,828,12,5,5,2
0,_Orange,_11354,_605911354,465,342,7,6,1,3
0,_Orange,_11355,_605911355,1026,725,20,5,4,3
0,_Orange,_11357,_605911357,15,24,1,1,0,0
0,_Orange,_11360,_605911360,26,20,0,0,0,0
0,_Orange,_11362,_605911362,195,121,2,2,0,2
0,_Orange,_13030,_605913030,33,13,0,0,0,0
0,_Orange,_13031,_605913031,1,3,0,0,0,0
0,_Orange,_13032,_605913032,175,95,8,1,0,0
0,_Orange,_13033,_605913033,371,209,10,5,2,0
0,_Orange,_13034,_605913034,1,0,0,0,0,0
0,_Orange,_13035,_605913035,148,77,4,2,1,0
0,_Orange,_13036,_605913036,67,24,1,0,0,3
0,_Orange,_13038,_605913038,1119,844,22,15,0,4
0,_Orange,_13041,_605913041,856,832,28,10,4,3
0,_Orange,_13042,_605913042,374,239,6,7,1,2
0,_Orange,_13043,_605913043,1122,433,22,8,7,7
0,_Orange,_13044,_605913044,689,498,13,8,3,2
0,_Orange,_13047,_605913047,1062,644,12,19,9,7
0,_Orange,_13053,_605913053,653,266,8,10,4,5
0,_Orange,_13057,_605913057,552,398,13,5,5,0
0,_Orange,_13061,_605913061,226,99,1,3,3,0
0,_Orange,_13062,_605913062,702,647,16,8,7,5
0,_Orange,_13063,_605913063,1037,1114,39,10,6,2
0,_Orange,_13064,_605913064,95,47,3,2,0,1
0,_Orange,_13065,_605913065,825,405,19,11,5,3
0,_Orange,_13069,_605913069,650,319,23,9,3,3
0,_Orange,_13074,_605913074,1124,424,21,2,6,11
0,_Orange,_13076,_605913076,281,213,12,2,3,1
0,_Orange,_13077,_605913077,548,529,14,4,4,1
0,_Orange,_13078,_605913078,518,294,15,4,1,5
0,_Orange,_13080,_605913080,1057,703,27,7,5,3
0,_Orange,_13082,_605913082,1101,1093,27,4,4,2
0,_Orange,_13086,_605913086,723,847,13,10,14,0
0,_Orange,_13096,_605913096,814,705,9,11,7,0
0,_Orange,_13098,_605913098,1221,1018,27,12,7,7
0,_Orange,_13099,_605913099,1291,1170,23,15,9,5
0,_Orange,_13100,_605913100,1,0,0,0,0,0
0,_Orange,_13101,_605913101,100,25,2,0,2,0
0,_Orange,_13102,_605913102,268,207,5,3,4,2
0,_Orange,_13205,_605913205,440,423,22,4,3,1
0,_Orange,_13208,_605913208,558,427,18,3,3,2
0,_Orange,_13211,_605913211,619,421,21,4,5,1
0,_Orange,_13215,_605913215,105,49,3,1,1,1
0,_Orange,_13216,_605913216,85,82,1,0,0,3
0,_Orange,_13217,_605913217,728,759,19,3,6,1
0,_Orange,_13218,_605913218,175,130,3,2,1,3
0,_Orange,_13220,_605913220,1302,824,39,13,9,5
0,_Orange,_13221,_605913221,225,184,8,3,1,1
0,_Orange,_13227,_605913227,932,793,26,7,5,4
0,_Orange,_13231,_605913231,278,221,5,0,4,0
0,_Orange,_13237,_605913237,894,504,10,10,6,4
0,_Orange,_13241,_605913241,1062,761,13,9,4,0
0,_Orange,_13307,_605913307,122,154,7,0,0,0
0,_Orange,_13374,_605913374,0,0,0,0,0,0
0,_Orange,_13375,_605913375,49,27,1,1,1,0
0,_Orange,_13376,_605913376,341,264,7,4,1,1
0,_Orange,_13377,_605913377,1405,926,15,14,3,4
0,_Orange,_13379,_605913379,63,84,1,0,1,2
0,_Orange,_13380,_605913380,0,1,0,0,0,0
0,_Orange,_13383,_605913383,742,682,15,2,5,1
0,_Orange,_13395,_605913395,431,281,11,2,2,1
0,_Orange,_13396,_605913396,963,437,16,13,5,8
0,_Orange,_13398,_605913398,688,467,15,3,5,1
0,_Orange,_13416,_605913416,152,146,5,1,0,0
0,_Orange,_13417,_605913417,0,0,0,0,0,0
0,_Orange,_13425,_605913425,901,318,9,2,5,7
0,_Orange,_13431,_605913431,1409,517,21,20,8,11
0,_Orange,_13432,_605913432,1103,453,21,11,3,11
0,_Orange,_13434,_605913434,105,49,2,2,0,0
0,_Orange,_13445,_605913445,0,0,0,0,0,0
0,_Orange,_13460,_605913460,136,220,5,2,1,1
0,_Orange,_13461,_605913461,436,216,12,5,1,7
0,_Orange,_13463,_605913463,438,471,10,4,4,5
0,_Orange,_13467,_605913467,1,0,0,0,0,0
0,_Orange,_14002,_605914002,1157,941,22,9,7,6
0,_Orange,_14005,_605914005,349,315,4,2,3,1
0,_Orange,_14009,_605914009,537,593,15,2,2,4
0,_Orange,_14012,_605914012,406,384,7,6,7,1
0,_Orange,_14013,_605914013,240,261,4,1,3,1
0,_Orange,_14014,_605914014,980,1021,16,8,11,3
0,_Orange,_14018,_605914018,537,391,7,2,2,3
0,_Orange,_14020,_605914020,1205,1129,21,10,5,5
0,_Orange,_14026,_605914026,639,724,6,12,5,1
0,_Orange,_14027,_605914027,351,368,2,3,2,2
0,_Orange,_14031,_605914031,651,577,13,7,2,3
0,_Orange,_14033,_605914033,735,737,10,8,1,3
0,_Orange,_14035,_605914035,506,442,9,4,4,0
0,_Orange,_14036,_605914036,847,876,18,7,5,8
0,_Orange,_14037,_605914037,589,551,9,4,4,2
0,_Orange,_14040,_605914040,393,382,9,5,2,1
0,_Orange,_14041,_605914041,395,445,3,0,2,1
0,_Orange,_14042,_605914042,299,269,3,4,3,2
0,_Orange,_14044,_605914044,423,347,5,0,5,2
0,_Orange,_14045,_605914045,243,153,0,2,2,2
0,_Orange,_14046,_605914046,5,3,0,0,0,0
0,_Orange,_14047,_605914047,935,1142,9,1,5,6
0,_Orange,_14053,_605914053,1085,1068,10,4,2,11
0,_Orange,_14058,_605914058,560,643,2,3,4,4
0,_Orange,_14059,_605914059,378,501,7,0,0,2
0,_Orange,_14061,_605914061,251,327,5,1,1,4
0,_Orange,_14065,_605914065,0,2,0,0,0,0
0,_Orange,_14066,_605914066,448,483,10,3,7,4
0,_Orange,_14069,_605914069,557,636,6,11,6,2
0,_Orange,_14071,_605914071,916,925,15,5,5,4
0,_Orange,_14075,_605914075,585,734,16,2,3,1
0,_Orange,_14078,_605914078,435,522,25,3,4,5
0,_Orange,_14080,_605914080,262,388,7,4,1,1
0,_Orange,_14082,_605914082,282,468,8,2,3,1
0,_Orange,_14084,_605914084,359,459,11,3,2,1
0,_Orange,_14085,_605914085,287,283,5,1,0,1
0,_Orange,_14086,_605914086,732,888,24,2,6,1
0,_Orange,_14091,_605914091,256,286,4,4,1,0
0,_Orange,_14092,_605914092,345,475,13,3,1,1
0,_Orange,_14218,_605914218,346,229,3,1,3,4
0,_Orange,_14221,_605914221,729,414,6,5,7,2
0,_Orange,_14224,_605914224,0,0,0,0,0,0
0,_Orange,_14226,_605914226,781,537,2,3,2,2
0,_Orange,_14228,_605914228,303,272,8,3,0,0
0,_Orange,_14229,_605914229,505,358,14,1,5,1
0,_Orange,_14234,_605914234,639,529,7,2,2,3
0,_Orange,_14235,_605914235,523,332,10,2,5,4
0,_Orange,_14236,_605914236,1490,1012,30,10,7,12
0,_Orange,_14237,_605914237,514,389,14,3,5,5
0,_Orange,_14239,_605914239,453,302,2,6,1,0
0,_Orange,_14244,_605914244,687,571,10,2,5,7
0,_Orange,_14247,_605914247,256,236,1,0,1,0
0,_Orange,_14249,_605914249,286,275,6,3,1,1
0,_Orange,_14250,_605914250,351,398,4,1,3,2
0,_Orange,_14251,_605914251,577,535,5,0,4,2
0,_Orange,_14252,_605914252,248,304,1,2,1,1
0,_Orange,_14257,_605914257,426,577,3,2,1,3
0,_Orange,_14274,_605914274,438,539,16,6,13,3
0,_Orange,_14275,_605914275,411,505,8,4,1,2
0,_Orange,_14277,_605914277,247,285,12,1,1,1
0,_Orange,_14278,_605914278,252,244,5,3,2,0
0,_Orange,_14282,_605914282,132,111,2,1,0,1
0,_Orange,_14285,_605914285,34,11,0,0,0,1
0,_Orange,_14291,_605914291,57,50,3,1,1,0
0,_Orange,_14293,_605914293,302,135,1,2,1,3
0,_Orange,_14295,_605914295,418,267,5,6,3,7
0,_Orange,_14297,_605914297,472,543,7,5,0,4
0,_Orange,_14298,_605914298,305,283,2,1,2,1
0,_Orange,_14308,_605914308,835,889,4,10,3,1
0,_Orange,_14314,_605914314,385,181,8,2,1,9
0,_Orange,_14316,_605914316,332,380,7,0,3,0
0,_Orange,_14317,_605914317,500,683,6,1,2,5
0,_Orange,_14323,_605914323,359,474,5,4,3,0
0,_Orange,_16101,_605916101,440,343,5,2,6,2
0,_Orange,_16106,_605916106,78,71,3,4,0,0
0,_Orange,_16109,_605916109,40,32,2,1,0,0
0,_Orange,_17251,_605917251,801,631,12,3,3,5
0,_Orange,_17255,_605917255,1456,708,20,12,7,9
0,_Orange,_17258,_605917258,934,469,17,6,7,9
0,_Orange,_17260,_605917260,490,448,10,9,4,5
0,_Orange,_17261,_605917261,478,318,8,7,5,2
0,_Orange,_17263,_605917263,71,45,2,1,0,0
0,_Orange,_17266,_605917266,483,366,11,2,7,3
0,_Orange,_17269,_605917269,720,623,13,3,6,7
0,_Orange,_17271,_605917271,430,416,1,5,5,2
0,_Orange,_17272,_605917272,349,182,4,5,0,4
0,_Orange,_17273,_605917273,357,284,8,4,4,3
0,_Orange,_17274,_605917274,1230,753,21,3,12,10
0,_Orange,_17278,_605917278,838,798,9,6,6,5
0,_Orange,_17279,_605917279,621,583,6,2,5,2
0,_Orange,_17281,_605917281,807,839,20,9,3,8
0,_Orange,_17286,_605917286,417,143,2,4,1,3
0,_Orange,_17290,_605917290,1169,944,22,4,4,6
0,_Orange,_17294,_605917294,418,483,8,5,4,2
0,_Orange,_17334,_605917334,387,391,9,5,3,1
0,_Orange,_17335,_605917335,343,302,5,2,5,0
0,_Orange,_17345,_605917345,674,374,20,3,5,6
0,_Orange,_17348,_605917348,541,436,6,2,10,3
0,_Orange,_17355,_605917355,1395,807,26,12,10,8
0,_Orange,_2001,_605902001,403,190,9,2,1,2
0,_Orange,_2002,_605902002,182,44,0,5,0,2
0,_Orange,_2008,_605902008,1387,602,22,14,6,11
0,_Orange,_2009,_605902009,823,429,16,9,1,5
0,_Orange,_2011,_605902011,541,577,7,0,1,2
0,_Orange,_2012,_605902012,415,225,3,4,3,3
0,_Orange,_2015,_605902015,238,155,6,6,0,3
0,_Orange,_2016,_605902016,215,290,7,1,2,1
0,_Orange,_2017,_605902017,821,868,12,7,2,2
0,_Orange,_2020,_605902020,664,390,7,4,7,4
0,_Orange,_2023,_605902023,553,411,2,5,3,5
0,_Orange,_2024,_605902024,495,440,5,4,2,1
0,_Orange,_2025,_605902025,719,361,13,9,1,3
0,_Orange,_2030,_605902030,494,453,12,5,6,4
0,_Orange,_2031,_605902031,293,248,3,0,0,2
0,_Orange,_2033,_605902033,635,467,18,2,4,3
0,_Orange,_2034,_605902034,4,6,0,0,0,0
0,_Orange,_2036,_605902036,308,381,8,1,5,0
0,_Orange,_2037,_605902037,231,318,5,0,0,0
0,_Orange,_2038,_605902038,300,562,8,2,0,1
0,_Orange,_2040,_605902040,351,520,7,0,3,2
0,_Orange,_2042,_605902042,1048,848,27,9,5,8
0,_Orange,_2047,_605902047,960,1025,20,6,6,1
0,_Orange,_2048,_605902048,815,900,15,5,4,3
0,_Orange,_2049,_605902049,326,427,6,1,3,0
0,_Orange,_2051,_605902051,812,1056,21,5,2,2
0,_Orange,_2054,_605902054,1152,804,7,14,4,2
0,_Orange,_2055,_605902055,689,310,17,10,5,2
0,_Orange,_2060,_605902060,231,321,3,1,1,1
0,_Orange,_2061,_605902061,0,2,0,0,0,0
0,_Orange,_2069,_605902069,438,410,5,2,4,0
0,_Orange,_2071,_605902071,542,674,12,4,4,0
0,_Orange,_2072,_605902072,804,826,24,6,2,2
0,_Orange,_2073,_605902073,332,183,8,5,2,1
0,_Orange,_2079,_605902079,1131,1315,23,4,5,5
0,_Orange,_2081,_605902081,535,532,16,4,3,0
0,_Orange,_2082,_605902082,742,713,28,10,2,3
0,_Orange,_2088,_605902088,546,457,5,0,3,0
0,_Orange,_2094,_605902094,866,918,12,12,8,3
0,_Orange,_2095,_605902095,1,2,1,0,0,0
0,_Orange,_2096,_605902096,0,0,0,0,0,0
0,_Orange,_2097,_605902097,0,0,0,0,0,0
0,_Orange,_2098,_605902098,326,136,0,3,1,5
0,_Orange,_2099,_605902099,218,51,7,6,2,1
0,_Orange,_2100,_605902100,0,0,0,0,0,0
0,_Orange,_2101,_605902101,0,0,0,0,0,0
0,_Orange,_2102,_605902102,0,1,0,0,0,0
0,_Orange,_2103,_605902103,8,13,0,0,0,0
0,_Orange,_2104,_605902104,0,0,0,0,0,0
0,_Orange,_2108,_605902108,1,1,0,0,0,0
0,_Orange,_2109,_605902109,0,0,0,0,0,0
0,_Orange,_2111,_605902111,0,1,0,0,0,0
0,_Orange,_2117,_605902117,1638,643,28,13,4,13
0,_Orange,_2122,_605902122,14,3,0,0,0,2
0,_Orange,_2128,_605902128,1041,579,15,5,5,11
0,_Orange,_2129,_605902129,0,0,0,0,0,0
0,_Orange,_2133,_605902133,0,0,0,0,0,0
0,_Orange,_2134,_605902134,758,279,9,11,8,6
0,_Orange,_2135,_605902135,785,331,16,7,5,4
0,_Orange,_21369,_605921369,772,529,10,5,4,6
0,_Orange,_21375,_605921375,20,25,0,0,1,0
0,_Orange,_21376,_605921376,381,295,6,6,3,5
0,_Orange,_21377,_605921377,115,64,0,2,0,0
0,_Orange,_21380,_605921380,780,507,18,13,8,1
0,_Orange,_21383,_605921383,4,2,0,0,0,0
0,_Orange,_21402,_605921402,0,0,0,0,0,0
0,_Orange,_2143,_605902143,1544,559,33,12,5,5
0,_Orange,_2148,_605902148,587,512,4,4,3,4
0,_Orange,_2151,_605902151,403,259,8,2,1,1
0,_Orange,_2152,_605902152,1119,907,9,11,8,2
0,_Orange,_2153,_605902153,121,32,0,0,0,0
0,_Orange,_2160,_605902160,906,666,15,4,7,7
0,_Orange,_2166,_605902166,1285,951,16,13,5,6
0,_Orange,_2171,_605902171,683,531,16,6,3,1
0,_Orange,_2181,_605902181,1290,693,16,7,7,17
0,_Orange,_2182,_605902182,490,357,7,3,2,3
0,_Orange,_2187,_605902187,1483,566,15,16,5,9
0,_Orange,_2193,_605902193,1668,515,21,13,4,12
0,_Orange,_2194,_605902194,1664,716,26,16,6,7
0,_Orange,_2201,_605902201,985,546,22,5,11,7
0,_Orange,_2205,_605902205,782,300,6,1,7,4
0,_Orange,_2212,_605902212,602,307,5,1,0,3
0,_Orange,_2216,_605902216,1546,526,22,9,8,17
0,_Orange,_22166,_605922166,118,108,2,2,0,1
0,_Orange,_2223,_605902223,1190,526,23,6,9,11
0,_Orange,_2224,_605902224,421,309,10,0,4,2
0,_Orange,_2225,_605902225,2243,745,53,5,11,4
0,_Orange,_2228,_605902228,504,151,5,4,0,9
0,_Orange,_2229,_605902229,767,505,9,4,5,4
0,_Orange,_2230,_605902230,716,499,18,4,10,8
0,_Orange,_2234,_605902234,779,1026,27,6,4,3
0,_Orange,_2235,_605902235,966,931,18,11,7,7
0,_Orange,_2237,_605902237,412,492,9,0,2,1
0,_Orange,_2238,_605902238,0,0,0,0,0,0
0,_Orange,_2242,_605902242,2,0,0,0,0,0
0,_Orange,_2244,_605902244,623,727,26,3,2,2
0,_Orange,_2303,_605902303,0,0,0,0,0,0
0,_Orange,_2304,_605902304,0,0,0,0,0,0
0,_Orange,_2306,_605902306,55,45,2,0,0,0
0,_Orange,_2307,_605902307,134,100,1,2,1,0
0,_Orange,_23145,_605923145,1084,592,24,8,7,1
0,_Orange,_23146,_605923146,289,174,2,0,1,2
0,_Orange,_23147,_605923147,169,198,5,0,0,1
0,_Orange,_2315,_605902315,463,352,5,2,5,8
0,_Orange,_23150,_605923150,146,174,3,0,1,1
0,_Orange,_23151,_605923151,0,0,0,0,0,0
0,_Orange,_23152,_605923152,69,59,1,2,0,0
0,_Orange,_23153,_605923153,92,41,0,2,0,0
0,_Orange,_23154,_605923154,526,439,8,3,4,4
0,_Orange,_23155,_605923155,54,19,1,0,0,0
0,_Orange,_23156,_605923156,89,86,2,0,0,0
0,_Orange,_23162,_605923162,111,154,5,1,0,0
0,_Orange,_23163,_605923163,0,4,0,0,0,0
0,_Orange,_23164,_605923164,248,411,7,3,3,5
0,_Orange,_23165,_605923165,129,171,4,0,3,0
0,_Orange,_23169,_605923169,153,148,3,0,2,1
0,_Orange,_23174,_605923174,470,555,7,5,3,2
0,_Orange,_23177,_605923177,434,442,12,3,1,2
0,_Orange,_23178,_605923178,352,457,6,0,1,3
0,_Orange,_23180,_605923180,1069,1052,21,3,9,3
0,_Orange,_23185,_605923185,147,207,5,2,1,2
