IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_IL_20201103_GEN_PRE_DEM_BIDEN,USA_IL_20201103_GEN_PRE_REP_TRUMP,USA_IL_20201103_GEN_PRE_LIB_JORGENSEN,USA_IL_20201103_GEN_PRE_GRE_HAWKINS,USA_IL_20201103_GEN_PRE_AMS_CARROLL,USA_IL_20201103_GEN_PRE_SOC_RIVA,USA_IL_20201103_GEN_USS_DEM_DURBIN,USA_IL_20201103_GEN_USS_REP_CURRAN_JR,USA_IL_20201103_GEN_USS_WIL_WILSON,USA_IL_20201103_GEN_USS_LIB_MALOUF,USA_IL_20201103_GEN_USS_GRE_BLACK
0,_167,_CAPITAL 080,_0CP080,380,295,5,0,2,1,358,306,5,9,6
0,_167,_CAPITAL 081,_0CP081,233,355,13,8,1,2,247,328,11,9,12
0,_167,_CAPITAL 082,_0CP082,392,442,21,5,4,0,385,457,2,17,7
0,_167,_CAPITAL 083,_0CP083,186,57,3,1,0,1,189,43,3,2,5
0,_167,_CAPITAL 084,_0CP084,313,182,12,7,2,0,309,172,8,10,16
0,_167,_CAPITAL 085,_0CP085,392,384,13,3,2,0,402,386,4,6,5
0,_167,_CAPITAL 086,_0CP086,311,289,9,1,0,0,302,305,5,10,1
0,_167,_CAPITAL 087,_0CP087,430,210,5,6,1,1,427,200,6,6,10
0,_167,_CAPITAL 088,_0CP088,225,122,1,6,1,0,223,105,5,7,11
0,_167,_CAPITAL 089,_0CP089,272,104,5,6,1,2,284,88,3,7,5
0,_167,_CAPITAL 090,_0CP090,451,419,11,2,2,0,442,431,2,5,2
0,_167,_CAPITAL 091,_0CP091,417,596,20,3,2,0,410,606,7,11,4
0,_167,_CAPITAL 092,_0CP092,335,370,14,3,6,0,343,371,0,11,3
0,_167,_CAPITAL 093,_0CP093,291,246,10,5,2,0,287,253,3,7,4
0,_167,_CAPITAL 094,_0CP094,410,263,11,5,1,1,400,272,6,4,9
0,_167,_CAPITAL 095,_0CP095,319,548,16,4,3,1,325,541,5,13,4
0,_167,_CAPITAL 096,_0CP096,361,207,9,8,0,0,355,203,8,7,11
0,_167,_CAPITAL 097,_0CP097,348,205,4,7,0,1,350,204,4,9,5
0,_167,_CAPITAL 098,_0CP098,310,299,8,6,0,3,301,304,5,9,7
0,_167,_CAPITAL 099,_0CP099,363,320,7,3,0,0,371,306,3,5,6
0,_167,_CAPITAL 100,_0CP100,343,330,5,2,1,2,343,327,5,3,6
0,_167,_CAPITAL 101,_0CP101,322,332,8,6,1,1,315,321,6,8,10
0,_167,_CAPITAL 102,_0CP102,208,181,9,3,1,1,214,166,7,10,6
0,_167,_COTTON HILL 001,_0CT001,186,444,8,5,0,0,207,429,4,2,4
0,_167,_CURRAN 001,_0CU001,189,283,10,2,2,0,183,291,3,5,3
0,_167,_CURRAN 002,_0CU002,145,397,8,6,0,0,150,390,4,10,8
0,_167,_DIVERNON 001,_0DI001,141,350,10,5,2,0,146,337,5,10,8
0,_167,_DIVERNON 002,_0DI002,88,239,8,3,0,0,90,228,5,4,6
0,_167,_FANCY CREEK 001,_0FC001,157,372,10,0,0,0,157,367,1,3,3
0,_167,_FANCY CREEK 002,_0FC002,290,682,11,7,4,0,297,660,12,9,8
0,_167,_FANCY CREEK 003,_0FC003,247,473,12,5,0,0,234,492,5,5,1
0,_167,_FANCY CREEK 004,_0FC004,206,370,8,4,1,0,205,367,6,7,4
0,_167,_FANCY CREEK 005,_0FC005,263,543,5,4,0,0,259,537,1,5,3
0,_167,_GARDNER 001,_0GA001,244,520,10,4,1,1,240,511,3,8,4
0,_167,_GARDNER 002,_0GA002,230,523,19,7,1,0,230,512,5,15,8
0,_167,_GARDNER 003,_0GA003,235,412,10,1,0,1,231,403,2,10,5
0,_167,_GARDNER 004,_0GA004,249,358,7,4,2,0,248,355,2,10,2
0,_167,_ISLAND GROVE 001,_0IG001,90,250,3,4,1,0,101,236,6,3,2
0,_167,_ILLIOPOLIS 001,_0IL001,159,474,11,1,1,2,169,456,8,9,6
0,_167,_LANESVILLE 001,_0LA001,30,93,0,0,0,0,30,88,1,2,1
0,_167,_LOAMI 001,_0LO001,195,376,5,2,4,0,219,347,10,8,1
0,_167,_MAXWELL 001,_0MA001,24,96,1,0,0,1,30,90,0,1,0
0,_167,_MECHANICSBURG 001,_0ME001,122,400,11,4,1,0,141,384,3,9,2
0,_167,_MECHANICSBURG 002,_0ME002,89,172,3,1,0,0,94,162,3,4,1
0,_167,_MECHANICSBURG 003,_0ME003,140,269,3,1,0,0,135,263,4,7,3
0,_167,_NEW BERLIN 001,_0NB001,251,602,15,8,0,2,271,586,6,14,3
0,_167,_PAWNEE 001,_0PA001,131,319,8,1,0,1,149,295,6,6,3
0,_167,_PAWNEE 002,_0PA002,188,453,5,2,0,0,191,442,5,5,6
0,_167,_PAWNEE 003,_0PA003,135,382,7,4,2,1,157,353,4,7,3
0,_167,_ROCHESTER 001,_0RO001,319,458,13,8,0,2,330,452,7,9,3
0,_167,_ROCHESTER 002,_0RO002,236,329,5,3,2,1,237,318,4,7,7
0,_167,_ROCHESTER 003,_0RO003,187,444,12,4,2,1,203,432,5,11,2
0,_167,_ROCHESTER 004,_0RO004,270,406,10,7,1,0,253,410,6,11,5
0,_167,_ROCHESTER 005,_0RO005,337,464,11,3,0,1,315,487,4,5,4
0,_167,_SPRINGFIELD 001,_0SP001,203,208,6,4,0,0,216,190,3,6,2
0,_167,_SPRINGFIELD 002,_0SP002,158,213,2,3,0,0,171,182,2,7,9
0,_167,_SPRINGFIELD 003,_0SP003,144,258,4,2,0,0,146,246,6,5,3
0,_167,_SPRINGFIELD 004,_0SP004,84,125,0,1,1,0,89,118,1,2,2
0,_167,_SPRINGFIELD 005,_0SP005,235,281,5,4,3,0,239,259,12,8,5
0,_167,_TALKINGTON 001,_0TA001,21,78,3,0,0,0,27,72,0,1,0
0,_167,_WOODSIDE 001,_0WD001,303,219,3,3,4,0,296,239,5,3,1
0,_167,_WOODSIDE 002,_0WD002,110,102,8,1,0,0,109,106,1,6,3
0,_167,_WOODSIDE 003,_0WD003,260,232,10,5,1,1,254,236,2,9,8
0,_167,_WOODSIDE 004,_0WD004,164,173,8,2,0,0,158,167,3,10,5
0,_167,_WOODSIDE 005,_0WD005,289,273,8,3,0,2,295,255,7,11,4
0,_167,_WOODSIDE 006,_0WD006,218,266,6,2,0,0,228,236,6,8,5
0,_167,_WOODSIDE 007,_0WD007,336,203,4,1,1,1,321,208,4,9,4
0,_167,_WOODSIDE 008,_0WD008,326,271,10,7,0,0,347,249,3,7,6
0,_167,_WOODSIDE 009,_0WD009,190,262,8,3,0,1,194,246,7,10,3
0,_167,_WOODSIDE 010,_0WD010,232,379,3,6,0,1,223,395,4,1,4
0,_167,_WOODSIDE 011,_0WD011,186,225,8,6,0,2,193,217,2,5,6
0,_167,_WOODSIDE 012,_0WD012,105,102,2,1,1,0,106,83,5,7,4
0,_167,_WOODSIDE 013,_0WD013,116,85,4,0,0,0,116,79,3,6,1
0,_167,_WILLIAMS 001,_0WI001,237,473,13,4,0,0,240,455,4,12,5
0,_167,_WILLIAMS 002,_0WI002,277,494,7,3,3,0,280,478,8,11,6
0,_167,_WILLIAMS 003,_0WI003,198,503,3,3,1,0,200,488,3,6,2
0,_169,_BIRMINGHAM,_000101,14,60,1,0,0,0,18,54,0,1,0
0,_169,_BROOKLYN,_000201,23,79,2,0,0,0,31,67,1,1,1
0,_169,_LITTLETON,_000301,33,132,0,0,0,0,48,118,1,1,0
0,_169,_OAKLAND,_000401,31,51,1,0,0,0,37,41,2,3,0
0,_169,_HUNTSVILLE,_000501,22,56,1,2,0,0,31,49,0,2,0
0,_169,_CAMDEN,_000601,34,105,3,0,0,0,46,88,0,5,1
0,_169,_BUENAVISTA 1,_000701,219,413,11,2,1,1,234,361,13,16,5
0,_169,_BUENAVISTA 2,_000702,136,282,5,1,0,0,156,251,2,9,3
0,_169,_RUSHVILLE 1,_000801,69,128,7,1,0,0,73,118,3,3,1
0,_169,_RUSHVILLE 2,_000802,119,281,6,1,0,0,156,239,2,4,4
0,_169,_RUSHVILLE 3,_000803,72,187,2,2,0,0,95,158,2,4,2
0,_169,_RUSHVILLE 4,_000804,78,228,5,1,2,0,97,205,0,4,3
0,_169,_BROWNING,_000901,42,159,0,0,0,0,57,138,1,0,0
0,_169,_HICKORY,_001001,21,57,0,0,0,0,22,52,1,1,0
0,_169,_WOODSTOCK,_001101,55,188,1,0,0,0,69,171,1,1,0
0,_169,_BAINBRIDGE,_001201,81,312,2,2,0,1,94,286,2,5,1
0,_169,_FREDERICK,_001301,19,55,1,0,0,0,19,52,1,2,0
0,_171,_MANCHESTER,_000101,46,309,7,0,0,0,73,276,1,6,0
0,_171,_ALSEY,_000201,65,229,2,0,0,0,72,211,2,1,3
0,_171,_GLASGOW,_000301,14,145,5,1,0,2,23,138,1,2,0
0,_171,_WINCHESTER I,_000401,110,311,2,1,1,0,121,289,1,2,2
0,_171,_WINCHESTER II,_000402,98,248,3,2,1,2,124,222,2,1,3
0,_171,_WINCHESTER III,_000403,89,211,5,1,1,1,96,200,2,1,0
0,_171,_BLOOMFIELD,_000501,28,145,1,2,0,0,39,128,0,0,1
0,_171,_MERRITT,_000601,20,99,4,2,0,0,23,98,0,2,0
0,_171,_EXETER-BLUFFS,_000701,65,264,0,1,1,0,85,238,3,3,0
0,_171,_NAPLES-BLUFFS,_000702,37,153,2,1,0,0,49,130,1,3,3
0,_173,_ASH GROVE,_00AG01,58,219,2,0,0,0,71,202,3,0,0
0,_173,_BIG SPRING,_00BS01,62,338,4,0,0,0,71,312,6,6,4
0,_173,_CLARKSBURG,_00CL01,37,197,2,2,0,0,42,189,1,1,1
0,_173,_COLD SPRING,_00CS01,61,170,0,2,0,0,77,151,3,0,1
0,_173,_DRY POINT,_00DP01,41,457,4,3,0,1,57,419,5,11,4
0,_173,_FLAT BRANCH,_00FB01,44,246,5,0,0,0,64,224,0,2,1
0,_173,_HERRICK,_00HE01,53,233,3,3,0,0,71,208,6,4,1
0,_173,_HOLLAND,_00HO01,35,189,1,0,0,0,41,173,4,1,4
0,_173,_LAKEWOOD,_00LA01,38,187,1,0,0,0,48,171,0,3,0
0,_173,_MOWEAQUA 1,_00MO01,123,329,4,1,0,0,138,303,3,6,1
0,_173,_MOWEAQUA 2,_00MO02,133,478,15,4,2,0,164,448,5,9,5
0,_173,_OCONEE,_00OC01,96,380,2,2,0,0,116,339,3,7,3
0,_173,_OKAW,_00OK01,151,412,2,1,0,0,164,373,4,6,10
0,_173,_PENN,_00PE01,13,43,0,0,0,0,16,40,0,0,0
0,_173,_PICKAWAY,_00PI01,25,80,0,1,0,0,28,74,1,1,0
0,_173,_PRAIRIE 1,_00PR01,103,572,6,1,0,0,123,544,3,3,5
0,_173,_RIDGE,_00RD01,38,190,0,1,2,1,43,180,0,1,2
0,_173,_RICHLAND,_00RI01,84,403,8,1,0,1,94,400,3,2,3
0,_173,_ROSE 1,_00RO01,141,352,5,4,1,1,156,327,4,6,4
0,_173,_ROSE 2,_00RO02,88,414,2,3,0,0,108,373,3,4,6
0,_173,_RURAL,_00RU01,34,149,0,0,0,0,33,144,2,0,2
0,_173,_SHELBYVILLE 1,_00SH01,100,182,4,1,0,0,109,167,2,5,0
0,_173,_SHELBYVILLE 2,_00SH02,63,152,6,1,0,0,72,137,3,5,3
0,_173,_SHELBYVILLE 3,_00SH03,82,185,1,0,0,0,91,160,7,2,3
0,_173,_SHELBYVILLE 4,_00SH04,75,229,4,0,0,0,99,192,4,5,6
0,_173,_SHELBYVILLE 5,_00SH05,117,446,9,2,0,0,135,411,7,8,5
0,_173,_SHELBYVILLE 6,_00SH06,124,308,2,2,0,0,142,279,3,3,2
0,_173,_SHELBYVILLE 7,_00SH07,97,274,1,1,0,0,104,259,0,1,3
0,_173,_SIGEL,_00SI01,65,415,4,1,0,0,75,394,3,6,2
0,_173,_TOWER HILL,_00TH01,91,407,4,4,0,0,119,360,7,8,10
0,_173,_TODDS POINT,_00TP01,69,209,2,1,0,0,72,197,0,1,1
0,_173,_WINDSOR 1,_00WI01,109,340,5,2,2,1,118,323,5,5,5
0,_173,_WINDSOR 2,_00WI02,54,241,1,1,0,0,60,225,0,3,4
0,_175,_ELMIRA,_00ELMR,42,132,5,3,0,0,44,128,1,4,2
0,_175,_EAST TOULON,_00ETOU,209,349,13,3,2,1,205,348,1,11,2
0,_175,_ESSEX,_00NESS,86,228,2,1,0,0,92,215,0,3,4
0,_175,_OSCEOLA,_00OSCE,138,332,5,1,0,0,145,299,9,10,4
0,_175,_PENN,_00PENN,32,123,2,0,0,0,37,113,2,3,1
0,_175,_VALLEY,_00VALL,31,122,2,2,0,0,33,115,1,2,2
0,_175,_GOSHEN,_00WGOS,100,248,3,1,1,1,101,241,0,2,3
0,_175,_WEST JERSEY,_00WJER,22,123,0,1,0,0,29,110,0,0,3
0,_175,_WEST TOULON,_00WTOU,155,347,10,5,0,0,157,325,6,11,3
0,_177,_JEFFERSON,_000101,40,99,3,0,1,0,41,94,3,4,0
0,_177,_LORAN,_000201,193,531,9,5,1,0,215,490,9,12,8
0,_177,_FLORENCE,_000301,278,478,4,4,0,0,270,474,6,8,2
0,_177,_SILVER CREEK,_000401,101,274,5,1,0,0,105,261,0,3,4
0,_177,_RIDOTT,_000501,217,514,15,4,1,0,215,504,7,13,3
0,_177,_ROCK RUN 1,_000601,148,391,15,2,1,0,160,377,3,13,4
0,_177,_ROCK RUN 2,_000602,222,481,14,4,0,1,226,471,10,14,3
0,_177,_LANCASTER,_000701,230,511,18,3,0,0,239,488,6,10,6
0,_177,_HARLEM 1,_000801,253,452,10,0,1,0,261,423,6,16,6
0,_177,_HARLEM 2,_000802,259,392,7,4,0,0,274,361,7,6,4
0,_177,_ERIN,_000901,76,157,2,2,0,0,84,144,3,1,2
0,_177,_KENT,_001001,123,213,6,3,2,0,129,205,4,4,4
0,_177,_WEST POINT 1,_001101,278,543,4,1,0,0,281,524,6,8,0
0,_177,_WEST POINT 2,_001102,175,438,13,4,2,0,188,421,3,9,5
0,_177,_WEST POINT 3,_001103,79,236,3,1,1,0,85,222,3,6,3
0,_177,_WADDAMS 1,_001201,37,150,4,0,0,0,38,145,4,2,0
0,_177,_WADDAMS 2,_001202,63,182,5,0,0,0,68,170,4,3,2
0,_177,_BUCKEYE,_001301,209,492,11,0,0,2,228,456,4,11,7
0,_177,_DAKOTA,_001401,98,278,10,4,2,0,100,267,2,13,5
0,_177,_ROCK GROVE,_001501,265,563,12,4,1,2,274,551,8,10,4
0,_177,_ONECO,_001601,228,405,9,0,1,0,229,389,9,7,4
0,_177,_WINSLOW,_001701,63,229,1,1,0,0,82,207,2,0,2
0,_177,_FREEPORT 1,_001801,241,128,2,1,1,1,231,114,12,0,4
0,_177,_FREEPORT 2,_001802,223,173,4,1,1,3,214,155,8,11,9
0,_177,_FREEPORT 3,_001803,245,62,11,0,0,1,220,55,22,6,6
0,_177,_FREEPORT 4,_001804,201,153,7,6,0,1,194,133,9,13,5
0,_177,_FREEPORT 5,_001805,175,106,3,3,1,0,175,91,10,9,1
0,_177,_FREEPORT 6,_001806,232,165,11,4,1,1,228,154,12,8,6
0,_177,_FREEPORT 7,_001807,227,190,7,3,1,3,225,176,6,6,8
0,_177,_FREEPORT 8,_001808,311,333,6,2,0,1,304,322,6,7,5
0,_177,_FREEPORT 9,_001809,451,415,6,3,1,3,422,409,12,15,7
0,_177,_FREEPORT 10,_001810,337,387,9,3,1,0,336,359,17,7,4
0,_177,_FREEPORT 11,_001811,239,215,14,2,0,0,239,199,3,10,5
0,_177,_FREEPORT 12,_001812,314,297,14,4,1,0,312,275,12,12,10
0,_177,_FREEPORT 13,_001813,433,333,11,0,1,0,415,325,9,14,8
0,_177,_FREEPORT 14,_001814,366,309,15,1,0,0,357,298,10,13,3
0,_177,_FREEPORT 15,_001815,193,222,7,1,1,0,186,227,3,7,1
0,_177,_FREEPORT 16,_001816,499,405,7,3,2,0,476,419,8,6,4
0,_177,_FREEPORT 17,_001817,326,268,10,6,1,1,312,269,10,14,3
0,_177,_FREEPORT 18,_001818,407,351,4,4,1,1,405,330,16,5,4
0,_179,_BOYNTON 1,_000101,21,131,3,0,0,0,26,120,0,4,2
0,_179,_CINCINNATI 1,_000201,154,425,13,4,0,1,178,379,5,17,7
0,_179,_CINCINNATI 2,_000202,83,203,2,0,1,0,106,173,3,4,0
0,_179,_CINCINNATI 3,_000203,323,480,8,3,0,0,341,430,7,20,9
0,_179,_CINCINNATI 4,_000204,383,664,16,2,3,1,411,618,7,19,6
0,_179,_CINCINNATI 5,_000205,243,338,8,1,1,1,248,323,7,8,1
0,_179,_CINCINNATI 6,_000206,311,406,11,7,1,1,324,388,4,8,6
0,_179,_DEER CREEK,_000301,226,610,18,1,1,1,227,592,14,16,4
0,_179,_DELAVAN 1,_000401,182,315,4,1,0,0,187,291,6,11,2
0,_179,_DELAVAN 2,_000402,171,286,6,7,4,0,179,274,4,7,6
0,_179,_DILLON,_000501,144,466,13,4,0,0,139,466,7,10,5
0,_179,_ELM GROVE 1,_000601,212,758,16,12,2,0,244,719,3,17,7
0,_179,_ELM GROVE 2,_000602,268,521,11,1,1,1,279,497,3,13,6
0,_179,_FONDULAC 1,_000701,166,226,4,0,2,0,163,223,1,10,1
0,_179,_FONDULAC 2,_000702,261,312,7,4,0,0,284,269,6,17,4
0,_179,_FONDULAC 3,_000703,298,435,12,2,1,0,287,427,7,14,10
0,_179,_FONDULAC 4,_000704,290,344,7,5,0,1,288,324,9,18,3
0,_179,_FONDULAC 5,_000705,220,351,17,2,1,1,246,309,3,22,8
0,_179,_FONDULAC 6,_000706,204,329,14,4,0,2,221,301,5,17,7
0,_179,_FONDULAC 7,_000707,284,433,18,6,5,3,298,406,5,22,10
0,_179,_FONDULAC 8,_000708,280,433,15,7,1,1,276,402,4,32,14
0,_179,_FONDULAC 9,_000709,292,377,6,7,0,1,289,361,1,11,10
0,_179,_FONDULAC 10,_000710,134,268,4,3,0,0,133,249,4,6,10
0,_179,_GROVELAND 1,_000801,216,450,9,4,2,1,202,455,2,20,4
0,_179,_GROVELAND 2,_000802,189,287,4,1,0,1,203,242,5,11,9
0,_179,_GROVELAND 3,_000803,281,426,6,4,1,2,299,394,3,9,5
0,_179,_GROVELAND 4,_000804,221,418,18,2,0,0,230,374,13,26,10
0,_179,_GROVELAND 5,_000805,264,360,13,8,0,0,296,322,9,12,4
0,_179,_GROVELAND 6,_000806,272,371,13,3,2,0,274,354,8,13,1
0,_179,_GROVELAND 7,_000807,248,382,6,2,1,3,249,347,8,21,9
0,_179,_GROVELAND 8,_000808,230,410,10,2,0,0,225,411,5,11,0
0,_179,_GROVELAND 9,_000809,203,423,11,2,3,0,208,398,8,12,4
0,_179,_GROVELAND 10,_000810,183,289,4,4,1,2,199,262,2,7,9
0,_179,_GROVELAND 11,_000811,213,362,14,3,3,1,224,338,5,15,6
0,_179,_GROVELAND 12,_000812,375,513,15,4,3,1,401,476,5,17,5
0,_179,_GROVELAND 13,_000813,188,352,7,2,1,0,199,332,2,11,3
0,_179,_GROVELAND 15,_000815,266,395,7,2,1,0,267,391,5,7,2
0,_179,_GROVELAND 16,_000816,173,256,14,3,1,1,182,230,6,14,11
0,_179,_GROVELAND 14,_000817,233,315,11,3,2,0,245,294,4,7,7
0,_179,_HITTLE,_000901,75,238,7,0,0,0,88,218,3,9,1
0,_179,_HOPEDALE 1,_001001,122,297,3,2,2,1,121,279,3,11,4
0,_179,_HOPEDALE 2,_001002,129,515,6,3,2,0,145,490,6,8,3
0,_179,_LITTLE MACKINAW 1,_001101,237,567,11,4,1,0,232,569,1,18,7
0,_179,_MACKINAW 1,_001201,215,563,11,5,1,1,218,542,2,19,9
0,_179,_MACKINAW 2,_001202,229,491,11,2,3,0,237,456,5,17,10
0,_179,_MACKINAW 3,_001203,309,535,19,8,2,0,310,516,8,28,7
0,_179,_MALONE,_001301,38,78,0,0,0,0,44,69,0,2,1
0,_179,_MORTON 1,_001401,229,559,18,1,3,0,213,588,1,14,5
0,_179,_MORTON 2,_001402,227,400,19,5,4,1,209,408,3,24,7
0,_179,_MORTON 3,_001403,217,432,11,3,3,0,214,428,5,14,2
0,_179,_MORTON 4,_001404,182,434,11,3,0,1,180,422,6,19,4
0,_179,_MORTON 5,_001405,177,325,11,1,1,0,167,322,6,13,1
0,_179,_MORTON 6,_001406,309,569,16,6,1,0,298,555,6,29,4
0,_179,_MORTON 7,_001407,244,352,8,2,0,0,249,335,2,14,5
0,_179,_MORTON 8,_001408,250,435,10,1,0,0,237,440,3,15,2
0,_179,_MORTON 9,_001409,186,475,9,2,0,0,172,477,1,12,5
0,_179,_MORTON 10,_001410,249,281,3,3,2,1,244,279,6,8,2
0,_179,_MORTON 11,_001411,271,528,10,1,3,0,246,559,1,12,1
0,_179,_MORTON 12,_001412,254,595,16,3,1,0,246,606,0,17,2
0,_179,_MORTON 13,_001413,253,454,13,7,1,2,232,464,7,11,13
0,_179,_MORTON 14,_001414,177,492,4,2,3,0,145,506,5,12,5
0,_179,_MORTON 15,_001415,247,532,10,1,1,0,248,519,4,16,5
0,_179,_SAND PRAIRIE 1,_001501,200,509,12,6,0,0,235,453,8,14,11
0,_179,_SPRINGLAKE 1,_001601,143,340,5,1,1,1,165,299,1,10,6
0,_179,_SPRINGLAKE 2,_001602,142,351,5,3,0,0,184,290,2,10,3
