IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OR_20161108_GEN_PRE_DEM_CLINTON,USA_OR_20161108_GEN_PRE_REP_TRUMP,USA_OR_20161108_GEN_PRE_LIB_JOHNSON,USA_OR_20161108_GEN_PRE_GRE_STEIN,USA_OR_20161108_GEN_PRE_OTH_WRITEIN,USA_OR_20161108_GEN_USS_DEM_WYDEN,USA_OR_20161108_GEN_USS_REP_CALLAHAN,USA_OR_20161108_GEN_USS_LIB_LINDSAY,USA_OR_20161108_GEN_USS_GRE_NAVICKAS,USA_OR_20161108_GEN_USS_WOR_LEWALLEN,USA_OR_20161108_GEN_USS_IND_REYNOLDS,USA_OR_20161108_GEN_USS_OTH_WRITEIN,USA_OR_20161108_GEN_GOV_DEM_BROWN,USA_OR_20161108_GEN_GOV_REP_PIERCE,USA_OR_20161108_GEN_GOV_LIB_FOSTER,USA_OR_20161108_GEN_GOV_CON_AUER,USA_OR_20161108_GEN_GOV_IND_THOMASON,USA_OR_20161108_GEN_GOV_OTH_WRITEIN,USA_OR_20161108_GEN_ATG_DEM_ROSENBLUM,USA_OR_20161108_GEN_ATG_REP_CROWE,USA_OR_20161108_GEN_ATG_LIB_HEDBOR,USA_OR_20161108_GEN_ATG_OTH_WRITEIN,USA_OR_20161108_GEN_SOS_DEM_AVAKIAN,USA_OR_20161108_GEN_SOS_REP_RECHARDSON,USA_OR_20161108_GEN_SOS_LIB_DURBIN,USA_OR_20161108_GEN_SOS_GRE_ZUNDEL,USA_OR_20161108_GEN_SOS_CON_MARSH,USA_OR_20161108_GEN_SOS_IND_WELLS,USA_OR_20161108_GEN_SOS_OTH_WRITEIN,USA_OR_20161108_GEN_TRE_DEM_READ,USA_OR_20161108_GEN_TRE_REP_GUDMAN,USA_OR_20161108_GEN_TRE_PRO_HENRY,USA_OR_20161108_GEN_TRE_IND_TELFER,USA_OR_20161108_GEN_TRE_OTH_WRITEIN
0,_Jackson,_105,_105,189,388,26,17,11,261,275,13,14,22,30,1,215,345,17,17,21,0,218,346,20,1,154,380,21,18,7,21,1,169,327,33,56,2
0,_Jackson,_106,_106,437,1457,79,29,55,732,1123,24,28,38,60,2,491,1369,50,32,52,6,511,1346,56,3,365,1463,29,31,23,69,3,382,1301,68,167,3
0,_Jackson,_109,_109,413,986,55,46,29,572,772,20,36,34,45,0,468,892,48,19,56,2,475,889,51,2,373,959,33,38,12,52,0,349,865,61,144,0
0,_Jackson,_111,_111,740,1846,83,57,84,1082,1407,24,55,56,101,2,836,1698,57,44,93,3,837,1665,80,3,627,1809,60,39,32,104,2,627,1607,95,270,4
0,_Jackson,_112,_112,333,693,39,25,42,503,520,11,18,23,40,1,409,611,30,21,37,2,385,638,35,2,287,700,23,24,12,41,2,283,631,47,97,2
0,_Jackson,_115,_115,327,414,16,30,24,377,330,14,37,17,26,1,351,379,22,12,30,1,359,384,25,2,294,417,21,20,12,22,2,284,377,45,68,1
0,_Jefferson,_Haystack,_01,188,724,35,13,24,391,518,12,7,13,31,1,219,708,18,9,16,2,219,647,30,1,162,711,20,7,12,35,0,160,585,18,159,1
0,_Jefferson,_Crooked River Ranch,_02,726,1662,105,23,60,1117,1237,23,17,46,96,1,763,1612,40,35,71,5,812,1527,52,3,647,1647,43,21,29,85,2,611,1360,56,407,3
0,_Jefferson,_Ashwood,_05,6,32,3,1,1,22,19,0,0,1,2,0,8,34,0,0,1,1,12,27,2,0,9,27,4,0,1,3,0,7,21,0,14,0
0,_Jefferson,_Kutcher,_06,83,178,23,5,9,130,143,8,2,3,10,0,82,195,12,2,4,0,93,173,15,0,67,194,7,5,8,11,0,69,163,7,50,0
0,_Jefferson,_Lyle Gap,_08,26,69,4,1,3,45,48,0,0,1,7,0,23,74,2,1,1,0,30,59,0,1,23,67,0,2,1,3,0,17,56,2,21,0
0,_Jefferson,_Metolius,_11,101,171,19,5,11,158,121,4,3,7,12,0,109,172,8,7,7,0,123,146,17,1,94,165,10,6,8,15,1,88,135,12,59,1
0,_Jefferson,_East Madras,_13,427,664,79,37,61,647,456,19,24,50,44,1,489,639,32,23,47,3,528,602,32,3,406,646,35,32,21,60,6,356,556,72,201,6
0,_Jefferson,_Warm Springs,_14,360,66,28,21,55,391,48,5,9,49,19,0,363,93,12,8,39,3,399,72,18,0,311,108,31,16,12,29,1,312,73,31,80,2
0,_Jefferson,_Camp Sherman,_16,126,57,14,9,6,131,65,0,7,5,2,0,112,90,3,0,5,0,124,74,3,1,98,90,3,10,0,5,0,89,69,11,38,0
0,_Jefferson,_Culver,_17,156,303,24,9,19,238,204,9,7,16,23,0,166,287,16,9,22,1,195,261,22,0,147,282,18,4,9,26,0,139,242,16,83,1
0,_Jefferson,_Round Butte,_18,71,238,23,5,10,128,185,9,1,7,12,0,87,238,8,5,6,0,91,216,9,0,79,233,6,0,7,13,0,67,197,7,61,0
0,_Jefferson,_West Madras,_19,293,386,57,30,24,406,258,9,15,37,49,0,334,376,28,7,32,2,372,332,33,2,293,372,27,17,13,32,0,258,313,35,137,0
0,_Jefferson,_Circle M,_20,48,84,11,5,2,68,63,2,3,1,9,0,48,81,4,5,2,0,54,71,3,0,42,80,5,1,4,5,0,35,65,4,28,0
0,_Jefferson,_Central,_21,250,435,45,11,22,404,310,12,7,8,21,0,243,472,22,7,16,0,264,421,23,1,186,477,24,2,4,33,3,185,346,13,169,0
0,_Jefferson,_Sunset,_22,119,414,23,7,14,241,292,9,3,8,17,0,123,413,14,4,13,1,146,386,14,0,105,405,11,3,6,23,0,111,339,9,95,0
0,_Josephine,_Highland,_01,1170,1629,131,69,110,1482,1297,55,50,79,99,2,1279,1492,79,47,137,1,1248,1552,96,4,976,1711,85,64,30,92,3,967,1540,136,232,3
0,_Josephine,_Greenwood South,_02,1201,2581,175,76,147,1706,1951,51,60,96,152,8,1380,2314,100,65,165,6,1366,2312,114,6,1017,2571,101,52,42,131,6,1035,2270,139,346,4
0,_Josephine,_Lincoln,_03,451,806,72,29,55,598,658,14,23,36,51,1,494,748,44,18,76,0,488,773,49,1,377,844,46,16,16,45,1,360,780,53,120,0
0,_Josephine,_Central,_04,445,621,68,34,41,612,445,13,21,31,46,2,507,535,29,26,61,3,480,583,38,7,385,615,35,29,18,49,3,378,556,55,114,5
0,_Josephine,_Riverside,_05,441,659,63,24,51,569,509,20,16,35,42,1,465,607,33,33,64,1,470,604,38,1,378,663,36,13,19,46,1,343,594,54,123,1
0,_Josephine,_Webster,_06,251,560,36,14,24,372,421,6,16,16,25,2,293,489,17,15,42,0,277,511,16,1,219,558,10,8,8,30,0,215,512,27,62,0
0,_Josephine,_Greenwood,_07,678,1011,95,47,64,893,689,46,34,80,62,1,752,835,67,49,90,0,732,876,76,3,588,938,70,42,33,72,0,538,863,102,179,0
0,_Josephine,_Riverside South,_08,739,1723,127,50,89,1124,1285,39,43,72,89,2,879,1526,60,51,129,5,855,1533,92,2,647,1700,68,50,28,80,3,629,1514,95,235,2
0,_Josephine,_Scoville,_09,19,62,8,1,3,32,53,2,0,1,1,0,27,56,1,1,4,0,28,60,1,0,19,66,1,1,0,3,0,19,59,0,6,0
0,_Josephine,_Robertson,_10,44,99,7,5,0,55,87,1,0,5,6,0,51,95,1,2,7,0,51,99,2,0,37,103,1,4,1,5,0,35,100,4,12,0
0,_Josephine,_Beacon,_11,67,121,11,2,10,91,97,4,4,3,11,1,75,121,5,1,8,0,66,120,6,0,50,132,6,2,1,9,0,48,118,7,17,0
0,_Josephine,_River Road,_12,66,175,12,8,4,100,128,8,4,7,9,0,83,151,11,3,7,0,76,153,16,0,60,160,11,8,4,5,0,64,150,10,21,0
0,_Josephine,_Hamilton,_13,75,131,14,5,4,110,99,3,3,2,5,0,98,102,2,10,9,1,90,114,7,1,67,119,5,7,6,11,0,64,108,10,29,1
0,_Josephine,_Fort Vannoy,_14,33,69,3,2,1,50,48,0,2,1,2,0,31,61,2,3,4,0,34,57,2,0,28,64,1,0,3,3,0,28,57,2,7,0
0,_Josephine,_Redwood,_15,247,712,33,13,24,403,544,7,12,19,36,2,285,650,22,10,53,0,294,650,39,0,210,696,22,18,8,35,0,197,653,39,89,0
0,_Josephine,_Camp Joy,_16,65,219,11,4,1,104,174,4,3,9,5,0,78,200,8,2,8,0,77,191,10,0,59,213,9,4,1,8,0,50,192,15,21,0
0,_Josephine,_Dimmick,_17,294,687,36,16,17,409,542,8,13,9,51,0,334,621,18,14,52,3,317,649,30,1,252,686,22,12,8,38,3,255,621,29,92,2
0,_Josephine,_College,_18,345,805,58,25,33,513,630,19,13,26,32,3,371,754,19,23,61,4,367,760,31,2,261,838,22,10,16,37,3,259,747,40,113,2
0,_Josephine,_Jerome Prairie,_19,351,1040,45,24,26,576,784,19,21,26,42,0,416,931,29,27,56,1,418,930,29,0,317,986,23,21,18,43,0,303,894,53,133,0
0,_Josephine,_Grave Creek,_20,61,112,9,5,5,79,80,6,4,9,9,1,68,84,9,12,11,0,69,95,16,1,52,101,10,9,2,9,0,55,88,16,19,1
0,_Josephine,_Cloverlawn,_21,667,1631,101,42,48,965,1264,24,37,45,92,3,748,1476,56,46,100,3,740,1509,71,0,569,1606,57,36,23,84,0,558,1458,111,189,1
0,_Josephine,_New Hope,_22,210,608,37,14,16,313,488,10,9,21,29,2,240,550,20,13,41,2,234,562,29,2,172,605,18,15,11,25,3,184,550,25,67,1
0,_Josephine,_Louse Creek,_23,69,255,8,4,1,118,193,2,1,4,7,0,81,216,2,7,16,0,71,221,12,1,49,239,10,7,4,12,0,53,216,6,27,1
0,_Josephine,_Allendale,_24,112,242,6,4,10,147,193,0,6,10,8,0,107,240,6,3,11,0,111,230,7,0,86,251,1,0,3,17,0,77,230,8,32,0
0,_Josephine,_Jones Creek,_25,261,578,35,8,20,354,459,18,7,20,22,0,257,553,23,14,36,2,266,530,37,0,224,573,26,5,13,26,1,213,521,25,91,0
0,_Josephine,_Board Shanty,_26,223,454,18,22,17,299,355,10,24,17,28,1,236,415,15,16,41,1,239,430,17,1,196,452,17,18,8,24,1,167,405,44,67,1
0,_Josephine,_Wolf Creek,_27,135,258,27,10,16,192,186,16,17,13,18,0,155,217,23,21,27,0,164,234,32,0,138,232,25,18,7,16,0,117,226,30,58,0
0,_Josephine,_Kerby,_28,147,258,17,23,23,209,177,10,16,17,26,0,181,210,20,23,16,1,182,230,23,3,125,245,19,17,12,23,1,117,236,41,44,1
0,_Josephine,_West Colonial,_29,23,74,4,0,1,45,50,0,0,1,3,0,31,65,0,0,4,0,36,61,0,0,26,62,2,0,1,6,0,29,56,2,9,0
0,_Josephine,_Cave Junction,_30,258,431,49,32,27,340,324,15,28,26,41,0,307,362,23,30,44,1,321,382,32,2,240,405,31,27,13,37,1,231,360,52,91,4
0,_Josephine,_Bridgeview,_31,955,1187,87,155,90,1128,900,53,161,91,92,4,1105,998,107,92,111,5,1121,1047,135,6,916,1070,75,137,64,97,4,812,1007,275,195,9
0,_Josephine,_Mt. Peavine,_32,88,124,11,7,7,106,95,4,4,10,8,0,86,111,7,7,17,0,89,117,11,0,79,116,10,4,6,9,0,71,114,8,28,0
0,_Josephine,_Ferry,_33,176,385,33,10,13,235,307,12,9,16,18,0,187,360,16,18,23,0,194,360,19,0,161,362,15,12,7,26,0,139,340,30,60,0
0,_Josephine,_Illinois,_34,85,154,5,27,15,106,117,0,26,16,8,0,115,133,14,14,3,0,115,129,12,0,86,138,7,20,4,8,0,69,130,29,28,0
0,_Josephine,_Merlin,_35,191,477,34,12,20,266,396,6,13,12,26,0,208,444,21,14,29,0,196,463,23,0,164,451,16,18,11,37,0,158,442,39,51,0
0,_Josephine,_Findley Bend,_36,490,1129,74,28,39,689,932,15,24,40,39,1,552,1055,34,38,75,1,549,1070,45,2,447,1113,31,28,27,54,0,411,1050,54,148,0
0,_Josephine,_Selma,_37,342,616,42,31,27,426,467,15,39,35,41,2,367,524,36,58,42,0,374,549,57,0,307,549,27,33,35,43,0,281,530,65,104,0
0,_Josephine,_Slate Creek,_38,613,1263,79,39,67,799,1014,26,62,47,74,2,667,1141,44,48,110,1,667,1184,68,2,510,1248,45,53,25,84,0,489,1145,82,205,1
0,_Josephine,_Lucky Queen,_39,294,733,34,18,31,391,613,9,19,18,32,2,314,668,23,23,43,2,310,694,18,1,257,715,19,18,16,28,0,239,675,34,80,0
0,_Josephine,_Williams,_40,316,341,13,59,30,344,263,9,73,36,17,0,359,310,19,5,39,0,363,298,30,1,290,323,15,62,1,19,1,248,293,92,55,0
0,_Josephine,_Colonial,_41,33,65,2,0,2,47,46,2,1,2,2,0,39,53,2,2,4,0,37,54,6,0,30,61,2,1,1,4,0,21,59,6,11,0
0,_Josephine,_North Valley,_42,345,984,42,23,43,536,751,16,22,25,62,1,395,855,35,41,67,2,423,879,39,2,323,928,31,22,19,50,1,322,837,69,117,3
0,_Josephine,_Pleasant Valley,_43,176,483,33,9,15,272,371,11,11,24,23,0,217,420,14,21,37,0,215,430,25,3,154,467,15,13,16,26,0,157,419,29,62,1
0,_Josephine,_Illinois River,_44,60,77,6,8,4,71,60,3,4,6,7,0,64,69,5,5,6,0,59,81,5,0,55,72,1,9,3,8,0,49,70,14,12,0
0,_Josephine,_North Applegate,_45,49,104,5,7,1,57,87,4,11,2,3,1,51,91,2,3,14,1,56,94,7,1,43,103,0,6,0,8,1,42,91,13,12,1
0,_Josephine,_Powell Creek,_46,65,139,7,11,4,83,103,4,14,3,13,0,69,123,10,8,12,1,76,123,10,0,49,133,5,13,6,10,0,42,124,23,19,1
0,_Josephine,_Crestview,_47,27,51,6,1,2,47,35,0,1,0,2,0,35,47,1,2,1,0,37,42,1,0,21,54,1,2,2,2,0,23,48,3,3,0
0,_Klamath,_Precinct 01,_01,340,1057,41,21,30,586,750,17,12,22,73,2,391,941,31,29,69,2,441,908,43,2,334,934,33,15,23,80,1,342,841,37,182,1
0,_Klamath,_Precinct 02,_02,20,66,3,0,3,27,55,2,0,1,5,0,24,60,5,0,2,0,24,59,5,0,21,61,1,0,0,5,1,18,58,2,10,0
0,_Klamath,_Precinct 03,_03,287,671,42,28,28,406,549,12,16,25,38,1,319,641,31,17,34,1,320,646,33,1,261,652,22,13,12,51,1,246,622,37,96,0
0,_Klamath,_Precinct 04,_04,168,622,29,12,13,265,475,8,22,17,44,2,200,566,21,26,22,0,203,570,29,3,149,576,24,12,17,39,2,136,545,38,84,2
0,_Klamath,_Precinct 05,_05,71,88,10,10,2,86,56,1,6,11,16,0,79,79,6,7,9,0,85,73,9,0,65,75,6,6,9,10,0,62,68,12,24,0
0,_Klamath,_Precinct 06,_06,70,305,20,4,9,121,232,10,9,9,15,0,92,277,12,7,11,0,95,272,11,1,61,293,17,7,6,11,0,69,265,14,33,0
0,_Klamath,_Precinct 07,_07,295,1150,86,20,51,573,869,13,16,37,69,1,365,1090,43,24,48,2,367,1095,41,3,298,1106,43,22,15,64,1,271,1060,46,144,1
0,_Klamath,_Precinct 08,_08,107,366,24,11,13,193,274,8,9,12,15,1,113,363,12,6,13,1,117,358,15,0,97,372,9,5,6,11,0,93,336,15,40,0
0,_Klamath,_Precinct 09,_09,74,447,21,8,7,157,346,1,11,7,19,1,93,419,9,15,10,0,93,419,12,1,56,431,10,12,5,20,1,70,382,25,51,1
0,_Klamath,_Precinct 10,_10,261,368,15,7,14,307,310,13,8,4,8,0,237,389,12,4,4,0,242,366,16,0,187,399,14,7,2,19,0,197,368,11,41,1
0,_Klamath,_Precinct 11,_11,184,769,59,13,24,376,556,13,12,20,56,0,226,729,22,17,39,1,242,700,36,3,170,739,27,10,16,45,0,178,669,23,105,2
0,_Klamath,_Precinct 12,_12,125,579,17,3,19,231,461,7,5,3,18,0,141,575,7,8,5,0,138,557,4,0,97,580,10,3,3,17,0,113,520,9,54,0
0,_Klamath,_Precinct 13,_13,208,1601,66,17,34,562,1205,11,16,30,63,0,253,1505,29,49,58,1,280,1457,40,6,169,1560,23,18,22,61,0,191,1390,60,157,2
0,_Klamath,_Precinct 14,_14,33,117,8,3,1,64,88,1,1,2,4,0,33,114,1,3,9,0,30,113,4,2,23,117,3,2,2,8,0,26,101,9,15,2
0,_Klamath,_Precinct 15,_15,82,710,37,3,8,259,523,8,4,16,16,0,100,691,12,15,15,1,108,663,11,1,59,711,8,3,7,24,0,69,651,19,52,1
0,_Klamath,_Precinct 16,_16,53,123,12,2,2,95,77,3,3,3,11,0,58,113,5,4,9,0,58,119,6,1,41,122,9,5,3,7,0,52,112,6,14,0
0,_Klamath,_Precinct 17,_17,52,189,7,5,9,98,135,3,1,10,12,0,68,182,4,1,7,0,59,177,9,0,48,180,5,1,1,18,1,50,167,13,15,1
0,_Klamath,_Precinct 18,_18,161,749,44,8,19,351,538,9,14,16,40,0,201,713,18,18,16,0,216,690,22,1,142,729,21,16,18,22,0,139,679,22,83,0
0,_Klamath,_Precinct 19,_19,71,120,8,12,10,97,88,4,2,18,6,3,91,93,13,4,12,2,89,105,14,2,70,105,18,5,6,6,2,69,103,16,16,2
0,_Klamath,_Precinct 20,_20,166,464,50,16,16,326,293,12,15,23,32,2,215,413,30,16,28,1,207,423,30,0,150,437,33,9,11,38,0,148,403,27,78,1
0,_Klamath,_Precinct 21,_21,401,1126,93,24,44,728,768,22,14,45,79,1,461,1042,68,20,65,4,473,1008,87,2,328,1103,59,18,20,82,2,347,984,67,166,1
0,_Klamath,_Precinct 22,_22,124,318,20,10,15,203,215,9,8,22,17,0,146,281,17,14,15,0,158,272,18,1,122,281,20,8,8,19,1,117,261,18,49,3
0,_Klamath,_Precinct 23,_23,371,1142,92,33,39,692,794,16,20,45,74,2,471,1032,37,38,62,1,478,1025,48,1,338,1081,48,30,27,67,1,360,976,53,173,1
0,_Klamath,_Precinct 24,_24,113,323,32,5,11,199,214,10,3,16,23,0,127,303,12,8,19,0,131,289,21,1,92,301,14,7,8,24,1,99,282,21,41,0
0,_Klamath,_Precinct 25,_25,199,603,45,23,30,377,399,14,14,31,43,4,255,536,25,26,28,3,262,544,36,3,184,589,24,18,8,39,3,211,526,25,83,4
0,_Klamath,_Precinct 26,_26,205,739,73,12,22,419,541,15,12,17,37,0,240,743,20,13,25,2,249,704,27,1,184,760,17,9,9,31,0,187,688,29,80,1
0,_Klamath,_Precinct 27,_27,274,961,77,20,42,581,684,19,10,35,44,1,381,887,27,27,41,1,370,877,38,3,271,939,36,11,15,52,1,263,856,33,122,1
0,_Klamath,_Precinct 28,_28,50,197,8,1,4,118,130,0,1,4,5,0,68,179,3,3,7,0,63,173,5,0,42,195,8,1,0,9,0,47,168,8,20,0
0,_Klamath,_Precinct 29,_29,166,702,36,13,29,344,508,11,13,18,40,3,223,647,12,15,28,4,215,659,20,0,139,680,21,16,7,41,1,143,637,34,65,1
0,_Klamath,_Precinct 30,_30,252,494,48,19,38,392,363,14,21,24,35,0,283,491,22,14,27,0,277,479,39,0,220,497,27,25,15,28,0,200,461,38,98,0
0,_Klamath,_Precinct 31,_31,397,500,56,21,34,523,392,15,17,20,24,3,399,544,28,7,21,1,391,516,38,0,313,565,24,26,5,27,1,302,517,39,84,1
0,_Klamath,_Precinct 32,_32,121,199,13,4,12,153,149,5,2,3,21,0,116,193,7,2,11,1,112,188,6,0,89,201,6,3,2,15,0,81,184,8,32,0
0,_Klamath,_Precinct 33,_33,43,70,14,6,6,68,61,3,1,0,5,0,48,76,4,3,6,0,45,73,8,0,40,71,5,3,4,9,0,37,78,9,7,0
0,_Klamath,_Precinct 34,_34,156,336,35,5,21,266,206,9,14,20,25,1,199,283,29,8,24,0,190,302,25,2,160,306,16,5,11,24,1,142,293,30,53,1
0,_Klamath,_Precinct 35,_35,87,120,20,9,14,129,81,8,6,13,11,0,94,124,15,4,8,0,109,121,8,0,86,126,8,7,4,12,0,79,115,17,30,0
0,_Klamath,_Precinct 36,_36,248,297,46,30,23,343,190,9,20,39,24,2,283,276,23,19,27,2,312,256,30,2,216,296,33,17,11,32,2,215,255,52,70,1
0,_Klamath,_Precinct 37,_37,338,334,43,10,34,420,245,15,9,24,28,2,349,339,19,8,18,1,326,344,30,1,280,360,20,14,5,34,1,257,330,46,61,0
0,_Klamath,_Precinct 38,_38,130,197,36,7,22,196,128,8,8,21,19,1,154,175,31,9,13,1,160,169,26,2,125,181,20,9,10,17,2,122,174,31,26,1
0,_Klamath,_Precinct 39,_39,25,46,7,3,2,33,29,4,3,3,8,0,29,37,6,2,7,0,30,44,5,0,21,42,6,3,1,7,0,17,37,11,15,0
0,_Klamath,_Precinct 40,_40,156,241,34,14,14,228,145,13,16,29,22,0,205,184,20,19,18,0,203,194,26,0,153,206,28,17,4,26,0,147,193,28,54,0
0,_Klamath,_Precinct 41,_41,257,483,50,12,27,392,353,8,12,27,30,0,288,482,22,9,17,0,285,465,28,1,221,494,30,16,6,33,0,212,447,31,85,0
0,_Klamath,_Precinct 42,_42,91,246,27,1,9,145,190,2,3,19,10,0,107,227,15,7,12,1,105,225,14,1,73,236,12,10,6,19,0,75,231,14,34,0
0,_Klamath,_Precinct 43,_43,178,200,21,23,25,213,143,10,24,20,23,0,195,177,21,9,25,2,188,187,27,1,154,195,19,16,8,17,1,137,179,37,49,1
0,_Lake,_Silver Lake,_01,25,117,5,3,4,48,92,0,4,0,2,0,24,115,4,1,6,0,28,113,2,0,22,112,2,3,0,3,0,16,101,9,13,1
0,_Lake,_Summer Lake,_02,19,53,5,2,0,25,43,0,4,4,1,0,21,50,1,2,5,0,22,48,2,0,13,53,1,0,3,7,0,14,41,3,19,0
0,_Lake,_Paisley,_03,29,178,6,1,4,60,139,1,4,6,8,1,41,165,6,2,4,0,34,162,1,0,24,164,6,0,3,10,0,25,153,3,22,0
0,_Lake,_Crooked Creek,_04,31,190,12,2,4,76,140,3,4,6,4,0,33,180,10,5,3,0,38,173,7,0,24,187,5,4,3,3,0,24,172,8,21,0
0,_Lake,_Plush,_05,4,46,1,0,0,11,39,0,0,1,0,0,7,45,0,0,0,0,6,42,2,0,4,46,0,1,1,0,0,3,45,1,2,0
0,_Lake,_Adel,_06,5,60,1,0,0,20,45,0,0,0,0,0,9,51,4,1,0,0,5,49,2,0,4,57,0,0,0,2,0,3,53,0,5,0
0,_Lake,_North Lakeview,_07,26,147,9,5,3,84,102,0,4,4,1,0,40,127,9,11,6,0,50,127,3,1,36,133,7,3,4,7,0,37,125,2,18,0
0,_Lake,_South Lakeview,_08,61,157,12,1,7,102,119,3,3,2,5,0,74,156,1,2,2,1,74,140,5,0,60,155,0,0,4,9,0,59,143,5,17,0
0,_Lake,_Fremont,_09,40,226,12,2,2,104,169,0,1,4,2,0,52,209,4,3,7,0,60,192,7,0,41,213,4,1,1,10,0,45,182,6,30,2
0,_Lake,_Goose Lake,_10,10,178,7,2,3,43,144,0,1,2,8,0,18,171,3,3,1,0,16,165,2,0,14,168,2,1,3,5,0,15,156,2,17,0
0,_Lake,_Cogswell Creek,_11,44,201,16,2,5,109,129,6,1,6,7,2,56,171,16,4,10,2,59,168,13,2,36,179,21,1,4,10,2,43,156,11,33,2
0,_Lake,_Thomas Creek,_12,80,324,19,5,10,165,237,2,2,8,15,0,76,319,11,12,11,0,86,298,6,0,65,325,5,2,5,14,1,65,294,7,39,0
0,_Lake,_Christmas Valley,_13,127,537,17,11,11,216,395,11,9,12,40,5,137,468,20,28,29,5,162,456,27,4,121,466,17,14,19,35,4,118,429,34,80,3
0,_Lake,_Fort Rock,_14,17,92,3,2,1,31,70,2,3,3,3,0,16,87,2,2,5,0,16,80,3,0,10,84,0,2,1,6,0,9,73,3,18,0
0,_Lake,_West Lakeview,_15,18,107,5,0,2,54,72,0,0,2,4,0,24,100,3,0,3,1,29,92,5,0,17,104,2,2,0,5,0,18,92,3,13,0
0,_Lake,_New Pine Creek,_16,14,65,0,2,5,29,48,0,1,4,6,0,16,63,1,2,4,0,21,61,1,0,17,55,3,0,2,7,0,18,57,2,8,0
0,_Lake,_Valley Falls,_18,1,35,1,0,0,4,32,0,0,0,0,0,0,35,0,0,0,0,2,30,1,0,1,31,0,0,0,3,0,2,27,0,5,0
0,_Lake,_N Central Lakeview,_20,28,155,9,2,6,80,101,2,2,3,6,1,47,141,0,6,3,0,44,127,4,0,28,141,6,2,6,5,0,33,120,12,17,0
0,_Lake,_S Central Lakeview,_21,60,154,11,0,9,102,111,3,4,3,7,0,71,141,5,3,8,1,60,149,8,0,49,151,5,4,1,10,0,55,136,12,15,0
0,_Lane,_1121,_1121,284,62,12,31,20,283,46,5,22,17,17,0,293,62,17,4,9,1,280,55,22,2,261,68,11,16,4,11,1,243,58,30,24,1
0,_Lane,_1123,_1123,1390,143,48,170,83,1311,102,15,177,108,46,5,1456,159,63,9,45,5,1449,155,58,3,1267,188,50,138,6,44,3,1134,170,229,115,3
0,_Lane,_1125,_1125,2739,349,112,297,170,2608,277,27,317,170,109,4,2842,364,105,28,100,13,2803,363,121,9,2457,433,101,249,21,76,10,2195,390,419,219,9
0,_Lane,_1127,_1127,4764,627,151,325,186,4664,589,56,310,209,85,4,4778,815,122,18,95,12,4697,721,140,7,4166,976,114,259,17,116,7,3851,847,473,299,9
0,_Lane,_1231,_1231,2812,303,86,195,115,2723,291,37,213,114,41,4,2796,389,82,17,57,8,2746,349,86,5,2469,465,57,186,11,68,8,2253,407,343,148,6
0,_Lane,_1233,_1233,2464,397,90,126,112,2453,387,21,115,93,54,1,2422,550,64,7,41,6,2391,500,67,3,2102,663,68,115,6,58,4,1967,613,199,148,2
0,_Lane,_1235,_1235,5088,769,192,228,186,5062,739,49,217,188,81,10,4976,1062,109,20,90,12,4967,899,132,14,4400,1263,107,210,14,109,6,4130,1134,377,299,8
0,_Lane,_1341,_1341,58,10,1,3,0,60,7,1,0,0,2,0,61,9,0,0,1,0,56,8,2,0,50,15,2,2,0,0,0,49,11,4,2,0
0,_Lane,_1343,_1343,3597,339,149,189,112,3159,356,47,273,162,116,10,3368,445,128,8,97,11,3283,425,135,11,2938,553,100,219,9,109,6,2691,536,376,200,10
0,_Lane,_1345,_1345,3329,334,125,153,105,3054,353,50,225,109,73,2,3175,491,102,16,55,11,3083,449,105,11,2763,603,89,177,9,73,8,2613,545,280,183,10
0,_Lane,_1349,_1349,1153,134,67,74,37,958,119,32,113,70,56,2,1075,140,74,7,30,2,1014,171,59,4,897,188,58,93,6,32,4,814,181,147,77,3
0,_Lane,_1451,_1451,2270,1349,146,73,168,2355,1293,45,60,88,74,2,2114,1649,79,17,53,4,2051,1497,97,5,1721,1801,80,67,10,87,5,1699,1628,107,225,4
0,_Lane,_1453,_1453,1345,599,112,59,97,1458,554,25,45,42,60,3,1328,736,51,17,41,3,1335,688,62,3,1096,850,47,53,13,55,4,1067,737,104,155,4
0,_Lane,_1455,_1455,1044,332,86,55,75,1028,264,23,59,63,58,5,1014,372,61,12,33,2,997,339,67,3,855,407,58,55,11,45,4,819,356,114,91,5
0,_Lane,_1457,_1457,1651,917,100,80,139,1812,810,32,40,66,82,3,1611,1101,43,24,39,4,1580,1016,51,8,1347,1163,53,51,17,72,5,1289,1095,97,154,4
0,_Lane,_1561,_1561,3363,2057,283,110,271,3503,1996,71,120,132,135,3,3171,2497,120,34,96,10,3124,2331,154,12,2538,2818,133,108,28,142,7,2442,2581,210,341,7
0,_Lane,_1563,_1563,1608,812,109,74,122,1734,760,26,57,68,40,3,1551,985,50,13,54,4,1545,887,59,8,1313,1058,53,61,12,69,5,1268,938,116,153,6
0,_Lane,_1565,_1565,1064,496,69,40,74,1124,474,18,38,28,25,2,985,661,29,5,31,1,965,580,47,4,796,722,29,47,5,36,3,777,657,53,107,2
0,_Lane,_1569,_1569,900,638,91,42,79,980,573,16,39,49,44,3,881,710,39,18,46,1,893,647,53,4,738,768,37,34,14,61,3,720,672,69,123,3
