IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MI_20201103_GEN_PRE_DEM_BIDEN,USA_MI_20201103_GEN_PRE_REP_TRUMP,USA_MI_20201103_GEN_PRE_LIB_JORGENSEN,USA_MI_20201103_GEN_PRE_TAX_BLANKENSHIP,USA_MI_20201103_GEN_PRE_GRE_HAWKINS,USA_MI_20201103_GEN_PRE_NAT_FUENTE,USA_MI_20201103_GEN_USS_DEM_PETERS,USA_MI_20201103_GEN_USS_REP_JAMES,USA_MI_20201103_GEN_USS_TAX_WILLIS,USA_MI_20201103_GEN_USS_GRE_SQUIER,USA_MI_20201103_GEN_USS_NAT_DERN
0,_Taylor City,"_Taylor City, Precinct 2",_Taylor 2,473,638,12,4,1,0,479,581,23,12,9
0,_Taylor City,"_Taylor City, Precinct 20",_Taylor 20,522,431,6,1,2,1,524,388,17,15,1
0,_Taylor City,"_Taylor City, Precinct 21",_Taylor 21,614,598,14,1,2,0,605,555,28,13,6
0,_Taylor City,"_Taylor City, Precinct 22",_Taylor 22,876,465,9,2,4,0,862,431,31,14,3
0,_Taylor City,"_Taylor City, Precinct 23",_Taylor 23,762,285,9,3,1,1,748,267,18,9,7
0,_Taylor City,"_Taylor City, Precinct 3",_Taylor 3,808,587,12,1,4,1,803,547,23,11,6
0,_Taylor City,"_Taylor City, Precinct 4",_Taylor 4,846,934,15,2,1,2,848,860,32,15,3
0,_Taylor City,"_Taylor City, Precinct 5",_Taylor 5,619,741,7,2,3,0,624,702,20,7,2
0,_Taylor City,"_Taylor City, Precinct 6",_Taylor 6,588,389,8,1,3,1,571,363,24,12,3
0,_Taylor City,"_Taylor City, Precinct 7",_Taylor 7,850,856,35,4,6,1,851,810,32,22,9
0,_Taylor City,"_Taylor City, Precinct 8",_Taylor 8,431,488,13,0,4,0,436,459,16,6,2
0,_Taylor City,"_Taylor City, Precinct 9",_Taylor 9,534,572,25,4,2,0,548,539,11,13,6
0,_Taymouth Township,"_Taymouth Township, Precinct 1",_Taymouth Twp 1,364,633,9,0,3,1,396,585,12,4,1
0,_Taymouth Township,"_Taymouth Township, Precinct 2",_Taymouth Twp 2,539,943,20,3,1,0,598,855,13,9,4
0,_Tecumseh City,"_Tecumseh City, Ward 1, Precinct 1",_Tecumseh 1-1,688,685,22,1,4,1,641,712,12,18,5
0,_Tecumseh City,"_Tecumseh City, Ward 1, Precinct 2",_Tecumseh 1-2,652,642,10,1,1,0,597,679,5,9,2
0,_Tecumseh City,"_Tecumseh City, Ward 1, Precinct 3",_Tecumseh 1-3,645,618,19,2,6,2,604,635,14,20,6
0,_Tecumseh City,"_Tecumseh City, Ward 1, Precinct 4",_Tecumseh 1-4,684,614,17,1,4,1,661,619,12,13,4
0,_Tecumseh Township,"_Tecumseh Township, Precinct 1",_Tecumseh Twp 1,551,795,22,4,6,0,509,831,12,10,4
0,_Tekonsha Township,"_Tekonsha Township, Precinct 1",_Tekonsha Twp 1,258,581,8,1,1,1,250,561,16,7,5
0,_Texas Township,"_Texas Township, Precinct 1",_Texas Twp 1,801,986,32,6,4,0,719,1083,9,10,2
0,_Texas Township,"_Texas Township, Precinct 2",_Texas Twp 2,745,889,12,2,2,0,684,943,2,4,4
0,_Texas Township,"_Texas Township, Precinct 3",_Texas Twp 3,793,568,16,5,4,2,738,610,8,17,3
0,_Texas Township,"_Texas Township, Precinct 4",_Texas Twp 4,1247,875,28,1,4,1,1130,1007,3,10,4
0,_Texas Township,"_Texas Township, Precinct 5",_Texas Twp 5,1203,892,28,3,3,2,1089,1010,8,14,3
0,_Texas Township,"_Texas Township, Precinct 6",_Texas Twp 6,1006,1021,36,2,1,1,866,1168,15,8,2
0,_Thetford Township,"_Thetford Township, Precinct 1",_Thetford Twp 1,407,563,17,2,4,0,433,515,20,8,0
0,_Thetford Township,"_Thetford Township, Precinct 2",_Thetford Twp 2,251,324,6,4,0,0,267,295,6,3,1
0,_Thetford Township,"_Thetford Township, Precinct 3",_Thetford Twp 3,420,560,18,3,2,0,431,528,17,10,2
0,_Thetford Township,"_Thetford Township, Precinct 4",_Thetford Twp 4,442,682,18,7,3,0,467,654,19,9,1
0,_Thomas Township,"_Thomas Township, Precinct 1",_Thomas Twp 1,366,728,12,0,1,0,362,732,3,0,3
0,_Thomas Township,"_Thomas Township, Precinct 2",_Thomas Twp 2,480,713,10,4,0,0,507,676,7,4,2
0,_Thomas Township,"_Thomas Township, Precinct 3",_Thomas Twp 3,491,848,15,4,2,3,499,832,11,6,5
0,_Thomas Township,"_Thomas Township, Precinct 4",_Thomas Twp 4,287,645,8,0,1,1,290,629,6,1,2
0,_Thomas Township,"_Thomas Township, Precinct 5",_Thomas Twp 5,435,631,9,3,3,1,454,607,7,4,1
0,_Thomas Township,"_Thomas Township, Precinct 6",_Thomas Twp 6,380,597,8,0,1,0,387,592,5,5,1
0,_Thomas Township,"_Thomas Township, Precinct 7",_Thomas Twp 7,399,651,13,2,1,0,385,637,6,7,3
0,_Thompson Township,"_Thompson Township, Precinct 1",_Thompson Twp 1,186,347,5,1,2,0,205,322,0,1,1
0,_Thornapple Township,"_Thornapple Township, Precinct 1",_Thornapple Twp 1,549,1374,33,7,5,0,497,1440,15,10,2
0,_Thornapple Township,"_Thornapple Township, Precinct 2",_Thornapple Twp 2,357,984,24,1,4,0,341,994,10,17,1
0,_Thornapple Township,"_Thornapple Township, Precinct 3",_Thornapple Twp 3,757,1230,39,4,8,0,722,1249,21,20,6
0,_Three Oaks Township,"_Three Oaks Township, Precinct 1",_Three Oaks Twp 1,580,756,15,2,0,0,557,751,14,8,3
0,_Three Rivers City,"_Three Rivers City, Precinct 1",_Three Rivers 1,654,728,15,6,1,1,623,702,28,17,13
0,_Three Rivers City,"_Three Rivers City, Precinct 2",_Three Rivers 2,694,829,42,1,1,2,665,810,29,21,13
0,_Tilden Township,"_Tilden Township, Precinct 1",_Tilden Twp 1,299,343,7,1,2,0,312,328,5,3,0
0,_Tittabawassee Township,"_Tittabawassee Township, Precinct 1",_Tittabawassee Twp 1,645,1053,20,3,4,1,628,1046,8,7,4
0,_Tittabawassee Township,"_Tittabawassee Township, Precinct 2",_Tittabawassee Twp 2,501,892,16,2,3,0,481,915,6,3,2
0,_Tittabawassee Township,"_Tittabawassee Township, Precinct 3",_Tittabawassee Twp 3,308,665,11,3,3,0,321,643,3,5,2
0,_Tittabawassee Township,"_Tittabawassee Township, Precinct 4",_Tittabawassee Twp 4,556,946,14,0,3,1,566,930,4,5,1
0,_Tobacco Township,"_Tobacco Township, Precinct 1",_Tobacco Twp 1,492,1046,19,1,0,0,507,1005,10,6,2
0,_Tompkins Township,"_Tompkins Township, Precinct 1",_Tompkins Twp 1,403,1057,18,1,2,0,437,984,33,10,2
0,_Torch Lake Township,"_Torch Lake Township, Precinct 1",_Torch Lake Twp 1,462,526,7,1,2,1,428,554,3,9,2
0,_Torch Lake Township,"_Torch Lake Township, Precinct 1",_Torch Lake Twp 1,258,434,9,0,1,0,257,423,7,6,1
0,_Torch Lake Township,"_Torch Lake Township, Precinct 2",_Torch Lake Twp 2,191,351,10,1,1,0,202,347,1,2,0
0,_Traverse City,"_Traverse City, Precinct 1",_Traverse City 1,1144,563,23,2,7,0,1076,641,5,11,3
0,_Traverse City,"_Traverse City, Precinct 10",_Traverse City 10,1110,631,24,1,6,2,1070,667,14,19,2
0,_Traverse City,"_Traverse City, Precinct 3",_Traverse City 3,1160,467,18,1,2,1,1116,511,3,8,2
0,_Traverse City,"_Traverse City, Precinct 4",_Traverse City 4,120,110,3,0,0,0,112,117,1,3,0
0,_Traverse City,"_Traverse City, Precinct 7",_Traverse City 7,1006,560,21,0,9,3,978,576,7,26,3
0,_Traverse City,"_Traverse City, Precinct 8",_Traverse City 8,1084,436,31,2,8,1,1039,476,4,22,10
0,_Traverse City,"_Traverse City, Precinct 9",_Traverse City 9,1003,559,18,0,3,2,939,629,3,9,1
0,_Trenton City,"_Trenton City, Precinct 1",_Trenton 1,951,898,25,1,3,1,947,870,20,10,6
0,_Trenton City,"_Trenton City, Precinct 2",_Trenton 2,756,981,17,3,5,1,733,993,7,8,2
0,_Trenton City,"_Trenton City, Precinct 3",_Trenton 3,717,945,26,0,4,0,718,937,11,7,1
0,_Trenton City,"_Trenton City, Precinct 4",_Trenton 4,722,831,17,3,4,1,714,801,18,14,5
0,_Trenton City,"_Trenton City, Precinct 5",_Trenton 5,942,1116,22,2,8,2,912,1094,18,12,6
0,_Trenton City,"_Trenton City, Precinct 6",_Trenton 6,633,703,18,1,1,0,628,690,9,3,2
0,_Trenton City,"_Trenton City, Precinct 7",_Trenton 7,810,814,17,2,7,0,806,792,20,11,6
0,_Trout Lake Township,"_Trout Lake Township, Precinct 1",_Trout Lake Twp 1,83,153,3,0,1,0,81,148,1,3,1
0,_Trowbridge Township,"_Trowbridge Township, Precinct 1",_Trowbridge Twp 1,450,885,26,5,3,0,445,881,16,12,1
0,_Troy City,"_Troy City, Precinct 1",_Troy 1,660,502,7,0,2,0,635,515,8,3,2
0,_Troy City,"_Troy City, Precinct 10",_Troy 10,979,781,13,0,3,1,933,818,7,9,3
0,_Troy City,"_Troy City, Precinct 11",_Troy 11,863,742,8,1,2,0,808,788,10,3,0
0,_Troy City,"_Troy City, Precinct 12",_Troy 12,662,579,10,0,2,0,623,609,4,10,0
0,_Troy City,"_Troy City, Precinct 13",_Troy 13,1349,976,19,5,6,3,1277,1053,9,7,1
0,_Troy City,"_Troy City, Precinct 14",_Troy 14,923,813,12,2,3,2,889,845,5,6,3
0,_Troy City,"_Troy City, Precinct 15",_Troy 15,975,697,11,2,6,1,932,731,5,13,5
0,_Troy City,"_Troy City, Precinct 16",_Troy 16,796,609,14,1,4,0,769,632,5,10,0
0,_Troy City,"_Troy City, Precinct 17",_Troy 17,1049,711,8,1,2,1,970,779,6,2,3
0,_Troy City,"_Troy City, Precinct 18",_Troy 18,706,604,13,5,3,1,663,648,3,4,0
0,_Troy City,"_Troy City, Precinct 19",_Troy 19,755,563,19,1,3,0,682,636,5,6,1
0,_Troy City,"_Troy City, Precinct 2",_Troy 2,1023,858,12,0,2,0,963,891,8,9,5
0,_Troy City,"_Troy City, Precinct 20",_Troy 20,1033,836,14,1,5,1,962,884,8,11,2
0,_Troy City,"_Troy City, Precinct 21",_Troy 21,730,553,16,1,6,0,706,576,8,7,1
0,_Troy City,"_Troy City, Precinct 22",_Troy 22,1328,920,11,5,1,0,1275,970,8,7,2
0,_Troy City,"_Troy City, Precinct 23",_Troy 23,1298,990,12,1,3,0,1258,998,14,13,3
0,_Troy City,"_Troy City, Precinct 24",_Troy 24,847,982,22,5,7,0,853,966,8,9,2
0,_Troy City,"_Troy City, Precinct 25",_Troy 25,1018,877,23,6,6,0,1013,850,24,15,7
0,_Troy City,"_Troy City, Precinct 26",_Troy 26,1031,736,15,2,2,1,990,730,17,16,6
0,_Troy City,"_Troy City, Precinct 27",_Troy 27,821,532,13,3,3,1,811,533,7,7,6
0,_Troy City,"_Troy City, Precinct 28",_Troy 28,834,440,7,0,0,0,801,454,5,11,0
0,_Troy City,"_Troy City, Precinct 29",_Troy 29,1121,875,24,2,2,0,1038,954,7,11,1
0,_Troy City,"_Troy City, Precinct 3",_Troy 3,842,928,10,0,2,0,821,942,2,10,2
0,_Troy City,"_Troy City, Precinct 30",_Troy 30,280,190,8,1,2,0,269,194,5,5,0
0,_Troy City,"_Troy City, Precinct 31",_Troy 31,374,343,9,1,2,1,352,371,2,1,0
0,_Troy City,"_Troy City, Precinct 4",_Troy 4,1348,1022,22,1,4,1,1284,1068,5,4,4
0,_Troy City,"_Troy City, Precinct 5",_Troy 5,573,701,17,3,1,0,535,748,1,6,4
0,_Troy City,"_Troy City, Precinct 6",_Troy 6,232,223,4,0,3,0,219,240,0,2,0
0,_Troy City,"_Troy City, Precinct 7",_Troy 7,822,620,4,1,2,0,749,680,4,5,0
0,_Troy City,"_Troy City, Precinct 8",_Troy 8,884,565,7,1,4,0,854,582,7,8,1
0,_Troy City,"_Troy City, Precinct 9",_Troy 9,934,977,14,3,2,0,906,985,8,10,2
0,_Troy Township,"_Troy Township, Precinct 1",_Troy Twp 1,28,102,0,1,0,0,32,93,3,0,1
0,_Turin Township,"_Turin Township, Precinct 1",_Turin Twp 1,38,43,0,0,1,0,40,39,0,1,0
0,_Turner Township,"_Turner Township, Precinct 1",_Turner Twp 1,66,247,4,0,0,0,80,227,4,2,0
0,_Tuscarora Township,"_Tuscarora Township, Precinct 1",_Tuscarora Twp 1,746,1335,26,4,2,0,745,1340,16,6,0
0,_Tuscola Township,"_Tuscola Township, Precinct 1",_Tuscola Twp 1,356,883,15,2,2,1,386,830,15,12,0
0,_Tyrone Township,"_Tyrone Township, Precinct 1",_Tyrone Twp 1,365,1031,17,3,5,0,358,1027,17,8,2
0,_Tyrone Township,"_Tyrone Township, Precinct 1",_Tyrone Twp 1,701,1155,19,1,4,0,686,1133,14,9,2
0,_Tyrone Township,"_Tyrone Township, Precinct 2",_Tyrone Twp 2,303,793,23,5,3,0,309,782,16,9,2
0,_Tyrone Township,"_Tyrone Township, Precinct 2",_Tyrone Twp 2,762,1286,21,3,9,0,731,1309,7,8,3
0,_Tyrone Township,"_Tyrone Township, Precinct 3",_Tyrone Twp 3,640,1277,20,3,4,1,644,1265,13,7,5
0,_Tyrone Township,"_Tyrone Township, Precinct 4",_Tyrone Twp 4,582,1222,29,2,7,1,571,1225,10,11,5
0,_Unadilla Township,"_Unadilla Township, Precinct 1",_Unadilla Twp 1,733,1332,32,3,5,2,732,1294,20,17,6
0,_Union Township,"_Union Township, Precinct 1",_Union Twp 1,417,971,14,5,2,1,430,919,20,14,7
0,_Union Township,"_Union Township, Precinct 1",_Union Twp 1,120,210,2,0,0,0,113,212,3,0,1
0,_Union Township,"_Union Township, Precinct 1",_Union Twp 1,665,621,14,1,2,1,637,648,6,3,1
0,_Union Township,"_Union Township, Precinct 2",_Union Twp 2,1169,787,25,1,8,0,1147,781,18,20,8
0,_Union Township,"_Union Township, Precinct 3",_Union Twp 3,751,536,26,1,8,0,712,568,8,13,2
0,_Utica City,"_Utica City, Precinct 1",_Utica 1,239,298,9,0,3,1,235,289,6,8,2
0,_Utica City,"_Utica City, Precinct 2",_Utica 2,383,617,12,0,5,0,399,577,11,14,1
0,_Utica City,"_Utica City, Precinct 3",_Utica 3,648,633,13,0,4,0,655,590,11,8,2
0,_Valley Township,"_Valley Township, Precinct 1",_Valley Twp 1,388,795,13,1,3,0,365,798,16,10,4
0,_Van Buren Township,"_Van Buren Township, Precinct 1",_Van Buren Twp 1,665,590,13,5,3,0,635,565,32,16,4
0,_Van Buren Township,"_Van Buren Township, Precinct 10",_Van Buren Twp 10,577,624,10,0,6,0,580,585,19,8,7
0,_Van Buren Township,"_Van Buren Township, Precinct 2",_Van Buren Twp 2,1422,678,18,5,3,1,1403,670,24,15,6
0,_Van Buren Township,"_Van Buren Township, Precinct 3",_Van Buren Twp 3,1447,342,12,2,6,1,1393,343,30,17,5
0,_Van Buren Township,"_Van Buren Township, Precinct 4",_Van Buren Twp 4,1442,426,15,3,6,1,1394,437,24,12,2
0,_Van Buren Township,"_Van Buren Township, Precinct 5",_Van Buren Twp 5,866,608,17,1,3,1,833,587,24,12,9
0,_Van Buren Township,"_Van Buren Township, Precinct 6",_Van Buren Twp 6,1081,387,17,2,6,0,1039,400,19,11,4
0,_Van Buren Township,"_Van Buren Township, Precinct 7",_Van Buren Twp 7,1339,867,24,4,6,1,1320,869,16,9,3
0,_Van Buren Township,"_Van Buren Township, Precinct 8",_Van Buren Twp 8,1276,904,15,1,1,0,1255,880,16,13,2
0,_Van Buren Township,"_Van Buren Township, Precinct 9",_Van Buren Twp 9,989,594,15,1,5,1,986,578,15,13,6
0,_Vassar City,"_Vassar City, Precinct 1",_Vassar 1,490,775,16,2,2,0,511,733,15,8,2
0,_Vassar Township,"_Vassar Township, Precinct 1",_Vassar Twp 1,550,1278,18,4,1,0,602,1178,22,17,3
0,_Venice Township,"_Venice Township, Precinct 1",_Venice Twp 1,441,921,10,5,2,0,480,852,16,8,3
0,_Vergennes Township,"_Vergennes Township, Precinct 1",_Vergennes Twp 1,619,1100,25,4,3,3,577,1143,13,8,5
0,_Vergennes Township,"_Vergennes Township, Precinct 2",_Vergennes Twp 2,559,858,23,2,5,0,516,908,5,6,0
0,_Vermontville Township,"_Vermontville Township, Precinct 1",_Vermontville Twp 1,308,726,12,5,1,1,318,691,17,6,4
0,_Vernon Township,"_Vernon Township, Precinct 1",_Vernon Twp 1,272,492,6,2,1,1,272,488,6,4,2
0,_Vernon Township,"_Vernon Township, Precinct 1",_Vernon Twp 1,513,892,12,1,5,1,558,847,7,3,3
0,_Vernon Township,"_Vernon Township, Precinct 2",_Vernon Twp 2,454,747,12,1,4,0,495,687,11,5,3
0,_Verona Township,"_Verona Township, Precinct 1",_Verona Twp 1,227,509,3,2,2,0,238,486,2,3,3
0,_Vevay Township,"_Vevay Township, Precinct 1",_Vevay Twp 1,1003,1236,38,4,4,1,1008,1228,18,8,9
0,_Victor Township,"_Victor Township, Precinct 1",_Victor Twp 1,1063,1199,33,3,3,1,1043,1205,9,10,2
0,_Victory Township,"_Victory Township, Precinct 1",_Victory Twp 1,236,588,10,3,5,0,235,585,5,9,1
0,_Vienna Township,"_Vienna Township, Precinct 1",_Vienna Twp 1,737,981,15,4,0,2,763,925,21,9,5
0,_Vienna Township,"_Vienna Township, Precinct 1",_Vienna Twp 1,102,260,3,0,2,0,106,256,2,1,1
0,_Vienna Township,"_Vienna Township, Precinct 2",_Vienna Twp 2,602,751,29,2,2,2,628,716,15,13,1
0,_Vienna Township,"_Vienna Township, Precinct 3",_Vienna Twp 3,850,993,27,5,8,0,895,926,22,15,2
0,_Vienna Township,"_Vienna Township, Precinct 4",_Vienna Twp 4,627,787,22,1,3,1,656,743,10,10,1
0,_Vienna Township,"_Vienna Township, Precinct 5",_Vienna Twp 5,492,650,4,0,0,0,488,635,7,8,5
0,_Volinia Township,"_Volinia Township, Precinct 1",_Volinia Twp 1,194,455,2,1,2,0,183,455,8,3,0
0,_Wakefield City,"_Wakefield City, Precinct 1",_Wakefield 1,348,553,3,1,4,0,359,511,6,8,2
0,_Wakefield Township,"_Wakefield Township, Precinct 1",_Wakefield Twp 1,56,131,2,0,0,0,63,120,3,0,0
0,_Wakeshma Township,"_Wakeshma Township, Precinct 1",_Wakeshma Twp 1,209,514,6,2,0,1,213,494,14,3,0
0,_Wales Township,"_Wales Township, Precinct 1",_Wales Twp 1,529,1429,33,4,8,2,580,1342,29,18,8
0,_Walker City,"_Walker City, Ward 1, Precinct 1",_Walker 1-1,800,545,16,2,8,3,766,551,14,20,6
0,_Walker City,"_Walker City, Ward 1, Precinct 2",_Walker 1-2,647,734,24,1,1,3,621,761,14,10,3
0,_Walker City,"_Walker City, Ward 1, Precinct 3",_Walker 1-3,800,777,23,2,6,0,747,808,14,17,1
0,_Walker City,"_Walker City, Ward 2, Precinct 4",_Walker 2-4,834,1109,35,1,4,0,770,1175,14,13,1
0,_Walker City,"_Walker City, Ward 2, Precinct 5",_Walker 2-5,697,917,24,5,6,2,676,928,15,13,2
0,_Walker City,"_Walker City, Ward 2, Precinct 6",_Walker 2-6,662,829,11,3,6,1,640,828,18,15,4
0,_Walker City,"_Walker City, Ward 3, Precinct 7",_Walker 3-7,771,876,28,5,3,0,747,921,12,6,2
0,_Walker City,"_Walker City, Ward 3, Precinct 8",_Walker 3-8,597,1027,36,3,2,0,549,1080,11,10,2
0,_Walker City,"_Walker City, Ward 3, Precinct 9",_Walker 3-9,781,828,30,2,5,1,722,881,8,17,7
0,_Walker Township,"_Walker Township, Precinct 1",_Walker Twp 1,35,115,0,0,0,0,38,106,2,0,0
0,_Walled Lake City,"_Walled Lake City, Precinct 1",_Walled Lake City 1,702,670,20,0,1,2,699,648,12,8,3
0,_Walled Lake City,"_Walled Lake City, Precinct 2",_Walled Lake City 2,784,812,8,2,3,0,764,803,14,8,4
0,_Walled Lake City,"_Walled Lake City, Precinct 3",_Walled Lake City 3,520,574,18,0,2,0,487,579,9,14,2
0,_Walton Township,"_Walton Township, Precinct 1",_Walton Twp 1,376,914,16,1,5,1,414,851,15,4,7
0,_Warner Township,"_Warner Township, Precinct 1",_Warner Twp 1,60,163,3,0,0,0,60,159,4,1,0
0,_Warren City,"_Warren City, Precinct 1",_Warren 1,1297,555,8,3,8,0,1283,503,38,26,3
0,_Warren City,"_Warren City, Precinct 10",_Warren 10,733,267,13,1,0,1,719,231,30,16,8
0,_Warren City,"_Warren City, Precinct 11",_Warren 11,10,7,0,0,0,0,10,7,0,0,0
0,_Warren City,"_Warren City, Precinct 12",_Warren 12,500,247,7,2,5,1,496,224,12,11,6
0,_Warren City,"_Warren City, Precinct 13",_Warren 13,204,178,3,1,0,0,198,172,7,3,0
0,_Warren City,"_Warren City, Precinct 14",_Warren 14,1016,588,14,1,5,1,1024,533,19,18,9
0,_Warren City,"_Warren City, Precinct 15",_Warren 15,1292,629,16,5,6,2,1264,572,53,27,10
0,_Warren City,"_Warren City, Precinct 17",_Warren 17,713,594,14,1,3,1,719,539,29,19,7
0,_Warren City,"_Warren City, Precinct 18",_Warren 18,301,151,5,4,0,0,300,132,12,6,1
0,_Warren City,"_Warren City, Precinct 19",_Warren 19,779,509,12,0,3,0,804,459,16,6,2
0,_Warren City,"_Warren City, Precinct 20",_Warren 20,976,665,15,1,3,2,975,605,29,13,14
0,_Warren City,"_Warren City, Precinct 22",_Warren 22,911,734,17,2,5,1,924,685,14,13,10
0,_Warren City,"_Warren City, Precinct 23",_Warren 23,765,595,21,2,4,2,783,549,24,11,10
0,_Warren City,"_Warren City, Precinct 24",_Warren 24,320,299,3,0,3,0,327,275,10,5,3
0,_Warren City,"_Warren City, Precinct 25",_Warren 25,476,468,7,3,9,0,478,438,13,13,3
0,_Warren City,"_Warren City, Precinct 26",_Warren 26,515,223,7,0,4,0,512,207,8,17,0
0,_Warren City,"_Warren City, Precinct 27",_Warren 27,1192,1251,16,3,5,2,1226,1162,16,18,12
0,_Warren City,"_Warren City, Precinct 28",_Warren 28,1184,823,14,3,2,2,1198,763,21,13,10
0,_Warren City,"_Warren City, Precinct 3",_Warren 3,1112,433,10,3,3,0,1113,389,22,15,8
0,_Warren City,"_Warren City, Precinct 31",_Warren 31,1083,740,14,4,1,1,1085,690,24,17,3
0,_Warren City,"_Warren City, Precinct 32",_Warren 32,761,843,14,3,7,0,793,770,16,8,0
0,_Warren City,"_Warren City, Precinct 33",_Warren 33,768,892,15,4,8,2,792,848,16,7,2
0,_Warren City,"_Warren City, Precinct 34",_Warren 34,576,352,8,1,3,1,584,312,18,8,4
0,_Warren City,"_Warren City, Precinct 35",_Warren 35,919,753,12,3,4,2,928,694,20,15,8
0,_Warren City,"_Warren City, Precinct 36",_Warren 36,1276,1174,36,5,4,5,1289,1105,28,21,12
0,_Warren City,"_Warren City, Precinct 38",_Warren 38,1329,814,13,2,8,0,1324,780,18,15,4
0,_Warren City,"_Warren City, Precinct 4",_Warren 4,695,479,12,1,6,0,690,446,17,15,3
0,_Warren City,"_Warren City, Precinct 41",_Warren 41,1028,890,17,2,6,0,1029,845,27,11,9
0,_Warren City,"_Warren City, Precinct 43",_Warren 43,765,608,9,1,6,0,772,567,13,7,2
0,_Warren City,"_Warren City, Precinct 44",_Warren 44,796,495,7,3,9,0,792,456,22,14,2
0,_Warren City,"_Warren City, Precinct 45",_Warren 45,795,598,12,0,3,0,789,586,12,5,0
0,_Warren City,"_Warren City, Precinct 46",_Warren 46,751,499,9,1,2,1,765,454,8,11,3
0,_Warren City,"_Warren City, Precinct 47",_Warren 47,959,872,20,0,10,1,968,821,18,14,1
0,_Warren City,"_Warren City, Precinct 48",_Warren 48,579,364,8,1,3,0,578,340,11,8,0
0,_Warren City,"_Warren City, Precinct 49",_Warren 49,944,1007,29,2,4,1,981,933,20,10,5
0,_Warren City,"_Warren City, Precinct 5",_Warren 5,691,419,12,1,2,0,702,386,10,12,3
0,_Warren City,"_Warren City, Precinct 50",_Warren 50,832,779,25,5,5,4,852,745,15,11,5
0,_Warren City,"_Warren City, Precinct 51",_Warren 51,862,948,14,5,2,1,879,886,23,9,4
0,_Warren City,"_Warren City, Precinct 52",_Warren 52,503,659,10,0,2,1,519,616,9,6,3
0,_Warren City,"_Warren City, Precinct 53",_Warren 53,543,504,16,0,3,1,541,486,7,11,3
0,_Warren City,"_Warren City, Precinct 54",_Warren 54,618,758,7,2,2,0,636,711,4,11,0
0,_Warren City,"_Warren City, Precinct 55",_Warren 55,747,814,13,0,2,1,750,747,16,14,6
0,_Warren City,"_Warren City, Precinct 56",_Warren 56,374,486,4,2,3,1,392,436,10,7,2
0,_Warren City,"_Warren City, Precinct 57",_Warren 57,692,704,21,1,6,1,688,678,23,10,3
0,_Warren City,"_Warren City, Precinct 58",_Warren 58,889,1080,10,2,4,0,897,1020,30,12,3
0,_Warren City,"_Warren City, Precinct 6",_Warren 6,879,549,17,2,3,1,886,509,13,12,3
0,_Warren City,"_Warren City, Precinct 7",_Warren 7,669,271,17,3,4,2,660,237,25,19,9
0,_Warren City,"_Warren City, Precinct 8",_Warren 8,788,353,8,2,5,1,775,323,23,17,10
0,_Warren City,"_Warren City, Precinct 9",_Warren 9,792,405,15,1,6,1,784,349,31,23,8
0,_Warren Township,"_Warren Township, Precinct 1",_Warren Twp 1,311,784,12,1,5,0,324,769,9,3,3
0,_Washington Township,"_Washington Township, Precinct 1",_Washington Twp 1,125,365,10,3,2,0,127,359,1,10,0
0,_Washington Township,"_Washington Township, Precinct 1",_Washington Twp 1,473,600,12,2,3,1,456,582,17,13,1
0,_Washington Township,"_Washington Township, Precinct 1",_Washington Twp 1,175,605,6,2,2,1,187,577,10,5,3
0,_Washington Township,"_Washington Township, Precinct 10",_Washington Twp 10,465,1019,12,2,1,0,475,982,5,3,0
0,_Washington Township,"_Washington Township, Precinct 11",_Washington Twp 11,292,899,5,1,1,1,290,887,2,1,5
0,_Washington Township,"_Washington Township, Precinct 2",_Washington Twp 2,763,1316,23,6,4,1,747,1303,15,10,6
0,_Washington Township,"_Washington Township, Precinct 3",_Washington Twp 3,595,1371,16,1,2,1,595,1342,7,10,4
0,_Washington Township,"_Washington Township, Precinct 4",_Washington Twp 4,637,1018,22,1,2,1,646,969,16,13,6
0,_Washington Township,"_Washington Township, Precinct 5",_Washington Twp 5,544,1365,12,1,2,1,503,1377,12,7,5
0,_Washington Township,"_Washington Township, Precinct 6",_Washington Twp 6,554,1242,12,2,2,0,529,1243,12,3,4
