IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MN_20201103_GEN_PRE_DEM_BIDEN,USA_MN_20201103_GEN_PRE_REP_TRUMP,USA_MN_20201103_GEN_PRE_LIB_JORGENSEN,USA_MN_20201103_GEN_PRE_GRE_HAWKINS,USA_MN_20201103_GEN_PRE_ALL_FUENTE,USA_MN_20201103_GEN_PRE_SOL_LARIVA,USA_MN_20201103_GEN_PRE_SOW_KENNEDY,USA_MN_20201103_GEN_PRE_IND_WEST,USA_MN_20201103_GEN_PRE_IND_PIERCE,USA_MN_20201103_GEN_PRE_OTH_WRITEIN,USA_MN_20201103_GEN_USS_DEM_SMITH,USA_MN_20201103_GEN_USS_REP_LEWIS,USA_MN_20201103_GEN_USS_MAR_OCONNOR,USA_MN_20201103_GEN_USS_GRA_STEINBERG,USA_MN_20201103_GEN_USS_OTH_WRITEIN
0,_Hennepin,_Maple Grove P-16,_270531265,1109,894,26,5,3,0,0,3,3,6,1018,904,67,23,1
0,_Hennepin,_Maple Grove P-17,_270531270,1009,729,17,6,0,1,0,5,4,6,886,706,116,37,0
0,_Hennepin,_Maple Grove P-18,_270531275,1179,796,17,6,4,2,0,4,7,8,1070,837,83,13,0
0,_Hennepin,_Maple Grove P-19,_270531280,795,638,18,3,2,1,0,3,6,7,690,681,66,14,0
0,_Hennepin,_Maple Grove P-2,_270531195,933,725,26,8,9,0,0,3,3,6,844,716,96,24,0
0,_Hennepin,_Maple Grove P-20,_270531285,1252,1205,28,3,2,2,0,3,5,6,1085,1274,91,27,1
0,_Hennepin,_Maple Grove P-21,_270531290,1281,912,20,5,5,1,0,3,6,9,1147,953,78,23,0
0,_Hennepin,_Maple Grove P-22,_270531295,1000,856,26,5,5,2,0,1,4,9,872,915,73,17,0
0,_Hennepin,_Maple Grove P-23,_270531300,824,612,23,6,0,0,0,0,2,5,728,619,80,27,0
0,_Hennepin,_Maple Grove P-24,_270531305,978,614,19,1,1,0,0,4,5,4,866,592,105,24,1
0,_Hennepin,_Maple Grove P-3,_270531200,879,705,23,4,9,1,0,0,3,4,782,667,107,29,0
0,_Hennepin,_Maple Grove P-4,_270531205,884,713,23,6,2,0,0,4,4,8,798,694,87,26,1
0,_Hennepin,_Maple Grove P-5,_270531210,984,784,29,7,4,0,1,5,2,4,870,792,93,30,1
0,_Hennepin,_Maple Grove P-6,_270531215,1080,725,19,3,3,0,0,2,2,8,940,726,98,31,1
0,_Hennepin,_Maple Grove P-7,_270531220,1196,840,21,2,4,2,1,2,3,4,1042,874,88,30,2
0,_Hennepin,_Maple Grove P-8,_270531225,1034,896,28,5,3,0,0,8,3,8,909,918,91,22,0
0,_Hennepin,_Maple Grove P-9,_270531230,1081,921,25,4,6,0,1,9,6,2,968,900,107,37,0
0,_Hennepin,_Maple Plain P-1,_270531335,513,525,11,2,2,2,0,0,2,2,437,499,69,36,0
0,_Hennepin,_Medicine Lake P-1,_270531345,178,78,3,2,1,0,0,0,0,0,155,88,11,5,1
0,_Hennepin,_Medina P-1A,_270531350,755,798,6,2,2,0,0,2,2,14,655,828,58,19,0
0,_Hennepin,_Medina P-1B,_270531355,1506,1354,30,8,3,0,0,6,3,14,1324,1413,102,20,1
0,_Hennepin,_Minneapolis W-1 P-1,_270531360,705,162,15,4,0,1,0,7,1,2,639,158,63,21,0
0,_Hennepin,_Minneapolis W-1 P-10,_270531405,784,153,5,7,1,0,0,5,0,1,701,161,63,19,0
0,_Hennepin,_Minneapolis W-1 P-2,_270531365,2273,448,26,10,8,0,1,2,4,14,2118,456,127,48,1
0,_Hennepin,_Minneapolis W-1 P-3,_270531370,2053,321,28,13,3,5,1,7,2,9,1939,343,105,34,1
0,_Hennepin,_Minneapolis W-1 P-4,_270531375,1831,277,25,7,2,5,1,0,5,12,1728,278,95,33,2
0,_Hennepin,_Minneapolis W-1 P-5,_270531380,1616,270,16,6,2,1,0,4,5,5,1504,287,82,22,1
0,_Hennepin,_Minneapolis W-1 P-6,_270531385,1910,279,17,13,1,5,0,1,3,8,1744,266,142,50,1
0,_Hennepin,_Minneapolis W-1 P-7,_270531390,1537,214,31,12,2,6,2,8,1,8,1352,233,136,59,1
0,_Hennepin,_Minneapolis W-1 P-8,_270531395,1163,112,7,6,1,2,1,6,1,5,1062,127,72,26,1
0,_Hennepin,_Minneapolis W-1 P-9,_270531400,2136,334,20,18,3,5,0,2,0,9,1888,313,183,72,1
0,_Hennepin,_Minneapolis W-10 P-1,_270531805,1945,125,17,20,0,7,3,8,3,12,1795,126,126,64,0
0,_Hennepin,_Minneapolis W-10 P-10,_270531850,1999,152,19,7,6,1,2,9,1,5,1759,152,162,51,0
0,_Hennepin,_Minneapolis W-10 P-11,_270531855,1670,159,20,5,0,1,1,3,1,4,1480,182,132,41,3
0,_Hennepin,_Minneapolis W-10 P-2,_270531810,1451,220,11,5,1,5,1,6,1,7,1258,242,141,37,1
0,_Hennepin,_Minneapolis W-10 P-3A,_270531815,1656,221,12,9,1,0,0,3,2,9,1525,239,89,28,3
0,_Hennepin,_Minneapolis W-10 P-3B,_270531817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Hennepin,_Minneapolis W-10 P-4,_270531820,1639,155,24,7,2,5,2,12,1,4,1484,165,106,53,5
0,_Hennepin,_Minneapolis W-10 P-5A,_270531825,1326,115,6,3,0,1,1,1,0,3,1234,135,50,17,1
0,_Hennepin,_Minneapolis W-10 P-5B,_270531827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Hennepin,_Minneapolis W-10 P-6,_270531830,2024,179,20,13,2,1,0,3,2,7,1861,194,119,46,1
0,_Hennepin,_Minneapolis W-10 P-7,_270531835,1607,109,10,16,0,6,1,3,0,7,1429,107,125,57,1
0,_Hennepin,_Minneapolis W-10 P-8,_270531840,1239,91,9,7,2,4,1,6,2,4,1133,90,73,37,2
0,_Hennepin,_Minneapolis W-10 P-9,_270531845,1966,144,17,9,1,9,2,7,0,4,1723,151,153,58,1
0,_Hennepin,_Minneapolis W-11 P-1,_270531860,1528,152,11,3,1,0,0,4,0,2,1437,172,50,16,1
0,_Hennepin,_Minneapolis W-11 P-10,_270531902,1336,273,29,6,0,3,1,6,1,4,1224,304,78,24,1
0,_Hennepin,_Minneapolis W-11 P-2,_270531865,1981,272,10,7,3,0,0,6,1,5,1824,312,64,18,0
0,_Hennepin,_Minneapolis W-11 P-3,_270531870,1837,273,19,11,2,1,4,2,2,3,1619,269,160,41,3
0,_Hennepin,_Minneapolis W-11 P-4,_270531875,2327,282,22,13,2,5,0,5,7,5,2214,325,88,26,1
0,_Hennepin,_Minneapolis W-11 P-5,_270531880,1306,154,7,0,1,0,0,0,0,2,1237,179,37,9,0
0,_Hennepin,_Minneapolis W-11 P-6,_270531885,2018,331,22,4,2,0,1,8,3,4,1932,358,66,26,2
0,_Hennepin,_Minneapolis W-11 P-7,_270531890,1921,324,21,6,3,1,0,8,0,6,1780,359,86,28,2
0,_Hennepin,_Minneapolis W-11 P-8,_270531895,1730,378,23,10,3,1,0,7,1,6,1592,400,107,37,1
0,_Hennepin,_Minneapolis W-11 P-9,_270531900,935,210,13,7,2,0,0,1,0,4,851,209,75,20,3
0,_Hennepin,_Minneapolis W-12 P-1,_270531905,2161,231,12,9,2,0,0,5,1,7,2030,242,103,27,3
0,_Hennepin,_Minneapolis W-12 P-10,_270531950,1550,349,26,7,4,2,0,7,2,7,1397,379,115,35,1
0,_Hennepin,_Minneapolis W-12 P-11,_270531955,1367,217,11,10,1,1,1,1,2,11,1267,236,80,24,4
0,_Hennepin,_Minneapolis W-12 P-12,_270531956,2357,280,22,15,5,0,1,10,1,14,2196,307,117,47,2
0,_Hennepin,_Minneapolis W-12 P-13,_270531957,963,164,18,4,1,0,0,4,2,2,913,179,49,16,0
0,_Hennepin,_Minneapolis W-12 P-2,_270531910,1992,241,18,4,3,3,0,6,0,5,1855,274,83,24,0
0,_Hennepin,_Minneapolis W-12 P-3,_270531915,2352,309,19,13,4,2,0,5,4,6,2212,326,102,39,2
0,_Hennepin,_Minneapolis W-12 P-4,_270531920,1262,165,10,8,1,1,0,3,1,4,1173,179,57,33,0
0,_Hennepin,_Minneapolis W-12 P-5,_270531925,1481,227,14,10,3,3,0,3,1,2,1415,233,61,23,0
0,_Hennepin,_Minneapolis W-12 P-6,_270531930,1290,199,6,4,3,0,0,4,0,3,1192,218,61,23,2
0,_Hennepin,_Minneapolis W-12 P-7,_270531935,83,44,0,1,1,1,0,1,0,0,75,35,6,5,0
0,_Hennepin,_Minneapolis W-12 P-8,_270531940,1041,106,7,3,2,0,0,2,0,4,975,110,54,14,0
0,_Hennepin,_Minneapolis W-12 P-9,_270531945,1437,221,18,6,4,0,2,3,0,7,1347,243,60,23,1
0,_Hennepin,_Minneapolis W-13 P-1,_270531960,1833,326,20,4,2,2,0,5,0,9,1640,378,113,31,1
0,_Hennepin,_Minneapolis W-13 P-10,_270532005,1019,84,7,3,3,0,0,1,2,1,964,119,17,13,1
0,_Hennepin,_Minneapolis W-13 P-11,_270532010,1514,235,8,2,2,0,0,6,1,3,1451,257,37,13,1
0,_Hennepin,_Minneapolis W-13 P-12,_270532015,1006,112,8,0,0,0,1,1,0,1,962,135,19,5,0
0,_Hennepin,_Minneapolis W-13 P-13,_270532020,1512,149,15,1,1,0,0,2,1,12,1446,194,28,5,2
0,_Hennepin,_Minneapolis W-13 P-2,_270531965,1110,136,9,0,0,0,0,1,2,4,1043,176,19,9,1
0,_Hennepin,_Minneapolis W-13 P-3,_270531970,1458,158,8,1,0,0,1,1,1,3,1375,193,34,10,2
0,_Hennepin,_Minneapolis W-13 P-4,_270531975,1543,216,11,9,1,0,0,1,0,4,1448,240,54,29,1
0,_Hennepin,_Minneapolis W-13 P-5,_270531980,1424,165,15,3,0,1,0,4,1,7,1357,209,32,11,2
0,_Hennepin,_Minneapolis W-13 P-6,_270531985,1818,170,13,3,4,0,0,5,1,5,1742,217,37,10,0
0,_Hennepin,_Minneapolis W-13 P-7,_270531990,2432,309,19,8,3,1,0,4,2,11,2309,375,54,14,4
0,_Hennepin,_Minneapolis W-13 P-8,_270531995,1770,292,15,6,1,0,0,2,5,6,1661,328,80,15,1
0,_Hennepin,_Minneapolis W-13 P-9,_270532000,2250,374,24,5,4,2,1,5,1,11,2088,420,110,32,3
0,_Hennepin,_Minneapolis W-2 P-1,_270531410,1230,143,8,3,2,2,1,3,2,4,1125,141,88,19,0
0,_Hennepin,_Minneapolis W-2 P-10,_270531455,836,152,18,5,1,3,0,6,1,8,731,152,72,19,0
0,_Hennepin,_Minneapolis W-2 P-11,_270531456,1237,165,8,8,1,2,0,0,2,8,1164,178,57,19,0
0,_Hennepin,_Minneapolis W-2 P-2,_270531415,1252,90,8,8,0,1,0,7,0,6,1215,105,26,14,0
0,_Hennepin,_Minneapolis W-2 P-3,_270531420,1511,157,24,15,6,11,0,10,1,7,1326,147,156,69,1
0,_Hennepin,_Minneapolis W-2 P-4,_270531425,389,94,10,1,0,2,0,2,0,3,326,91,45,7,1
0,_Hennepin,_Minneapolis W-2 P-5,_270531430,2292,200,23,8,3,3,1,3,1,6,2078,194,159,40,0
0,_Hennepin,_Minneapolis W-2 P-6,_270531435,1041,92,13,5,0,1,0,4,1,4,984,100,32,19,3
0,_Hennepin,_Minneapolis W-2 P-7,_270531440,409,47,2,3,1,0,1,2,1,1,344,47,47,8,1
0,_Hennepin,_Minneapolis W-2 P-8,_270531445,2419,217,14,6,2,2,1,4,2,13,2331,248,55,32,4
0,_Hennepin,_Minneapolis W-2 P-9,_270531450,652,53,4,8,0,0,0,2,0,2,598,58,25,20,0
0,_Hennepin,_Minneapolis W-3 P-1,_270531460,1187,241,20,6,0,1,1,8,1,4,949,253,163,30,1
0,_Hennepin,_Minneapolis W-3 P-10,_270531501,892,151,12,2,2,1,0,0,0,4,774,153,100,29,1
0,_Hennepin,_Minneapolis W-3 P-11,_270531502,1282,304,18,4,3,0,0,2,1,6,1152,355,58,30,0
0,_Hennepin,_Minneapolis W-3 P-12,_270531503,915,202,13,3,0,0,0,6,1,4,800,237,63,14,0
0,_Hennepin,_Minneapolis W-3 P-13,_270531504,802,108,15,6,0,1,0,1,1,11,636,123,115,28,1
0,_Hennepin,_Minneapolis W-3 P-2,_270531465,2242,257,32,16,3,0,1,5,1,11,1976,286,188,57,2
0,_Hennepin,_Minneapolis W-3 P-3,_270531470,3083,379,41,12,1,6,3,6,2,16,2809,458,164,67,6
0,_Hennepin,_Minneapolis W-3 P-4,_270531475,1060,124,12,3,2,4,1,4,0,4,978,143,61,19,0
0,_Hennepin,_Minneapolis W-3 P-5,_270531480,1504,233,23,11,0,2,0,2,4,5,1372,242,95,31,1
0,_Hennepin,_Minneapolis W-3 P-6,_270531485,2722,372,32,11,4,2,0,7,3,13,2454,359,213,63,0
0,_Hennepin,_Minneapolis W-3 P-7,_270531490,2016,371,24,4,0,2,1,3,3,15,1833,450,92,26,4
0,_Hennepin,_Minneapolis W-3 P-8,_270531495,1420,339,14,2,1,1,0,2,0,10,1306,371,58,26,1
0,_Hennepin,_Minneapolis W-3 P-9,_270531500,2847,530,33,8,4,2,0,6,8,7,2590,619,142,36,2
0,_Hennepin,_Minneapolis W-4 P-1,_270531505,1231,267,22,7,1,1,0,9,1,6,1028,243,181,43,2
0,_Hennepin,_Minneapolis W-4 P-2,_270531510,1878,428,35,15,3,3,0,17,4,13,1509,384,342,85,0
0,_Hennepin,_Minneapolis W-4 P-3,_270531515,932,168,9,7,0,1,0,18,1,5,721,147,197,46,1
0,_Hennepin,_Minneapolis W-4 P-4,_270531520,1928,372,26,9,3,2,0,13,3,12,1712,351,207,53,4
0,_Hennepin,_Minneapolis W-4 P-5,_270531525,1939,274,33,16,5,3,2,21,7,7,1580,240,330,94,1
0,_Hennepin,_Minneapolis W-4 P-6,_270531530,1318,202,12,6,6,1,1,12,3,3,1065,185,193,59,3
0,_Hennepin,_Minneapolis W-4 P-7,_270531535,1360,306,22,9,5,0,1,9,0,16,1202,308,124,50,0
0,_Hennepin,_Minneapolis W-4 P-8,_270531540,1707,246,23,12,2,1,0,12,1,7,1436,236,234,49,1
0,_Hennepin,_Minneapolis W-5 P-1,_270531555,1666,184,12,2,1,3,0,13,2,12,1371,153,228,54,1
0,_Hennepin,_Minneapolis W-5 P-2,_270531560,1323,225,7,8,1,1,1,12,3,6,1034,172,246,57,2
0,_Hennepin,_Minneapolis W-5 P-3,_270531565,1059,118,6,3,2,1,1,24,2,3,851,84,184,35,6
0,_Hennepin,_Minneapolis W-5 P-4,_270531570,1067,112,9,4,0,0,1,9,0,10,923,110,130,23,3
0,_Hennepin,_Minneapolis W-5 P-5,_270531575,1080,104,2,4,2,0,0,4,1,11,918,94,126,27,6
0,_Hennepin,_Minneapolis W-5 P-6C,_270531580,482,56,2,3,3,0,0,0,2,2,414,55,45,15,1
0,_Hennepin,_Minneapolis W-5 P-7,_270531585,1634,159,13,9,3,2,0,12,1,7,1310,136,225,44,0
0,_Hennepin,_Minneapolis W-5 P-8,_270531590,1351,208,5,11,1,5,2,17,3,11,1041,166,274,65,0
0,_Hennepin,_Minneapolis W-5 P-9,_270531595,1212,132,13,11,2,7,0,1,1,4,1061,97,126,51,1
0,_Hennepin,_Minneapolis W-6 P-1,_270531605,670,36,1,7,4,1,1,1,0,3,637,26,28,13,0
0,_Hennepin,_Minneapolis W-6 P-2,_270531610,1695,99,7,8,0,2,2,4,1,7,1579,78,72,23,0
0,_Hennepin,_Minneapolis W-6 P-3,_270531615,2116,178,6,8,1,2,1,2,1,4,1788,121,96,28,3
0,_Hennepin,_Minneapolis W-6 P-4,_270531620,1285,423,27,9,2,3,3,11,0,8,1090,375,133,54,2
0,_Hennepin,_Minneapolis W-6 P-5,_270531625,951,83,3,7,0,2,1,4,1,9,819,70,67,17,2
0,_Hennepin,_Minneapolis W-6 P-6,_270531630,866,123,9,8,3,0,0,5,2,4,719,113,84,34,0
0,_Hennepin,_Minneapolis W-6 P-7,_270531635,604,80,1,0,2,2,0,2,0,0,506,65,42,6,0
0,_Hennepin,_Minneapolis W-6 P-8,_270531640,927,114,5,3,0,6,1,6,0,3,812,95,79,19,2
0,_Hennepin,_Minneapolis W-6 P-9,_270531642,1542,107,10,9,1,11,2,2,0,6,1340,105,132,52,2
0,_Hennepin,_Minneapolis W-7 P-10,_270531690,646,46,11,7,0,6,2,3,1,2,583,51,49,20,0
0,_Hennepin,_Minneapolis W-7 P-1C,_270531645,962,71,9,5,0,0,0,2,0,5,922,92,20,11,1
0,_Hennepin,_Minneapolis W-7 P-2D,_270531650,1367,165,10,4,1,0,0,3,1,8,1285,217,33,14,0
0,_Hennepin,_Minneapolis W-7 P-3,_270531655,2177,224,12,17,0,2,0,2,3,11,2064,253,67,33,1
0,_Hennepin,_Minneapolis W-7 P-4D,_270531660,2127,373,12,6,4,1,0,3,0,15,1972,424,89,25,1
0,_Hennepin,_Minneapolis W-7 P-5,_270531665,1982,206,12,15,2,7,1,14,0,7,1768,222,163,52,3
0,_Hennepin,_Minneapolis W-7 P-6,_270531670,2400,500,34,12,3,2,1,8,3,15,2078,532,213,86,5
0,_Hennepin,_Minneapolis W-7 P-7,_270531675,941,129,4,2,2,0,0,3,0,4,886,151,30,8,2
0,_Hennepin,_Minneapolis W-7 P-8,_270531680,3183,497,35,10,3,0,4,10,3,8,2882,516,213,66,4
0,_Hennepin,_Minneapolis W-7 P-9,_270531685,2205,210,20,12,4,1,0,4,2,9,2056,246,98,40,2
0,_Hennepin,_Minneapolis W-8 P-1,_270531700,1076,84,4,4,2,3,1,7,0,3,947,80,53,27,0
0,_Hennepin,_Minneapolis W-8 P-2,_270531705,2427,151,24,12,3,3,3,6,3,5,2200,155,168,73,1
0,_Hennepin,_Minneapolis W-8 P-3,_270531710,1267,113,9,7,5,4,0,14,1,4,1119,99,110,45,4
0,_Hennepin,_Minneapolis W-8 P-4,_270531715,1365,98,12,5,2,0,0,7,3,3,1257,97,77,31,1
0,_Hennepin,_Minneapolis W-8 P-5,_270531720,2172,198,17,14,1,4,0,6,3,7,2047,214,107,37,2
0,_Hennepin,_Minneapolis W-8 P-6,_270531725,2096,162,9,11,2,2,3,1,2,8,1973,167,81,40,0
0,_Hennepin,_Minneapolis W-8 P-7,_270531730,2725,196,17,10,3,2,0,3,0,7,2588,229,92,31,2
0,_Hennepin,_Minneapolis W-8 P-8,_270531735,2484,244,8,12,1,8,1,10,1,5,2305,248,127,48,2
0,_Hennepin,_Minneapolis W-9 P-1,_270531750,1175,75,3,7,3,3,2,2,0,2,1028,66,113,34,0
0,_Hennepin,_Minneapolis W-9 P-2,_270531755,2261,127,9,18,0,3,3,6,2,5,2080,129,131,55,4
0,_Hennepin,_Minneapolis W-9 P-3,_270531760,1465,198,9,11,1,4,0,13,1,18,1273,182,148,37,3
0,_Hennepin,_Minneapolis W-9 P-4,_270531765,1074,88,2,10,2,3,2,8,1,5,892,84,127,32,4
0,_Hennepin,_Minneapolis W-9 P-5,_270531770,495,45,4,3,0,2,1,1,0,1,423,34,57,23,0
0,_Hennepin,_Minneapolis W-9 P-6,_270531775,2060,210,17,8,1,6,0,3,1,8,1852,211,159,40,2
0,_Hennepin,_Minneapolis W-9 P-7,_270531780,1057,87,6,9,0,5,2,5,0,7,997,100,46,20,1
0,_Hennepin,_Minneapolis W-9 P-8,_270531785,164,26,1,1,0,3,0,0,1,0,146,24,15,2,0
0,_Hennepin,_Minneapolis W-9 P-9,_270531790,951,76,10,7,0,11,1,7,0,3,847,73,85,24,1
0,_Hennepin,_Minnetonka Beach P-1,_270532230,205,200,3,0,1,0,0,3,3,4,171,227,12,3,0
0,_Hennepin,_Minnetonka W-1 P-A,_270532090,1105,555,19,4,1,0,0,6,7,9,1034,585,56,24,1
0,_Hennepin,_Minnetonka W-1 P-B,_270532095,900,432,9,3,1,1,0,2,1,5,810,453,56,15,0
0,_Hennepin,_Minnetonka W-1 P-C,_270532100,1175,519,15,4,1,1,1,2,6,5,1084,503,93,23,2
0,_Hennepin,_Minnetonka W-1 P-D,_270532105,1381,637,29,5,1,0,0,2,2,12,1265,680,84,24,0
0,_Hennepin,_Minnetonka W-1 P-E,_270532110,750,392,14,3,1,0,0,1,0,1,681,413,46,13,1
0,_Hennepin,_Minnetonka W-1 P-F,_270532115,1124,465,12,1,6,0,0,2,6,2,1035,505,46,15,0
0,_Hennepin,_Minnetonka W-2 P-A,_270532120,945,470,7,2,0,0,0,4,1,9,858,499,51,9,1
0,_Hennepin,_Minnetonka W-2 P-B,_270532125,1470,517,22,4,3,0,0,5,2,7,1376,553,62,19,1
0,_Hennepin,_Minnetonka W-2 P-C,_270532130,1443,650,12,2,4,0,0,3,1,10,1346,650,64,29,1
0,_Hennepin,_Minnetonka W-2 P-D,_270532135,1425,529,16,1,2,0,0,1,4,8,1306,542,86,29,2
0,_Hennepin,_Minnetonka W-2 P-E,_270532140,1249,480,20,6,2,1,0,3,2,9,1090,465,126,45,1
0,_Hennepin,_Minnetonka W-3 P-A,_270532145,842,361,11,1,2,0,0,2,0,0,744,367,59,28,0
0,_Hennepin,_Minnetonka W-3 P-B,_270532150,928,540,20,3,1,0,0,5,2,6,838,570,68,18,1
0,_Hennepin,_Minnetonka W-3 P-C,_270532155,1010,533,15,3,2,0,0,0,0,9,943,531,57,14,0
0,_Hennepin,_Minnetonka W-3 P-D,_270532160,1059,695,15,6,1,0,0,11,5,0,965,743,56,16,2
0,_Hennepin,_Minnetonka W-3 P-E,_270532165,860,407,9,1,3,0,0,2,1,4,802,421,50,9,1
0,_Hennepin,_Minnetonka W-3 P-F,_270532170,1385,724,24,3,3,0,0,3,1,11,1249,799,68,17,2
0,_Hennepin,_Minnetonka W-4 P-A,_270532185,812,427,14,5,0,0,0,3,1,3,723,454,68,11,0
0,_Hennepin,_Minnetonka W-4 P-B,_270532190,832,501,16,6,3,0,0,9,2,2,744,503,74,29,1
0,_Hennepin,_Minnetonka W-4 P-C,_270532195,1000,593,8,2,0,0,0,5,2,8,916,625,48,16,1
0,_Hennepin,_Minnetonka W-4 P-D,_270532200,1106,568,17,4,0,0,0,3,2,9,1000,618,60,16,1
0,_Hennepin,_Minnetonka W-4 P-E,_270532205,992,406,24,5,0,0,0,1,0,6,914,435,50,20,0
0,_Hennepin,_Minnetonka W-4 P-F,_270532210,1011,450,11,6,4,0,0,4,0,5,924,486,39,17,1
0,_Hennepin,_Minnetrista P-1A,_270532240,826,965,12,1,2,0,0,2,4,7,763,943,73,24,0
0,_Hennepin,_Minnetrista P-2A,_270532245,193,331,5,0,2,0,0,1,1,0,184,321,16,3,0
0,_Hennepin,_Minnetrista P-3A,_270532247,535,738,14,2,4,0,0,0,5,3,465,722,70,12,0
0,_Hennepin,_Minnetrista P-4A,_270532248,900,1069,21,2,2,0,0,3,2,11,795,1094,69,25,0
0,_Hennepin,_Mound P-1,_270532250,709,762,24,2,6,0,0,4,5,4,621,760,91,18,1
0,_Hennepin,_Mound P-2,_270532255,703,800,19,4,2,0,0,4,0,3,635,755,96,32,0
0,_Hennepin,_Mound P-3,_270532260,762,777,34,8,7,1,0,6,6,5,676,758,106,38,1
0,_Hennepin,_Mound P-4,_270532265,784,726,24,5,2,0,0,5,4,4,703,715,90,33,0
0,_Hennepin,_New Hope P-1,_270532290,796,314,14,6,0,0,0,2,3,4,688,322,82,15,0
0,_Hennepin,_New Hope P-2,_270532295,1191,485,15,9,5,2,0,4,1,10,1026,502,107,35,2
0,_Hennepin,_New Hope P-3,_270532300,1111,583,23,2,2,0,0,3,5,6,1004,593,87,26,1
0,_Hennepin,_New Hope P-4,_270532310,1092,592,18,7,7,0,0,3,4,10,945,591,127,29,1
0,_Hennepin,_New Hope P-5,_270532315,792,307,16,3,3,1,1,3,2,1,669,295,108,27,3
0,_Hennepin,_New Hope P-6,_270532320,370,124,0,2,1,0,0,2,0,1,323,114,33,10,0
0,_Hennepin,_New Hope P-7,_270532330,1485,725,32,12,8,0,0,2,6,4,1287,696,164,43,0
0,_Hennepin,_New Hope P-8,_270532335,1169,449,24,6,1,2,0,2,3,4,992,427,142,48,0
0,_Hennepin,_Orono P-1,_270532355,895,803,16,0,3,0,0,4,4,7,776,889,42,10,1
0,_Hennepin,_Orono P-2,_270532360,392,413,8,1,0,0,0,3,1,1,342,439,26,6,1
0,_Hennepin,_Orono P-3A,_270532365,657,700,17,6,4,0,0,1,0,5,577,706,63,17,0
0,_Hennepin,_Orono P-4A,_270532370,1115,978,21,6,3,1,0,2,3,9,977,1048,56,23,0
0,_Hennepin,_Osseo P-1,_270532385,857,694,19,11,5,0,0,2,5,5,754,652,115,35,0
0,_Hennepin,_Plymouth W-1 P-1,_270532400,2085,1226,42,6,4,0,0,6,5,13,1880,1310,109,31,1
0,_Hennepin,_Plymouth W-1 P-2,_270532405,2668,1644,34,6,2,1,0,7,3,15,2398,1673,179,48,2
0,_Hennepin,_Plymouth W-1 P-3,_270532410,880,568,17,4,2,0,0,3,3,5,807,637,26,10,0
0,_Hennepin,_Plymouth W-1 P-4,_270532415,1271,739,19,7,3,0,0,2,1,9,1166,784,52,22,0
0,_Hennepin,_Plymouth W-1 P-5,_270532420,1501,998,14,3,1,0,0,6,3,9,1392,1042,56,21,1
0,_Hennepin,_Plymouth W-1 P-6,_270532425,862,465,20,3,2,0,0,2,0,7,772,528,34,11,0
0,_Hennepin,_Plymouth W-2 P-10,_270532445,872,561,13,2,1,0,0,0,1,5,775,598,52,18,0
0,_Hennepin,_Plymouth W-2 P-11,_270532450,876,609,14,3,0,0,0,2,5,7,807,629,45,15,1
0,_Hennepin,_Plymouth W-2 P-12,_270532455,846,691,15,2,1,1,0,3,2,3,772,705,57,14,0
0,_Hennepin,_Plymouth W-2 P-7,_270532430,1924,1115,42,6,4,1,0,6,5,13,1770,1204,95,23,0
0,_Hennepin,_Plymouth W-2 P-8,_270532435,1069,570,18,6,3,1,0,1,0,7,971,608,56,16,1
0,_Hennepin,_Plymouth W-2 P-9,_270532440,1779,868,23,4,2,0,0,6,2,11,1618,878,130,45,0
0,_Hennepin,_Plymouth W-3 P-13,_270532460,1499,818,41,10,3,2,1,3,3,8,1326,804,160,46,2
0,_Hennepin,_Plymouth W-3 P-14,_270532465,2149,1094,40,13,5,0,1,7,3,9,1949,1167,136,48,1
0,_Hennepin,_Plymouth W-3 P-15,_270532470,1090,618,28,9,2,1,0,5,1,10,962,613,129,21,0
0,_Hennepin,_Plymouth W-3 P-16,_270532475,1624,913,40,9,3,0,0,3,6,7,1470,941,114,43,3
0,_Hennepin,_Plymouth W-3 P-17,_270532480,928,419,26,4,7,0,0,1,1,6,806,433,96,32,0
0,_Hennepin,_Plymouth W-4 P-18,_270532485,1293,834,19,5,3,0,0,4,3,8,1162,850,106,28,0
0,_Hennepin,_Plymouth W-4 P-19,_270532490,909,525,14,3,2,0,0,1,2,5,832,555,51,15,1
0,_Hennepin,_Plymouth W-4 P-20,_270532495,1260,838,34,4,1,1,0,3,4,8,1134,886,83,26,1
0,_Hennepin,_Plymouth W-4 P-21,_270532500,1308,707,22,3,3,0,0,3,3,8,1192,754,73,12,1
0,_Hennepin,_Plymouth W-4 P-22,_270532505,1409,683,21,6,1,1,0,2,1,5,1234,702,123,45,2
0,_Hennepin,_Plymouth W-4 P-23,_270532510,1195,620,23,4,4,1,1,3,1,9,1053,622,116,21,1
0,_Hennepin,_Richfield W-1 P-3,_270532575,1932,629,19,8,4,0,0,7,6,6,1717,645,174,47,0
0,_Hennepin,_Richfield W-1 P-4,_270532580,1588,580,24,18,4,1,2,8,1,14,1409,580,172,46,2
0,_Hennepin,_Richfield W-1 P-5,_270532585,1792,615,24,5,4,0,1,4,1,7,1644,634,108,31,0
