IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OR_20201103_GEN_PRE_DEM_BIDEN,USA_OR_20201103_GEN_PRE_REP_TRUMP,USA_OR_20201103_GEN_PRE_LIB_JORGENSEN,USA_OR_20201103_GEN_PRE_GRE_HAWKINS,USA_OR_20201103_GEN_PRE_PRO_HUNTER,USA_OR_20201103_GEN_PRE_OTH_WRITEIN,USA_OR_20201103_GEN_USS_DEM_MERKLEY,USA_OR_20201103_GEN_USS_REP_PERKINS,USA_OR_20201103_GEN_USS_LIB_DYE,USA_OR_20201103_GEN_USS_GRE_TAHER,USA_OR_20201103_GEN_USS_OTH_WRITEIN,USA_OR_20201103_GEN_ATG_DEM_ROSENBLUM,USA_OR_20201103_GEN_ATG_REP_CROSS,USA_OR_20201103_GEN_ATG_LIB_HEDBOR,USA_OR_20201103_GEN_ATG_OTH_WRITEIN,USA_OR_20201103_GEN_SOS_DEM_FAGAN,USA_OR_20201103_GEN_SOS_REP_THATCHER,USA_OR_20201103_GEN_SOS_LIB_MARKLEY,USA_OR_20201103_GEN_SOS_GRE_PARAVICINI,USA_OR_20201103_GEN_SOS_OTH_WRITEIN,USA_OR_20201103_GEN_TRE_DEM_READ,USA_OR_20201103_GEN_TRE_REB_GUDMAN,USA_OR_20201103_GEN_TRE_IND_HENRY,USA_OR_20201103_GEN_TRE_CON_MARSH,USA_OR_20201103_GEN_TRE_OTH_WRITEIN
0,_Linn,_Precinct 108,_108,711,1232,67,12,6,16,762,1109,55,43,2,729,1114,79,6,634,1171,70,76,4,639,1099,100,74,5
0,_Malheur,_Ontario,_01,386,639,21,5,4,8,384,630,25,7,0,360,625,20,2,316,664,30,11,1,323,634,32,24,1
0,_Malheur,_Ontario,_02,543,492,32,7,4,9,546,466,29,25,2,542,466,36,2,473,484,53,45,1,482,444,71,52,0
0,_Malheur,_Ontario,_03,388,475,47,3,4,9,389,472,29,6,1,377,483,32,1,340,499,36,21,3,344,485,38,25,2
0,_Malheur,_Ontario,_04,358,594,11,6,2,9,358,562,22,22,0,346,574,32,3,308,592,32,27,0,326,565,39,31,0
0,_Malheur,_Applegate,_05,73,324,3,2,1,1,80,308,5,4,1,74,307,10,1,69,312,9,4,1,73,288,7,27,1
0,_Malheur,_Fair/Ontario Heights,_06,230,663,10,7,0,1,228,624,35,11,0,218,635,32,2,205,645,30,13,0,215,613,22,42,0
0,_Malheur,_Butte/Cairo,_07,159,505,20,5,0,4,175,493,11,4,0,162,508,9,1,141,519,12,9,0,153,487,16,23,0
0,_Malheur,_Nyssa City Limits,_08,363,525,14,8,3,3,371,482,18,17,0,355,496,21,3,329,487,32,27,0,333,452,43,48,0
0,_Malheur,_Rural Nyssa,_09,131,705,10,3,1,0,140,674,10,7,0,130,669,14,6,111,687,23,8,0,121,650,12,38,0
0,_Malheur,_City of Adrian,_10,26,56,4,1,1,0,31,49,2,2,0,23,51,4,0,20,58,5,0,0,25,51,4,5,0
0,_Malheur,_Rural Adrian,_11,85,493,5,3,0,2,93,478,6,3,0,83,475,13,0,71,492,14,6,0,79,462,16,20,0
0,_Malheur,_Vale City Limits,_12,198,567,16,2,2,2,202,554,14,7,0,205,546,21,1,167,570,22,16,0,174,538,23,34,0
0,_Malheur,_South Rural Vale,_13,90,447,4,2,2,1,93,442,7,1,1,79,437,18,4,76,453,7,4,0,81,420,8,28,0
0,_Malheur,_North Rural Vale,_14,117,643,13,2,2,0,133,626,7,5,1,119,613,23,3,93,652,14,7,1,108,611,17,26,2
0,_Malheur,_Willowcreek,_15,16,243,5,0,1,0,25,226,5,0,1,18,231,6,1,14,236,5,1,1,19,219,3,12,0
0,_Malheur,_Brogan,_16,25,51,1,0,0,0,27,50,0,0,0,24,49,2,0,20,52,2,0,0,24,49,0,2,0
0,_Malheur,_Ironside,_17,2,36,0,0,0,0,3,34,1,0,0,2,33,1,0,2,35,0,0,0,2,34,0,1,0
0,_Malheur,_Harper,_18,7,160,1,0,0,0,7,157,1,1,0,5,156,0,0,7,153,1,3,0,7,149,2,7,0
0,_Malheur,_Juntura,_19,0,69,0,0,0,0,0,69,0,0,0,0,63,0,0,0,65,1,0,0,0,57,0,10,0
0,_Malheur,_City of Jordan Valley,_20,3,97,0,0,0,0,3,98,0,0,0,4,96,0,1,3,97,0,1,0,3,96,1,1,0
0,_Malheur,_Rural Jordan Valley,_21,7,154,0,0,0,0,11,145,0,0,0,7,146,0,0,5,149,0,1,0,6,143,1,3,0
0,_Malheur,_Arock,_22,1,90,0,0,0,0,1,88,0,0,0,1,89,0,0,1,89,1,0,0,1,87,0,3,0
0,_Malheur,_McDermitt,_23,2,27,1,0,0,0,2,27,0,0,0,3,23,2,0,2,27,0,0,0,2,27,0,0,0
0,_Malheur,_Annex/Huntington/Farewell Bend,_24,50,132,3,0,2,2,51,128,3,2,0,49,127,5,0,44,129,6,2,0,48,128,3,4,0
0,_Marion,_310,_310,1439,561,48,18,7,18,1399,547,50,55,3,1379,561,63,4,1235,614,70,94,3,1250,561,135,57,3
0,_Marion,_311,_311,1926,1038,79,27,11,27,1855,1014,88,93,5,1851,1017,104,12,1660,1083,104,158,6,1661,1002,203,107,5
0,_Marion,_312,_312,1463,577,53,17,17,23,1442,551,50,61,4,1418,562,54,8,1268,614,63,102,6,1301,555,138,41,6
0,_Marion,_320,_320,768,417,36,12,7,10,746,358,47,34,5,741,366,48,6,660,410,47,58,3,681,367,79,47,3
0,_Marion,_321,_321,895,416,44,13,7,10,887,385,36,48,3,904,379,39,6,795,407,53,85,1,797,380,105,43,1
0,_Marion,_322,_322,82,20,0,0,0,1,82,19,0,0,0,77,23,0,0,74,23,1,2,0,78,19,2,1,0
0,_Marion,_323,_323,1674,674,48,16,8,20,1651,629,48,51,6,1620,639,61,11,1460,715,63,102,8,1505,638,133,41,6
0,_Marion,_324,_324,58,50,2,0,1,0,57,47,2,2,0,55,50,2,0,53,48,4,4,0,55,48,4,1,1
0,_Marion,_325,_325,1272,807,53,15,6,17,1235,756,64,58,1,1188,805,67,7,1052,845,84,104,3,1110,777,140,51,1
0,_Marion,_326,_326,49,23,3,1,0,0,48,18,2,7,0,52,21,2,0,45,23,2,5,0,45,23,6,2,0
0,_Marion,_330,_330,1289,970,62,10,8,21,1286,954,46,38,7,1225,958,58,22,1101,1050,69,61,4,1152,997,75,33,6
0,_Marion,_331,_331,491,438,18,4,3,5,484,420,24,8,1,476,419,27,0,426,455,23,23,0,459,416,33,16,0
0,_Marion,_332,_332,664,446,32,3,4,5,645,414,24,26,1,624,418,40,3,571,428,47,47,0,588,411,52,34,1
0,_Marion,_333,_333,520,565,20,7,1,4,533,521,24,20,0,516,530,31,0,484,534,47,15,0,508,506,34,23,0
0,_Marion,_334,_334,78,72,2,0,0,4,73,71,2,2,2,72,68,5,1,59,75,3,8,1,59,75,10,1,1
0,_Marion,_335,_335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Marion,_336,_336,5,3,0,0,0,0,4,4,0,0,0,4,4,0,0,4,4,0,0,0,4,4,0,0,0
0,_Marion,_337,_337,2344,1673,81,25,6,30,2296,1605,85,64,5,2229,1643,90,16,1980,1795,98,134,4,2047,1680,178,74,2
0,_Marion,_340,_340,1427,1256,65,5,6,23,1372,1270,42,42,2,1317,1263,64,8,1184,1358,69,70,5,1254,1248,94,56,1
0,_Marion,_341,_341,1496,1182,81,14,7,29,1470,1180,49,41,2,1406,1187,83,11,1249,1298,70,84,7,1312,1205,110,60,2
0,_Marion,_342,_342,2,4,0,0,0,0,2,4,0,0,0,2,4,0,0,1,4,0,1,0,2,4,0,0,0
0,_Marion,_343,_343,1930,1680,75,11,6,44,1896,1666,66,40,2,1819,1689,77,12,1633,1799,88,95,2,1680,1700,125,76,6
0,_Marion,_344,_344,2610,1868,114,22,7,38,2542,1857,105,72,6,2450,1875,116,24,2207,1993,144,148,7,2315,1842,181,132,5
0,_Marion,_350,_350,1390,959,54,20,8,33,1400,868,62,74,3,1370,889,81,12,1237,953,96,95,6,1265,859,153,81,4
0,_Marion,_351,_351,467,346,17,5,1,3,446,329,16,16,0,419,347,21,2,386,357,27,21,0,397,333,35,20,0
0,_Marion,_352,_352,214,193,5,0,2,4,207,180,7,13,0,208,179,16,2,187,184,12,20,1,202,176,15,12,0
0,_Marion,_353,_353,797,745,20,10,1,8,779,714,25,17,2,755,707,32,4,698,731,38,46,1,731,692,53,32,1
0,_Marion,_354,_354,63,75,2,0,1,1,67,68,0,2,0,60,67,1,3,53,68,4,6,1,58,61,6,4,1
0,_Marion,_355,_355,39,31,1,0,0,1,38,32,1,1,0,37,32,0,0,37,30,1,3,1,36,31,2,1,0
0,_Marion,_356,_356,27,34,1,0,0,1,31,32,1,2,0,32,32,1,0,29,34,3,0,0,28,27,5,6,0
0,_Marion,_357,_357,1070,722,38,12,1,18,1080,654,30,37,6,1034,646,64,12,938,690,62,77,5,972,633,103,46,3
0,_Marion,_361,_361,388,198,12,3,2,6,377,174,11,23,0,374,181,13,1,332,188,23,29,1,337,168,36,26,1
0,_Marion,_362,_362,561,318,26,3,3,10,565,297,20,19,0,548,303,25,3,504,312,31,36,2,524,291,43,20,1
0,_Marion,_363,_363,1772,1451,60,16,8,20,1749,1333,57,66,4,1695,1367,85,9,1539,1437,88,117,6,1593,1348,142,73,3
0,_Marion,_364,_364,1010,858,36,17,3,10,1021,778,35,40,1,966,788,53,27,896,825,58,66,2,940,770,72,48,2
0,_Marion,_365,_365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Marion,_370,_370,1431,468,39,10,5,16,1388,468,31,51,6,1359,497,35,9,1237,540,47,71,6,1292,499,68,38,4
0,_Marion,_371,_371,2244,1291,79,18,6,27,2127,1330,82,51,9,2086,1351,78,18,1823,1531,90,126,6,1942,1398,125,69,3
0,_Marion,_372,_372,669,360,12,7,4,5,644,349,17,20,1,618,355,20,6,567,371,24,41,1,565,367,50,14,1
0,_Marion,_373,_373,1596,1079,61,14,4,37,1566,1092,43,47,2,1479,1103,60,11,1356,1182,59,85,3,1402,1110,105,53,2
0,_Marion,_374,_374,927,784,36,10,3,8,915,767,29,26,2,872,768,45,11,793,814,52,56,3,829,764,65,35,4
0,_Marion,_375,_375,1403,1026,61,24,3,18,1384,975,61,55,5,1323,1003,86,19,1171,1074,99,92,6,1229,991,148,63,4
0,_Marion,_376,_376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Marion,_400,_400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Marion,_401,_401,1516,1648,63,5,1,22,1467,1629,53,39,6,1378,1637,71,22,1218,1794,85,59,5,1328,1652,95,51,1
0,_Marion,_402,_402,1109,1164,40,6,5,24,1089,1138,40,22,3,1051,1133,37,10,911,1272,53,44,2,975,1164,54,47,2
0,_Marion,_403,_403,1512,1701,69,9,5,20,1466,1687,53,33,3,1387,1689,67,16,1224,1824,83,74,3,1322,1665,95,78,4
0,_Marion,_404,_404,1315,1385,53,19,3,22,1291,1319,46,62,5,1252,1331,75,7,1093,1426,74,98,1,1184,1290,108,77,4
0,_Marion,_405,_405,936,1011,43,12,4,30,918,986,32,41,4,899,1013,33,5,788,1084,53,54,0,849,990,70,39,1
0,_Marion,_406,_406,1545,1703,70,21,13,26,1549,1631,59,57,2,1474,1633,86,16,1270,1787,98,98,6,1412,1583,123,93,3
0,_Marion,_407,_407,1638,1549,78,13,14,26,1640,1436,87,77,4,1579,1428,114,24,1410,1553,131,115,9,1466,1412,173,110,5
0,_Marion,_408,_408,81,61,2,1,1,0,72,57,2,11,0,79,56,5,0,67,53,6,14,0,66,54,15,6,0
0,_Marion,_505,_505,105,176,5,1,0,3,105,164,5,2,0,92,167,7,0,89,180,3,5,1,90,162,6,10,0
0,_Marion,_515,_515,213,292,15,3,1,4,218,278,13,8,0,201,297,7,1,190,290,24,10,0,192,287,18,15,0
0,_Marion,_525,_525,364,380,17,1,0,6,351,371,24,6,0,331,382,17,2,295,401,21,21,2,312,380,23,22,0
0,_Marion,_535,_535,694,757,33,7,2,7,676,740,30,16,3,660,711,49,11,626,758,45,27,3,625,704,60,54,2
0,_Marion,_545,_545,463,339,20,7,1,2,455,303,28,25,3,457,290,36,17,396,332,39,37,2,416,308,51,26,1
0,_Marion,_555,_555,703,925,29,6,4,9,713,881,34,21,1,680,858,53,19,613,919,54,49,1,636,846,69,58,2
0,_Marion,_577,_577,139,353,10,1,0,2,143,341,7,3,0,137,331,17,2,115,360,17,3,0,128,330,16,18,0
0,_Marion,_578,_578,22,25,1,0,1,0,23,25,0,0,0,23,22,1,3,20,28,1,0,0,21,25,1,0,0
0,_Marion,_579,_579,50,113,2,2,1,2,54,107,1,4,0,55,102,3,0,44,111,2,4,0,50,107,7,0,0
0,_Marion,_580,_580,352,750,24,4,1,13,360,735,17,6,0,305,744,29,18,259,809,29,18,1,289,771,23,18,0
0,_Marion,_581,_581,1106,1860,47,14,7,13,1123,1766,50,38,4,1065,1758,68,32,990,1801,85,64,4,1013,1723,108,83,2
0,_Marion,_582,_582,271,424,16,7,0,5,260,429,8,10,4,262,406,18,16,230,436,13,21,3,237,411,28,22,2
0,_Marion,_583,_583,295,786,8,5,2,5,303,746,20,13,0,290,713,22,43,249,769,23,28,0,275,742,25,26,0
0,_Marion,_584,_584,2,18,0,0,0,2,4,17,1,0,0,2,18,2,0,0,21,0,0,1,3,19,0,0,0
0,_Marion,_586,_586,173,379,7,0,1,4,172,355,9,2,1,160,358,14,3,148,361,19,10,1,152,357,11,12,1
0,_Marion,_587,_587,25,80,0,0,0,1,26,81,0,0,0,23,78,2,2,21,86,0,0,0,22,82,3,0,0
0,_Marion,_588,_588,74,55,3,1,0,1,78,49,5,1,0,75,52,5,0,70,57,4,1,0,72,53,7,0,0
0,_Marion,_589,_589,5,28,0,0,0,0,5,28,0,0,0,6,27,0,0,5,28,0,0,0,5,26,1,0,0
0,_Marion,_590,_590,212,554,11,1,0,9,210,547,13,10,0,192,539,16,15,155,579,25,14,0,180,548,17,19,0
0,_Marion,_615,_615,64,152,10,1,1,0,65,148,10,3,0,64,147,9,0,61,153,7,4,0,58,142,8,14,0
0,_Marion,_625,_625,1215,1162,58,10,3,25,1207,1110,51,46,5,1156,1122,71,20,1046,1187,77,74,6,1073,1102,114,80,4
0,_Marion,_635,_635,1844,1577,80,19,8,37,1843,1540,76,45,1,1729,1568,89,34,1519,1702,100,136,4,1605,1559,167,91,3
0,_Marion,_645,_645,631,1250,33,6,3,19,647,1233,40,12,2,594,1224,55,11,543,1292,55,22,2,583,1215,43,52,1
0,_Marion,_655,_655,1490,2569,89,23,4,22,1548,2468,66,41,5,1440,2441,112,37,1299,2570,116,88,5,1376,2369,145,149,6
