IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_LA_20201103_GEN_PRE_REP_TRUMP,USA_LA_20201103_GEN_PRE_DEM_BIDEN,USA_LA_20201103_GEN_PRE_LIB_JORGENSEN,USA_LA_20201103_GEN_PRE_BIR_WEST,USA_LA_20201103_GEN_PRE_OTH_OTHER,USA_LA_20201103_GEN_USS_REP_CASSIDY,USA_LA_20201103_GEN_USS_REP_MURPHY,USA_LA_20201103_GEN_USS_DEM_PERKINS,USA_LA_20201103_GEN_USS_DEM_EDWARDS,USA_LA_20201103_GEN_USS_DEM_PIERCE,USA_LA_20201103_GEN_USS_DEM_KNIGHT,USA_LA_20201103_GEN_USS_DEM_WENSTRUP,USA_LA_20201103_GEN_USS_LIB_SIGLER,USA_LA_20201103_GEN_USS_IND_MENDOZA,USA_LA_20201103_GEN_USS_OTH_PRICE,USA_LA_20201103_GEN_USS_GOL_JOHN,USA_LA_20201103_GEN_USS_NON_BILLIOT,USA_LA_20201103_GEN_USS_NON_BOURGEOIS,USA_LA_20201103_GEN_USS_NON_MONTGOMERY,USA_LA_20201103_GEN_USS_NON_DARET_III
0,_049,_8A,_00008A,34,15,0,0,2,31,3,9,0,0,0,1,0,0,0,0,1,0,0,0
0,_049,_10A,_00010A,132,6,2,0,0,125,5,0,2,0,2,0,0,0,0,0,0,1,1,0
0,_049,_11A,_00011A,94,11,0,0,0,93,3,2,2,0,2,0,0,0,0,0,0,0,0,0
0,_049,_13A,_00013A,66,6,0,0,0,62,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0,_049,_17A,_00017A,46,46,0,1,0,49,3,35,4,5,0,0,0,0,1,0,0,0,0,1
0,_049,_19A,_00019A,0,6,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0
0,_049,_20A,_00020A,21,375,5,3,2,49,2,166,112,10,6,4,0,0,0,7,7,0,1,3
0,_049,_25A,_00025A,84,68,1,0,0,75,5,30,22,2,4,1,0,3,1,2,0,3,0,1
0,_049,_25B,_00025B,23,24,0,0,0,22,1,16,7,0,0,0,0,0,0,0,0,0,0,1
0,_049,_19AI,_0019AI,20,61,2,0,0,20,0,37,18,5,0,0,0,1,1,0,0,0,0,0
0,_051,_1,_000001,793,199,18,7,2,818,16,98,33,9,2,0,11,7,0,0,3,13,2,0
0,_051,_2,_000002,560,153,4,0,0,556,7,78,33,2,6,5,6,3,0,1,6,7,0,0
0,_051,_3,_000003,428,181,9,0,0,438,6,86,42,9,6,13,7,4,3,0,3,0,2,2
0,_051,_4,_000004,428,193,5,1,3,449,7,112,36,9,2,0,4,2,0,0,0,3,3,2
0,_051,_5,_000005,477,179,9,3,2,487,6,110,27,9,2,2,3,7,0,1,3,0,2,0
0,_051,_7,_000007,451,284,10,4,7,461,4,125,64,33,10,7,6,3,3,1,9,8,0,4
0,_051,_8,_000008,327,174,10,4,2,333,16,69,38,7,6,5,8,6,2,0,4,5,2,2
0,_051,_9,_000009,411,405,10,4,4,394,15,118,158,26,23,7,4,4,5,3,13,12,4,4
0,_051,_10,_000010,462,166,4,0,0,458,6,63,46,13,4,0,3,4,2,0,3,5,2,0
0,_051,_11,_000011,465,267,10,4,3,435,18,112,62,22,6,7,7,12,6,0,3,8,6,0
0,_051,_12,_000012,657,206,8,4,3,686,10,110,36,9,4,7,0,2,2,0,3,3,2,3
0,_051,_13,_000013,753,248,19,1,0,760,10,98,69,13,11,9,8,4,5,3,6,4,2,2
0,_051,_14,_000014,370,139,9,1,3,377,16,86,18,9,4,0,4,0,0,0,4,0,0,0
0,_051,_15,_000015,257,155,5,0,4,249,12,63,58,4,4,7,3,2,2,3,1,1,0,2
0,_051,_16,_000016,314,109,6,0,4,298,7,51,31,7,8,0,6,4,0,0,4,5,2,2
0,_051,_17,_000017,918,305,12,0,7,898,19,125,76,18,23,7,6,7,3,1,13,9,2,2
0,_051,_18,_000018,570,260,12,0,3,572,3,100,80,18,10,0,8,4,3,0,3,1,2,2
0,_051,_19,_000019,290,130,4,3,2,284,6,53,31,7,8,5,0,3,0,0,5,4,2,3
0,_051,_20,_000020,219,99,4,1,2,215,3,55,25,2,2,2,4,2,2,0,3,0,0,0
0,_051,_21,_000021,407,172,6,0,4,381,9,71,38,11,13,2,4,6,3,3,4,8,1,2
0,_051,_22,_000022,205,191,5,1,3,220,4,61,71,7,11,0,0,6,0,3,6,3,0,0
0,_051,_23,_000023,166,386,6,1,6,173,4,127,147,20,29,7,4,7,0,3,1,4,4,2
0,_051,_24,_000024,857,258,9,3,4,903,15,141,33,4,6,7,3,9,2,4,5,4,0,0
0,_051,_25,_000025,817,239,8,3,4,847,10,98,56,7,4,13,7,3,3,0,9,0,0,0
0,_051,_26,_000026,577,357,12,3,0,597,2,157,89,15,23,7,11,10,6,4,5,5,1,0
0,_051,_27,_000027,395,642,4,0,7,413,10,194,202,42,36,18,8,9,8,0,14,14,1,3
0,_051,_28,_000028,250,160,4,4,9,250,7,67,35,11,8,7,6,2,3,0,9,5,4,0
0,_051,_29,_000029,230,185,8,0,2,247,0,63,62,20,8,5,2,6,2,1,1,0,0,1
0,_051,_30,_000030,671,244,9,3,7,690,9,149,51,11,13,2,3,2,0,0,5,1,1,0
0,_051,_31,_000031,459,202,21,1,7,484,7,80,62,20,10,5,11,3,2,0,1,1,1,0
0,_051,_32,_000032,518,153,9,1,6,535,6,94,27,4,4,2,2,3,2,0,8,0,0,0
0,_051,_33,_000033,331,183,1,3,2,342,4,78,53,9,8,5,6,2,5,0,4,3,0,1
0,_051,_34,_000034,502,172,9,0,4,521,10,88,22,9,4,2,6,2,0,1,6,0,1,3
0,_051,_35,_000035,331,107,3,0,2,335,6,57,11,2,6,0,0,2,0,0,3,4,1,3
0,_051,_36,_000036,296,126,3,0,3,295,2,65,25,9,2,2,4,3,0,0,3,0,1,1
0,_051,_37,_000037,448,149,17,0,0,460,6,94,35,7,6,2,4,0,0,0,3,0,0,0
0,_051,_38,_000038,492,178,8,3,0,500,6,78,46,18,10,0,3,2,0,0,1,3,0,0
0,_051,_39,_000039,533,145,12,4,4,558,6,63,24,2,8,2,4,9,2,0,3,3,0,0
0,_051,_40,_000040,398,155,12,1,2,415,7,102,15,13,2,5,6,2,2,0,3,0,1,0
0,_051,_41,_000041,420,166,3,0,9,423,2,78,44,13,10,7,2,3,3,1,1,0,0,1
0,_051,_42,_000042,474,258,10,1,6,483,10,116,56,22,21,2,4,4,2,0,4,4,0,1
0,_051,_43,_000043,425,176,4,0,3,441,7,67,33,18,13,9,3,4,0,0,1,4,0,1
0,_051,_44,_000044,601,311,14,3,3,583,10,127,82,31,13,7,6,9,12,3,9,5,6,1
0,_051,_45,_000045,427,328,18,1,3,431,9,149,100,31,10,7,10,4,2,0,8,7,0,0
0,_051,_46,_000046,266,218,3,1,3,265,7,88,56,18,13,5,6,0,3,1,3,3,0,1
0,_051,_51,_000051,694,212,12,4,4,682,22,74,73,4,10,0,7,4,5,3,6,7,0,0
0,_051,_52,_000052,860,273,14,3,4,831,23,118,84,22,21,2,6,9,2,1,11,4,1,3
0,_051,_53,_000053,557,187,10,1,2,554,7,63,64,4,13,2,7,12,2,0,1,4,1,1
0,_051,_54,_000054,422,189,4,3,6,431,12,108,38,13,6,2,3,2,2,0,3,7,3,1
0,_051,_55,_000055,475,193,9,4,3,480,10,69,40,9,21,2,6,4,5,1,4,5,1,0
0,_051,_56,_000056,515,239,10,1,4,497,21,82,78,18,8,7,11,7,3,0,3,11,1,3
0,_051,_57,_000057,388,248,9,1,4,362,16,94,64,11,23,7,6,2,5,0,8,14,4,1
0,_051,_58,_000058,202,267,3,1,2,198,6,78,96,13,4,5,1,4,8,0,10,9,0,1
0,_051,_59,_000059,549,267,14,1,6,554,15,106,73,26,17,2,10,6,0,3,4,7,1,0
0,_051,_60,_000060,1005,382,31,3,4,997,29,186,87,22,11,5,8,17,3,6,6,13,0,0
0,_051,_61,_000061,551,237,6,1,2,521,16,96,69,15,15,5,3,9,2,1,6,11,3,1
0,_051,_62,_000062,377,145,12,1,3,358,19,94,36,7,4,2,4,0,3,0,5,4,0,0
0,_051,_63,_000063,398,166,6,0,2,399,7,82,46,4,6,5,8,3,3,4,0,4,0,0
0,_051,_64,_000064,300,143,8,3,2,307,7,49,31,11,6,5,6,3,2,0,0,5,1,1
0,_051,_65,_000065,472,179,8,0,2,441,15,90,42,15,8,0,6,13,3,0,9,5,3,1
0,_051,_66,_000066,662,218,19,0,4,674,10,125,47,11,4,2,7,9,3,1,5,5,0,0
0,_051,_67,_000067,205,65,6,0,0,201,10,29,9,4,2,9,0,2,0,0,3,1,0,0
0,_051,_68,_000068,608,246,12,1,7,581,23,102,69,13,11,9,4,16,5,1,4,1,0,4
0,_051,_69,_000069,452,242,6,3,2,464,9,129,46,11,10,5,3,4,3,1,4,5,1,1
0,_051,_70,_000070,252,304,5,0,4,224,15,94,100,20,21,5,1,6,2,0,6,8,3,1
0,_051,_71,_000071,931,246,19,1,3,951,13,102,56,24,10,5,6,9,2,1,1,7,3,5
0,_051,_72,_000072,472,174,15,1,3,460,15,71,40,11,21,7,6,9,0,0,1,3,4,0
0,_051,_73,_000073,721,307,3,5,4,722,10,125,89,20,15,2,4,3,2,0,4,9,1,4
0,_051,_74,_000074,481,357,6,1,2,473,10,131,109,28,25,5,0,6,0,3,6,11,3,3
0,_051,_75,_000075,418,187,6,3,0,397,15,78,44,13,21,5,8,3,2,1,10,4,0,4
0,_051,_76,_000076,532,405,8,4,3,541,7,127,129,39,21,5,10,6,3,0,8,14,6,1
0,_051,_77,_000077,604,199,10,3,4,609,4,59,51,24,15,0,7,6,1,1,8,7,0,0
0,_051,_78,_000078,451,512,8,5,2,460,12,163,177,58,23,7,7,9,1,1,4,12,0,1
0,_051,_79,_000079,437,141,9,5,3,447,6,69,35,4,2,5,4,3,5,0,4,4,0,0
0,_051,_80,_000080,383,168,5,3,2,368,6,65,49,18,0,7,7,4,1,1,6,4,0,0
0,_051,_81,_000081,292,116,10,0,0,292,2,47,29,9,2,2,6,2,3,1,0,3,0,3
0,_051,_82,_000082,451,351,12,6,9,451,2,125,129,46,23,5,7,7,5,0,1,5,3,0
0,_051,_83,_000083,249,86,4,3,2,253,2,33,18,7,6,0,1,4,0,1,1,4,1,1
0,_051,_84,_000084,377,147,1,4,3,381,3,57,44,11,8,2,3,4,0,0,1,1,0,0
0,_051,_85,_000085,358,189,8,1,2,378,9,90,47,9,6,7,6,3,0,1,0,4,1,0
0,_051,_86,_000086,316,130,15,2,2,327,9,59,40,7,2,4,3,3,3,0,5,0,1,0
0,_051,_87,_000087,411,193,10,2,0,442,4,100,29,9,6,2,0,0,0,0,1,1,1,3
0,_051,_88,_000088,340,185,8,5,4,387,2,112,18,7,4,4,0,3,1,0,1,3,0,1
0,_051,_89,_000089,461,208,13,1,0,481,7,106,38,11,10,11,7,2,0,1,4,3,1,0
0,_051,_90,_000090,391,172,4,5,2,397,7,96,27,15,0,2,8,0,0,1,0,0,0,1
0,_051,_91,_000091,381,130,4,1,0,404,3,65,25,4,4,4,6,0,1,0,1,1,0,0
0,_051,_92,_000092,330,134,9,1,2,374,0,57,20,13,4,2,1,0,1,0,0,0,0,0
0,_051,_93,_000093,431,103,5,2,3,462,4,53,18,4,0,0,1,1,0,0,1,0,0,0
0,_051,_94,_000094,583,242,8,2,6,660,4,120,22,4,6,4,7,3,1,0,0,1,0,0
0,_051,_95,_000095,551,244,17,5,3,584,6,129,29,13,15,9,4,3,3,0,1,5,1,0
0,_051,_96,_000096,330,84,6,2,0,364,0,51,11,2,0,2,1,0,0,0,0,0,0,0
0,_051,_97,_000097,304,164,8,2,0,343,3,102,24,4,0,4,0,0,0,0,1,1,1,0
0,_051,_98,_000098,561,242,15,0,3,590,4,123,46,7,8,4,7,10,5,0,3,3,0,1
0,_051,_99,_000099,263,195,12,4,0,268,3,100,44,28,8,9,3,3,1,0,4,1,0,0
0,_051,_100,_000100,208,80,4,1,2,239,0,39,5,2,10,0,0,0,0,0,1,0,0,0
0,_051,_101,_000101,192,55,9,4,0,207,0,31,9,0,2,2,1,0,0,0,0,0,0,1
0,_051,_102,_000102,294,149,8,1,2,304,2,82,29,9,2,0,6,3,0,1,3,5,0,1
0,_051,_103,_000103,415,105,10,0,0,445,3,51,13,7,0,0,1,1,1,0,3,1,0,0
0,_051,_104,_000104,11,679,0,4,0,20,3,272,191,33,27,4,0,3,5,1,11,9,1,4
0,_051,_105,_000105,164,76,4,0,0,167,2,41,11,7,0,4,3,3,1,1,0,1,1,0
0,_051,_106,_000106,303,113,5,0,0,294,10,41,42,4,0,7,4,1,1,0,2,3,1,0
0,_051,_108,_000108,6,441,3,0,3,10,3,188,144,11,19,2,0,4,1,0,5,3,3,1
0,_051,_115,_000115,50,422,6,1,3,49,3,178,146,15,25,4,1,0,3,6,11,5,1,4
0,_051,_116,_000116,245,216,5,0,3,246,9,67,82,18,11,4,1,0,1,0,5,3,1,1
0,_051,_117,_000117,634,204,10,2,4,628,4,82,49,11,8,4,7,9,5,1,4,7,0,0
0,_051,_118,_000118,564,153,14,6,0,577,10,84,31,13,8,7,8,4,1,1,5,1,1,1
0,_051,_119,_000119,427,172,6,4,0,444,10,88,25,7,2,7,3,7,6,1,0,4,1,1
0,_051,_120,_000120,313,65,8,0,3,326,2,27,7,7,2,0,1,6,0,1,1,3,0,0
0,_051,_121,_000121,512,136,4,6,3,544,6,59,31,2,4,7,4,6,0,0,0,4,0,0
0,_051,_122,_000122,623,160,14,4,0,653,6,98,22,4,4,2,8,1,0,0,4,4,0,0
0,_051,_123,_000123,1031,269,9,2,4,1054,9,135,44,26,4,16,6,4,1,0,6,7,0,1
0,_051,_124,_000124,928,349,18,4,7,959,15,143,82,22,11,7,11,10,1,4,2,7,0,4
0,_051,_126,_000126,526,286,18,2,0,544,18,133,55,11,11,7,10,10,3,0,6,7,0,0
0,_051,_127,_000127,368,302,3,1,0,358,9,159,95,22,8,7,4,1,0,0,4,3,3,0
0,_051,_128,_000128,343,275,3,2,2,340,7,114,78,22,11,7,1,4,6,0,2,5,1,1
0,_051,_129,_000129,344,214,6,1,6,356,9,120,40,18,8,2,6,3,1,0,5,4,0,0
0,_051,_130,_000130,221,147,5,1,2,225,3,71,40,13,10,2,4,1,0,0,0,3,0,0
0,_051,_131,_000131,40,407,1,1,7,45,2,157,129,20,19,11,0,3,6,3,14,4,0,1
0,_051,_132,_000132,175,210,6,0,0,175,6,94,38,22,13,4,1,1,5,1,4,1,1,1
0,_051,_133,_000133,44,473,1,0,4,42,3,235,140,28,8,9,0,1,3,1,6,7,3,0
0,_051,_134,_000134,262,365,10,1,2,272,6,169,95,31,11,2,7,3,1,0,11,9,1,0
0,_051,_136,_000136,239,262,4,2,2,237,10,151,44,15,4,4,6,4,1,1,5,4,1,1
0,_051,_138,_000138,36,124,0,0,4,33,2,57,24,2,10,4,3,1,1,0,1,4,0,1
0,_051,_150,_000150,617,990,15,2,4,580,22,460,334,64,32,28,6,9,8,4,32,9,4,7
0,_051,_151,_000151,581,839,9,5,6,545,16,462,241,20,34,9,7,6,5,3,20,18,3,4
0,_051,_152,_000152,250,355,6,1,1,233,4,180,87,7,8,4,3,3,3,1,11,7,0,1
0,_051,_153,_000153,21,957,1,2,10,20,3,538,200,35,32,11,0,3,3,3,20,7,1,4
0,_051,_154,_000154,30,881,5,1,3,26,0,585,186,20,8,13,3,4,3,4,15,5,4,1
0,_051,_155,_000155,343,176,4,2,0,297,18,69,62,13,10,0,1,4,0,1,11,3,0,1
0,_051,_156,_000156,182,927,4,1,4,150,7,423,270,48,32,2,4,4,8,7,34,12,3,4
0,_051,_170,_000170,588,368,12,0,7,574,10,172,100,17,17,7,4,7,6,1,25,11,3,0
0,_051,_171,_000171,26,74,1,0,0,20,3,37,18,2,2,2,0,0,0,0,2,1,0,1
0,_051,_172,_000172,331,242,10,2,4,301,9,108,73,17,11,4,8,1,5,0,10,9,0,0
0,_051,_173,_000173,47,328,4,0,0,49,0,196,76,13,11,2,1,0,5,1,5,4,1,0
0,_051,_174,_000174,102,103,0,0,0,95,2,41,33,7,6,0,0,0,3,0,2,3,1,0
0,_051,_175,_000175,344,166,4,0,0,335,3,51,75,7,10,2,0,3,0,0,5,1,0,0
0,_051,_176,_000176,223,101,3,0,1,202,10,45,36,2,8,0,0,1,0,0,5,3,0,0
0,_051,_177,_000177,386,158,3,1,0,375,13,57,44,11,4,2,3,1,0,1,6,5,1,4
0,_051,_178,_000178,273,128,0,0,3,244,6,51,46,4,11,2,0,0,3,0,5,8,0,0
0,_051,_180,_000180,24,703,1,4,3,25,6,390,175,17,15,7,0,0,8,1,11,4,0,4
0,_051,_181,_000181,91,711,3,0,3,80,7,384,178,33,19,9,1,1,5,1,2,4,0,8
0,_051,_182,_000182,256,134,4,1,1,247,6,59,44,4,4,2,0,3,0,0,6,8,0,1
0,_051,_183,_000183,269,185,5,0,3,234,7,78,24,11,15,0,1,0,5,1,8,13,3,3
0,_051,_184,_000184,957,353,24,1,6,874,41,186,84,26,15,2,8,10,14,1,20,23,0,7
0,_051,_187,_000187,34,1181,1,4,1,35,6,724,285,33,42,9,0,0,1,0,15,11,1,5
0,_051,_188,_000188,37,556,8,2,3,32,3,345,107,20,13,4,3,1,0,1,10,5,3,3
0,_051,_189,_000189,620,355,12,5,6,574,29,155,109,9,17,13,3,7,5,3,14,16,1,0
0,_051,_190,_000190,715,317,9,1,10,680,18,137,95,15,15,2,3,6,6,0,15,8,0,1
0,_051,_191,_000191,457,866,9,6,9,410,16,376,300,24,25,13,4,6,9,1,23,21,3,5
0,_051,_192,_000192,879,458,8,4,1,861,23,176,129,37,21,11,6,7,3,0,19,12,4,1
0,_051,_195,_000195,118,957,3,6,6,121,4,591,241,39,23,7,0,3,5,3,9,8,1,0
0,_051,_196,_000196,121,1022,4,2,7,129,9,477,338,46,19,18,1,4,5,3,18,11,6,4
0,_051,_198,_000198,753,244,6,4,1,730,26,102,64,20,6,4,4,3,3,1,9,11,1,1
0,_051,_199,_000199,570,407,12,1,4,556,13,200,126,17,23,9,1,1,5,0,9,5,1,1
0,_051,_1-G,_0001-G,202,130,8,2,0,209,3,61,24,13,10,4,0,0,0,3,1,8,0,0
0,_051,_1-H,_0001-H,514,214,12,0,4,503,21,55,64,28,13,13,4,9,0,1,5,4,1,1
0,_051,_1-K,_0001-K,620,220,12,2,7,647,9,92,78,7,4,2,3,3,1,3,4,1,1,3
0,_051,_1-L,_0001-L,1210,132,5,4,4,1153,12,55,31,7,2,7,3,4,0,1,52,3,3,1
0,_051,_1-W,_0001-W,235,216,1,1,4,208,3,84,62,15,9,2,1,7,1,0,26,4,0,0
0,_051,_200,_000200,19,690,5,1,1,17,6,400,173,11,8,9,3,0,3,1,13,9,0,4
0,_051,_201,_000201,31,912,3,4,6,25,6,534,204,24,27,24,1,1,0,4,10,7,0,4
0,_051,_202,_000202,411,168,1,1,4,375,16,71,47,11,10,4,3,1,1,0,18,4,0,1
0,_051,_203,_000203,511,317,6,1,0,457,21,139,100,11,11,4,3,1,9,0,25,13,1,1
0,_051,_204,_000204,514,225,6,1,3,502,23,112,38,13,13,7,3,3,1,0,6,4,3,1
0,_051,_205,_000205,73,892,4,11,6,71,7,546,213,42,27,2,1,4,1,0,16,8,3,0
0,_051,_210,_000210,152,174,4,1,3,127,13,96,53,7,11,0,1,1,0,0,6,1,4,1
0,_051,_211,_000211,294,195,4,0,3,295,6,69,69,11,11,4,0,3,0,1,4,5,0,3
0,_051,_212,_000212,23,724,4,0,10,23,2,414,175,24,15,2,4,0,3,4,11,7,3,1
0,_051,_215,_000215,486,591,8,2,7,446,28,267,213,28,23,4,3,6,3,1,14,8,6,0
0,_051,_217,_000217,495,778,5,4,7,493,19,380,245,44,36,2,4,13,1,4,8,12,3,3
0,_051,_225,_000225,162,749,3,4,12,147,12,290,281,35,36,7,3,4,6,1,5,13,3,7
0,_051,_226,_000226,499,547,9,4,7,483,22,172,200,39,19,2,7,10,9,1,15,11,8,4
0,_051,_227,_000227,381,556,5,1,0,374,6,218,177,26,17,2,7,14,6,1,4,3,3,5
0,_051,_228,_000228,367,515,8,2,3,324,22,194,162,17,45,7,6,9,3,3,15,13,4,4
0,_051,_229,_000229,478,233,8,2,1,484,7,127,49,15,6,11,1,1,0,5,4,7,0,0
0,_051,_230,_000230,728,512,23,6,0,708,21,241,135,28,11,13,4,6,9,0,11,18,3,3
0,_051,_231,_000231,403,493,5,1,0,381,15,196,151,24,34,2,1,4,1,1,19,13,1,3
0,_051,_234,_000234,594,658,14,2,7,584,22,288,178,31,29,16,4,6,6,0,20,23,3,1
0,_051,_235,_000235,147,258,8,2,0,138,7,98,102,9,10,9,3,1,1,0,8,5,0,0
0,_051,_236,_000236,297,778,13,1,9,284,16,278,283,46,40,7,1,9,12,0,19,10,3,3
0,_051,_237,_000237,467,692,4,5,4,444,12,359,195,44,29,9,7,4,3,3,9,3,4,3
0,_051,_246,_000246,479,57,4,1,1,451,18,14,13,4,4,0,0,1,0,0,14,1,0,0
0,_051,_247,_000247,688,103,1,1,3,669,7,45,36,0,4,2,1,1,5,0,16,5,0,1
0,_051,_248,_000248,598,67,3,1,3,554,7,27,16,4,2,2,1,1,1,1,15,8,0,5
0,_051,_2-G,_0002-G,212,317,3,2,4,204,13,169,75,13,6,7,6,1,6,0,16,5,1,0
0,_051,_2-H,_0002-H,591,130,10,2,6,605,4,49,36,4,2,2,8,1,5,1,2,3,0,0
0,_051,_2-K,_0002-K,660,393,9,2,3,655,13,153,133,20,15,7,8,4,6,0,9,4,0,0
0,_051,_2-W,_0002-W,27,256,0,1,0,26,3,84,75,13,15,0,1,1,1,0,13,3,0,1
0,_051,_3-G,_0003-G,525,326,14,2,6,526,13,182,71,17,21,4,6,4,1,1,5,8,3,3
0,_051,_3-H,_0003-H,512,90,1,4,4,512,10,49,15,7,0,0,0,4,0,0,2,1,0,1
0,_051,_3-K,_0003-K,525,439,14,1,4,476,26,127,144,35,21,32,0,9,5,1,18,18,0,3
0,_051,_3-W,_0003-W,455,130,9,4,7,388,23,57,29,7,2,4,1,3,5,0,50,10,1,0
0,_051,_4-G,_0004-G,88,258,4,1,1,87,0,108,66,13,10,4,1,3,6,1,6,5,0,1
0,_051,_4-H,_0004-H,773,208,17,0,4,776,16,114,44,4,6,2,7,7,3,0,2,8,0,0
0,_051,_4-K,_0004-K,570,479,5,1,7,579,16,167,171,20,13,9,1,12,8,4,9,5,1,1
0,_051,_4-W,_0004-W,356,128,10,0,0,304,13,47,53,7,0,2,4,7,0,0,24,4,0,1
0,_051,_5-G,_0005-G,282,120,5,1,1,279,6,53,29,20,2,0,1,3,0,0,2,4,0,0
0,_051,_5-H,_0005-H,262,74,10,0,0,262,6,41,11,2,8,2,4,0,1,0,0,1,0,1
0,_051,_5-K,_0005-K,738,124,15,2,1,770,13,49,20,2,4,9,3,1,0,1,4,0,0,0
0,_051,_5-W,_0005-W,752,267,10,2,3,664,15,133,64,9,9,4,7,3,3,1,49,9,3,3
0,_051,_6-G,_0006-G,107,370,5,1,1,118,3,161,95,9,11,4,0,1,5,0,10,4,3,0
0,_051,_6-H,_0006-H,289,84,3,1,0,282,10,37,15,9,0,0,1,1,3,0,1,1,0,3
0,_051,_6-W,_0006-W,408,210,1,4,3,353,13,63,71,4,15,2,0,7,6,1,35,7,4,3
0,_051,_7-G,_0007-G,131,671,6,2,1,116,3,319,191,31,31,4,0,1,1,3,13,7,3,8
0,_051,_7-H,_0007-H,447,155,12,1,1,458,4,78,27,11,2,0,3,7,1,0,4,4,1,1
0,_051,_7-W,_0007-W,739,290,5,2,3,638,22,139,78,26,9,4,6,6,6,5,35,3,3,1
0,_051,_8-G,_0008-G,176,277,1,1,3,170,4,114,78,26,15,13,1,4,3,0,4,4,0,3
0,_051,_8-H,_0008-H,782,212,10,2,1,827,4,98,42,11,2,9,10,3,0,0,1,1,3,0
0,_051,_8-K,_0008-K,643,549,5,2,6,638,10,186,166,24,45,11,4,7,9,0,5,12,0,3
0,_051,_9-G,_0009-G,459,323,4,2,3,438,4,112,115,20,13,11,6,4,5,0,9,5,1,3
0,_051,_9-H,_0009-H,438,172,6,2,4,423,10,90,27,9,6,11,7,4,0,1,6,1,0,0
0,_051,_9-K,_0009-K,331,181,6,0,1,326,6,90,35,13,8,9,4,6,3,4,5,4,0,1
0,_051,_10-G,_0010-G,772,330,10,7,6,788,21,141,82,13,13,9,8,10,0,0,5,10,0,1
0,_051,_10-K,_0010-K,333,227,3,0,0,324,12,76,62,20,11,7,1,3,3,0,8,4,1,1
0,_051,_11-G,_0011-G,371,658,6,2,1,353,7,261,191,33,38,7,3,7,6,0,23,14,1,3
0,_051,_11-K,_0011-K,277,210,10,2,4,287,10,73,55,20,11,2,4,7,1,1,6,4,3,1
0,_051,_125A,_00125A,198,311,4,2,1,186,6,88,115,35,19,11,7,7,0,0,8,5,0,0
0,_051,_125B,_00125B,209,250,4,1,1,217,7,120,66,11,11,2,3,4,0,0,1,4,0,0
0,_051,_12-G,_0012-G,294,115,9,4,0,327,3,63,18,9,2,0,0,1,0,0,1,1,0,0
0,_051,_12-K,_0012-K,718,252,4,4,6,718,12,94,80,11,10,9,6,9,0,0,8,9,0,0
0,_051,_13-G,_0013-G,257,143,1,2,3,255,3,73,38,2,8,0,1,0,0,1,2,7,1,0
0,_051,_14-K,_0014-K,556,506,9,1,6,525,21,151,149,13,56,9,3,16,3,1,20,14,1,3
0,_051,_157A,_00157A,657,763,6,4,7,589,19,378,202,35,36,24,3,12,6,3,35,16,3,5
0,_051,_157B,_00157B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_051,_15-K,_0015-K,307,321,18,2,3,289,4,112,122,26,15,7,6,10,3,3,10,4,1,3
0,_051,_16-K,_0016-K,588,422,6,4,4,573,15,172,124,24,15,4,3,9,3,3,13,8,0,1
0,_051,_179A,_00179A,542,485,4,2,0,493,10,282,109,31,25,7,1,3,1,3,14,13,1,1
0,_051,_179B,_00179B,31,349,4,0,4,22,7,182,87,4,19,2,1,0,1,1,10,5,1,0
0,_051,_17-K,_0017-K,664,424,14,5,7,669,10,172,111,39,31,16,6,10,5,2,6,7,3,3
0,_051,_185A,_00185A,421,147,4,0,0,409,13,73,33,2,2,0,0,1,0,0,9,1,0,3
0,_051,_185B,_00185B,307,281,0,1,3,289,9,196,58,4,4,0,4,1,0,0,4,3,0,0
0,_051,_18-K,_0018-K,85,147,0,0,0,76,0,49,53,11,11,7,1,1,1,0,4,0,1,0
0,_051,_193A,_00193A,312,347,4,4,7,255,16,182,122,13,10,2,1,4,11,0,14,9,4,0
0,_051,_193B,_00193B,417,475,13,0,6,384,18,241,162,22,11,7,0,1,0,0,10,13,0,1
0,_051,_194A,_00194A,515,242,5,1,0,496,7,106,95,13,13,0,1,1,1,0,8,7,0,1
0,_051,_194B,_00194B,678,401,17,4,4,651,23,223,115,17,10,7,7,7,1,3,13,9,3,3
0,_051,_197A,_00197A,10,168,0,2,0,13,3,108,35,4,2,2,0,0,0,1,1,1,0,0
0,_051,_197B,_00197B,77,999,4,4,6,70,9,465,361,50,31,7,3,4,5,0,15,4,3,7
0,_051,_19-K,_0019-K,726,262,9,1,3,693,23,110,75,11,17,2,4,4,0,0,10,7,3,1
0,_051,_1-GI,_001-GI,511,76,5,1,3,470,12,33,22,4,4,2,3,3,5,0,4,9,1,1
0,_051,_20-K,_0020-K,735,420,9,0,3,746,10,137,147,24,19,9,3,9,0,0,11,7,1,3
0,_051,_213A,_00213A,40,271,1,2,0,33,3,94,98,33,10,2,0,0,3,3,6,1,0,0
0,_051,_213B,_00213B,343,357,8,2,3,327,12,143,124,11,10,0,6,3,0,0,13,9,0,1
