IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_AR_20201103_GEN_PRE_REP_TRUMP,USA_AR_20201103_GEN_PRE_DEM_BIDEN,USA_AR_20201103_GEN_PRE_LIB_JORGENSEN,USA_AR_20201103_GEN_PRE_GRE_HAWKINS,USA_AR_20201103_GEN_PRE_CON_BLANKENSHIP,USA_AR_20201103_GEN_PRE_ASP_CARROLL,USA_AR_20201103_GEN_PRE_LLP_MYERS,USA_AR_20201103_GEN_PRE_SLP_RIVA,USA_AR_20201103_GEN_PRE_IND_WEST,USA_AR_20201103_GEN_PRE_IND_COLLINS,USA_AR_20201103_GEN_PRE_IND_PIERCE,USA_AR_20201103_GEN_PRE_IND_GAMMON,USA_AR_20201103_GEN_PRE_IND_FUENTE,USA_AR_20201103_GEN_USS_REP_COTTON,USA_AR_20201103_GEN_USS_LIB_HARRINGTON
0,_Boone,_District 9.1/9.2/9.3/9.6,_District 9.1/9.2/9.3/9.6,1024,201,3,4,3,1,1,1,1,0,5,3,1,1017,214
0,_Boone,_District 9.4,_District 9.4,191,33,1,0,0,4,0,0,0,0,0,0,0,197,29
0,_Boone,_District 9.5,_District 9.5,76,26,2,0,0,0,0,0,0,0,0,0,0,73,26
0,_Bradley,_01 - Warren Ward 1,_01 - Warren Ward 1,128,346,5,2,0,0,1,1,6,3,1,0,0,172,289
0,_Bradley,_02 - Warren Ward 2,_02 - Warren Ward 2,318,229,8,1,3,1,1,4,3,3,3,0,0,349,213
0,_Bradley,_03 - Warren Ward 3,_03 - Warren Ward 3,205,300,7,1,3,1,0,6,2,2,3,0,0,247,272
0,_Bradley,_04 - North,_04 - North,594,80,3,0,1,0,0,0,4,0,1,0,0,598,74
0,_Bradley,_05 - South,_05 - South,287,39,4,0,0,0,0,0,0,0,1,0,0,292,35
0,_Bradley,_06 - Banks City,_06 - Banks City,35,9,0,0,0,0,0,0,0,0,0,0,0,37,6
0,_Bradley,_07 - Banks Rural,_07 - Banks Rural,103,43,2,0,0,0,0,1,0,0,0,0,0,109,31
0,_Bradley,_08 - Springhill,_08 - Springhill,137,9,0,0,0,0,0,0,0,1,0,0,0,137,7
0,_Bradley,_09 - Hermitage City,_09 - Hermitage City,63,46,0,0,0,2,0,0,0,1,0,0,0,71,37
0,_Bradley,_10 - Hermitage Rural,_10 - Hermitage Rural,194,24,0,0,0,0,2,0,0,0,1,0,0,195,25
0,_Bradley,_11 - Eagle Lake,_11 - Eagle Lake,54,11,1,0,0,1,0,0,0,0,0,0,0,56,11
0,_Bradley,_12 - Jersey,_12 - Jersey,60,38,1,0,1,1,0,0,0,0,0,0,0,63,38
0,_Bradley,_13 - Johnsville,_13 - Johnsville,81,36,1,0,0,0,0,2,0,0,0,1,0,83,35
0,_Bradley,_14 - Marion,_14 - Marion,76,4,1,0,0,0,0,0,0,0,0,0,0,76,5
0,_Calhoun,_Chambersville,_Chambersville,124,26,0,0,0,1,0,0,0,0,1,0,0,126,24
0,_Calhoun,_Chambersville West,_Chambersville West,25,1,0,0,0,0,0,0,0,1,0,0,0,26,1
0,_Calhoun,_Champagnolle,_Champagnolle,255,45,1,0,0,0,1,0,2,1,1,0,0,262,40
0,_Calhoun,_Dr. Rhine Park,_Dr. Rhine Park,28,2,0,0,0,0,0,0,0,0,0,0,0,30,2
0,_Calhoun,_Hampton City,_Hampton City,158,64,2,1,1,1,0,2,0,0,2,0,0,168,59
0,_Calhoun,_Hampton Rural,_Hampton Rural,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,_Calhoun,_Hampton South City,_Hampton South City,86,94,2,0,0,0,1,0,1,1,0,3,1,103,76
0,_Calhoun,_Hampton South Rural,_Hampton South Rural,21,0,0,0,0,0,0,0,1,0,0,0,0,22,0
0,_Calhoun,_Harrell City,_Harrell City,74,41,1,1,0,0,0,0,1,1,0,0,0,82,36
0,_Calhoun,_Harrell Rural 7,_Harrell Rural 7,11,9,0,0,0,0,0,0,0,0,0,0,1,12,9
0,_Calhoun,_Harrell Rural 8,_Harrell Rural 8,102,30,2,0,0,0,0,0,2,1,2,0,0,110,24
0,_Calhoun,_Locust,_Locust,190,46,2,2,0,1,0,0,2,0,2,0,0,200,40
0,_Calhoun,_Locust North,_Locust North,42,4,0,1,0,0,0,0,0,0,0,0,0,42,5
0,_Calhoun,_Thornton City,_Thornton City,75,71,1,2,0,0,0,0,0,1,0,1,0,87,64
0,_Calhoun,_Thornton Rural,_Thornton Rural,71,7,0,0,1,0,0,0,0,0,1,0,0,74,5
0,_Calhoun,_Tinsman City,_Tinsman City,15,3,0,0,0,0,0,0,0,0,0,0,0,14,3
0,_Calhoun,_Tinsman Rural,_Tinsman Rural,62,7,1,0,0,0,0,0,0,0,0,0,0,62,5
0,_Calhoun,_Tinsman Watson,_Tinsman Watson,54,13,1,0,0,0,0,0,1,0,0,0,0,56,12
0,_Calhoun,_Tinsman West,_Tinsman West,104,6,2,0,0,0,0,0,1,0,0,0,0,100,9
0,_Calhoun,_Woodberry,_Woodberry,133,10,1,1,0,0,0,0,1,0,0,0,1,132,14
0,_Carroll,_Beaver/Packard Springs/Winona,_Beaver/Packard Springs/Winona,427,423,9,3,4,1,0,1,4,4,0,1,1,444,434
0,_Carroll,_Berryville,_Berryville,1102,446,17,5,2,1,6,2,4,4,3,3,6,1141,430
0,_Carroll,_Carrollton,_Carrollton,268,41,4,3,1,1,0,0,2,0,1,0,1,266,49
0,_Carroll,_Coin/Liberty/Long Creek,_Coin/Liberty/Long Creek,438,84,4,3,0,0,1,0,1,0,1,2,0,447,80
0,_Carroll,_Dry Fork/Omega/Osage/Piney,_Dry Fork/Omega/Osage/Piney,422,102,1,3,0,5,2,0,4,1,0,2,2,430,107
0,_Carroll,_Eureka Springs,_Eureka Springs,354,820,13,11,4,5,2,1,7,3,0,0,3,380,817
0,_Carroll,_Green Forest,_Green Forest,380,150,5,3,1,1,5,1,3,0,0,3,2,414,122
0,_Carroll,_Hickory,_Hickory,591,130,6,0,2,3,1,0,2,1,0,2,2,599,132
0,_Carroll,_Holiday Island,_Holiday Island,955,736,16,7,1,4,5,0,4,3,2,3,3,1007,687
0,_Carroll,_Johnson Springs,_Johnson Springs,609,629,11,4,5,1,2,0,2,3,1,0,1,636,608
0,_Carroll,_Kings River/Polo,_Kings River/Polo,747,205,7,2,0,1,3,0,4,1,0,0,0,764,199
0,_Carroll,_Prairie/Cabanal,_Prairie/Cabanal,777,219,7,1,4,4,3,0,1,1,1,3,1,793,212
0,_Carroll,_Yocum North/South,_Yocum North/South,354,38,0,3,2,1,0,0,2,1,0,1,0,355,39
0,_Chicot,_101 - Carlton 1,_101 - Carlton 1,120,261,3,0,0,1,0,1,2,0,1,0,1,141,208
0,_Chicot,_102 - Carlton 2,_102 - Carlton 2,16,200,0,0,0,2,0,2,4,0,2,1,0,44,146
0,_Chicot,_103 - Carlton 3,_103 - Carlton 3,201,217,3,0,0,1,0,0,5,1,0,1,1,208,170
0,_Chicot,_104 - Carlton Rural,_104 - Carlton Rural,857,210,4,4,2,1,1,2,1,1,1,0,0,863,159
0,_Chicot,_201 - Planters 1,_201 - Planters 1,26,135,2,0,0,1,0,0,1,1,1,0,0,46,99
0,_Chicot,_202 - Planters 2,_202 - Planters 2,21,167,0,0,1,1,0,0,2,0,1,0,0,39,129
0,_Chicot,_203 - Planters 3,_203 - Planters 3,3,145,1,0,0,0,1,0,0,1,1,0,0,12,113
0,_Chicot,_204 - Planters 4,_204 - Planters 4,4,166,0,0,0,0,1,0,0,0,1,0,0,21,112
0,_Chicot,_205 - Planters Rural,_205 - Planters Rural,295,111,0,1,0,0,0,0,0,0,3,0,0,298,75
0,_Chicot,_301 - Bowie 1,_301 - Bowie 1,22,197,1,0,0,0,0,0,2,0,1,0,0,49,148
0,_Chicot,_302 - Bowie 2,_302 - Bowie 2,43,255,1,0,0,1,0,2,2,1,1,0,0,73,194
0,_Chicot,_303 - Bowie 3,_303 - Bowie 3,69,171,2,0,2,0,0,0,1,0,2,0,0,79,133
0,_Chicot,_304 - Bowie Rural,_304 - Bowie Rural,75,25,0,0,0,0,1,0,0,0,1,0,0,72,23
0,_Clark,_Amity City,_Amity City,160,32,1,3,1,0,1,0,0,1,0,1,0,161,33
0,_Clark,_Arkadelphia Ward 1,_Arkadelphia Ward 1,128,136,5,2,0,3,2,1,0,0,0,0,0,145,124
0,_Clark,_Arkadelphia Ward 2,_Arkadelphia Ward 2,289,412,9,7,2,4,0,0,5,5,2,0,1,345,349
0,_Clark,_Arkadelphia Ward 3,_Arkadelphia Ward 3,211,311,9,2,1,1,0,1,1,2,0,2,2,245,277
0,_Clark,_Arkadelphia Ward 4,_Arkadelphia Ward 4,213,568,8,2,5,2,0,1,6,9,0,0,5,271,484
0,_Clark,_Arkadelphia Ward 5,_Arkadelphia Ward 5,443,485,8,2,4,3,2,1,6,9,4,1,0,524,411
0,_Clark,_Caddo Valley Ward 1,_Caddo Valley Ward 1,40,21,0,0,0,0,0,0,1,0,0,0,0,39,21
0,_Clark,_Caddo Valley Ward 2,_Caddo Valley Ward 2,47,27,3,1,1,0,0,0,1,0,0,0,0,54,24
0,_Clark,_Caddo Valley Ward 3,_Caddo Valley Ward 3,51,47,1,1,1,0,0,1,1,2,0,0,0,56,47
0,_Clark,_Central 1,_Central 1,389,122,3,2,1,0,0,0,1,3,0,2,0,407,111
0,_Clark,_Curtis 1,_Curtis 1,192,76,4,0,0,0,1,0,1,3,0,0,1,202,67
0,_Clark,_East County 1,_East County 1,230,252,6,4,1,1,1,0,2,2,0,1,1,260,209
0,_Clark,_Gum Springs 1,_Gum Springs 1,12,26,0,0,1,0,0,0,0,1,1,1,0,15,24
0,_Clark,_Gum Springs Outside 1,_Gum Springs Outside 1,165,71,1,3,1,1,0,0,1,3,0,0,1,184,58
0,_Clark,_Gurdon Gen 1,_Gurdon Gen 1,221,58,2,1,2,2,0,0,1,0,0,0,0,231,49
0,_Clark,_Gurdon Ward 1,_Gurdon Ward 1,71,48,0,0,1,0,0,0,0,0,0,0,0,82,31
0,_Clark,_Gurdon Ward 2,_Gurdon Ward 2,71,45,0,1,2,0,0,2,2,1,0,0,0,77,42
0,_Clark,_Gurdon Ward 3,_Gurdon Ward 3,16,96,1,0,0,1,0,1,1,1,0,0,0,30,75
0,_Clark,_Gurdon Ward 4,_Gurdon Ward 4,107,47,2,1,0,0,0,0,0,2,0,0,0,110,45
0,_Clark,_Gurdon Ward 5,_Gurdon Ward 5,51,66,1,1,0,0,0,0,2,4,0,0,0,67,53
0,_Clark,_Hollywood 1,_Hollywood 1,135,46,0,2,0,1,0,1,0,0,0,0,0,140,41
0,_Clark,_North County,_North County,451,61,7,6,2,2,0,1,0,6,1,2,0,459,68
0,_Clark,_North East County,_North East County,487,195,1,2,2,0,3,1,3,6,0,1,1,520,168
0,_Clark,_Okolona City 1,_Okolona City 1,34,14,2,1,0,0,0,0,2,2,0,0,0,36,18
0,_Clark,_South County 1,_South County 1,197,42,2,1,1,1,1,0,0,2,2,1,1,204,43
0,_Clark,_West County 1,_West County 1,179,132,3,3,0,2,0,1,0,2,0,0,0,199,105
0,_Clark,_Whelen Springs 1,_Whelen Springs 1,26,2,0,0,0,0,0,0,0,0,0,0,0,26,1
0,_Clay,_01 - North St Francis,_01 - North St Francis,815,210,11,2,5,0,0,1,2,1,2,1,0,833,201
0,_Clay,_02 - South St Francis,_02 - South St Francis,423,124,5,1,1,0,0,0,3,3,1,0,0,450,102
0,_Clay,_03 - E Oak Bluff & Blue Cane,_03 - E Oak Bluff & Blue Cane,325,87,2,1,1,0,1,1,1,1,0,0,0,330,83
0,_Clay,_04 - West Oak Bluff,_04 - West Oak Bluff,327,128,7,2,1,0,0,0,1,0,0,1,0,331,127
0,_Clay,_05 - Bennett & Lemmons,_05 - Bennett & Lemmons,129,17,1,1,2,0,0,0,1,0,1,0,0,132,19
0,_Clay,_06 - Bradshaw & Haywood,_06 - Bradshaw & Haywood,196,21,0,1,0,1,0,1,1,0,0,0,0,201,20
0,_Clay,_07 - Johnson,_07 - Johnson,93,14,0,0,1,0,0,0,0,0,1,0,0,92,14
0,_Clay,_08 - Knob,_08 - Knob,52,8,1,0,0,0,0,0,0,0,0,0,0,52,8
0,_Clay,_09 - Liddell & Chalk Bluff,_09 - Liddell & Chalk Bluff,155,30,4,0,1,0,0,0,0,0,0,0,0,156,28
0,_Clay,_10 - Payne & Swain,_10 - Payne & Swain,95,26,0,0,1,0,2,0,0,0,2,0,0,103,18
0,_Clay,_11 - Pollard,_11 - Pollard,201,35,3,0,1,1,1,0,0,1,0,0,0,208,29
0,_Clay,_12 - Brown & Carpenter,_12 - Brown & Carpenter,86,27,2,0,0,1,1,0,1,0,0,0,0,90,27
0,_Clay,_13 - Cache & Wilson,_13 - Cache & Wilson,64,16,0,0,3,0,0,0,0,0,0,0,1,67,16
0,_Clay,_14 - Clark,_14 - Clark,39,7,0,0,1,0,0,0,0,1,0,0,0,40,8
0,_Clay,_15 - Nelson,_15 - Nelson,42,13,0,0,0,0,0,0,0,1,0,0,0,40,13
0,_Clay,_16 - Cleveland & N Kilgore,_16 - Cleveland & N Kilgore,582,102,12,2,0,0,2,0,0,4,2,2,0,597,100
0,_Clay,_17 - Gleghorn & S Kilgore,_17 - Gleghorn & S Kilgore,462,97,5,1,1,0,1,0,1,1,0,0,0,474,90
0,_Cleburne,_02 - North Cadron Inside,_02 - North Cadron Inside,101,20,4,0,1,0,0,0,1,0,0,0,0,101,25
0,_Cleburne,_03 - North Cadron Outside,_03 - North Cadron Outside,238,22,2,0,1,0,0,0,0,3,0,0,1,244,21
0,_Cleburne,_04 - South Cadron Inside,_04 - South Cadron Inside,138,38,3,0,1,0,1,0,2,2,1,1,0,148,36
0,_Cleburne,_05 - South Cadron Outside,_05 - South Cadron Outside,201,26,1,0,0,1,0,0,1,2,0,3,0,208,25
0,_Cleburne,_06 - California,_06 - California,170,10,0,0,0,1,0,0,0,0,0,1,0,171,10
0,_Cleburne,_07 - Center Post,_07 - Center Post,328,53,4,0,1,0,0,0,1,0,0,0,0,327,55
0,_Cleburne,_08 - Clayton,_08 - Clayton,435,88,3,0,1,1,1,0,0,3,1,0,1,443,88
0,_Cleburne,_09 - Francis,_09 - Francis,338,50,1,0,3,0,1,1,1,6,0,2,0,350,49
0,_Cleburne,_10 - Grassey Inside,_10 - Grassey Inside,86,9,2,0,2,0,0,0,1,3,0,0,0,92,11
0,_Cleburne,_11 - Grassey Outside,_11 - Grassey Outside,278,42,10,0,2,1,0,0,0,0,0,0,0,276,54
0,_Cleburne,_12 - Greers Ferry Giles,_12 - Greers Ferry Giles,329,87,2,1,2,0,0,0,2,2,2,0,0,345,76
0,_Cleburne,_13 - Giles,_13 - Giles,275,40,1,0,1,1,0,0,1,4,0,0,0,284,40
0,_Cleburne,_14 - Healing Springs,_14 - Healing Springs,387,47,1,1,1,1,2,0,1,4,0,1,0,387,54
0,_Cleburne,_15 - Heber Springs Ward 1,_15 - Heber Springs Ward 1,548,138,13,0,4,1,5,0,0,4,0,3,0,562,146
0,_Cleburne,_16 - Heber Springs Ward 2,_16 - Heber Springs Ward 2,555,135,5,0,6,1,0,0,1,5,1,0,0,581,121
0,_Cleburne,_17 - Heber Springs Ward 3,_17 - Heber Springs Ward 3,723,206,14,1,5,3,3,0,1,5,2,1,0,770,187
0,_Cleburne,_18 - Heber Springs Ward 4,_18 - Heber Springs Ward 4,658,184,5,2,6,1,3,0,3,6,2,2,0,678,183
0,_Cleburne,_19 - Heber Springs Outside,_19 - Heber Springs Outside,1172,188,12,0,4,3,0,0,3,4,0,3,2,1173,206
0,_Cleburne,_20 - McJester,_20 - McJester,180,27,0,0,1,0,0,0,1,1,0,1,0,178,30
0,_Cleburne,_21 - Morgan Outside,_21 - Morgan Outside,170,52,0,0,1,0,0,0,0,0,0,0,0,178,45
0,_Cleburne,_22 - Mountain,_22 - Mountain,324,40,2,0,0,1,0,0,1,2,1,0,0,326,41
0,_Cleburne,_23 - East Peter Creek,_23 - East Peter Creek,314,29,0,0,1,2,0,0,0,0,0,0,0,309,38
0,_Cleburne,_24 - West Peter Creek,_24 - West Peter Creek,440,94,2,3,5,2,1,0,1,4,0,0,1,462,83
0,_Cleburne,_25 - Pickens,_25 - Pickens,242,43,4,1,2,0,0,0,1,3,0,0,0,246,46
0,_Cleburne,_26 - Pine,_26 - Pine,100,14,0,0,0,2,0,1,1,0,0,1,0,102,16
0,_Cleburne,_27 - Piney,_27 - Piney,488,59,6,0,4,1,0,0,1,3,0,1,0,508,53
0,_Cleburne,_28 - Poff,_28 - Poff,23,3,1,0,0,0,0,0,0,0,0,0,0,22,5
0,_Cleburne,_29 - Saline Inside,_29 - Saline Inside,62,16,0,0,1,0,0,0,0,0,0,0,0,64,15
0,_Cleburne,_30 - Saline Outside,_30 - Saline Outside,198,36,2,0,0,0,0,0,1,2,0,1,1,208,31
0,_Cleburne,_31 - Sugar Camp,_31 - Sugar Camp,171,37,3,0,0,1,0,0,0,1,0,0,0,179,33
0,_Cleburne,_32 - Sugar Loaf,_32 - Sugar Loaf,278,64,0,0,1,0,0,0,2,0,0,3,0,285,59
0,_Cleburne,_33 - Valley,_33 - Valley,183,34,1,0,0,0,0,0,1,3,0,0,0,186,37
0,_Cleburne,_34 - Wilburn,_34 - Wilburn,113,26,1,0,0,2,1,0,0,0,0,1,1,120,21
0,_Cleburne,_35 - Morgan Inside,_35 - Morgan Inside,82,31,0,1,0,0,1,0,0,2,0,0,0,89,26
0,_Cleveland,_01A - Rison Inside,_01A - Rison Inside,242,162,5,2,1,0,3,0,2,2,2,1,2,279,130
0,_Cleveland,_01B - Rison Outside,_01B - Rison Outside,93,18,1,2,0,2,0,0,0,2,2,0,1,102,15
0,_Cleveland,_02A - Kingsland Inside,_02A - Kingsland Inside,96,59,1,0,1,0,0,0,0,0,1,0,0,106,45
0,_Cleveland,_02B - Kingsland Outside,_02B - Kingsland Outside,202,15,1,0,0,0,1,0,0,1,0,0,0,202,17
0,_Cleveland,_03 - Bowman,_03 - Bowman,122,57,2,0,0,0,2,0,0,0,0,0,0,132,51
0,_Cleveland,_04 - Harper,_04 - Harper,197,31,3,0,0,0,0,1,1,0,0,0,0,199,32
0,_Cleveland,_05 - Hudgin,_05 - Hudgin,112,17,0,0,0,0,0,0,0,0,0,0,0,117,12
0,_Cleveland,_06 - Hurricane,_06 - Hurricane,194,15,3,0,1,0,0,0,0,0,0,0,1,196,18
0,_Cleveland,_07 - Lee,_07 - Lee,123,33,0,2,0,0,0,0,0,0,1,1,0,133,27
0,_Cleveland,_08 - Miller,_08 - Miller,287,31,4,0,1,0,0,0,0,1,2,0,0,291,34
0,_Cleveland,_09 - Niven,_09 - Niven,121,27,1,0,1,0,0,0,0,0,0,0,0,122,25
0,_Cleveland,_10 - Redland,_10 - Redland,215,64,4,1,0,0,0,0,0,0,1,0,0,228,54
0,_Cleveland,_11 - Rowell,_11 - Rowell,154,11,1,0,0,0,1,0,1,1,0,0,1,157,10
0,_Cleveland,_12 - Saline,_12 - Saline,17,7,0,0,0,0,0,0,0,0,0,0,0,17,7
0,_Cleveland,_14 - Smith,_14 - Smith,176,23,0,1,0,0,1,0,0,0,1,0,0,176,23
0,_Cleveland,_15 - Whiteoak,_15 - Whiteoak,138,24,0,0,0,0,0,0,1,0,0,0,0,145,17
0,_Cleveland,_16 - Whiteville,_16 - Whiteville,378,57,1,0,0,0,0,0,0,1,1,0,0,385,53
0,_Columbia,_Columbia North,_Columbia North,1113,259,5,10,7,2,0,1,1,2,2,1,3,1146,215
0,_Columbia,_Columbia South,_Columbia South,640,361,2,13,2,3,1,2,1,4,1,1,0,661,297
0,_Columbia,_Emerson City,_Emerson City,48,41,3,1,1,2,0,1,0,0,0,0,0,51,38
0,_Columbia,_Emerson Township,_Emerson Township,521,108,4,4,3,0,0,0,2,4,1,0,0,524,103
0,_Columbia,_Mag Ward 1,_Mag Ward 1,463,359,8,3,8,1,2,5,7,4,3,1,6,508,296
0,_Columbia,_Mag Ward 2,_Mag Ward 2,110,500,6,10,8,3,2,2,1,2,0,1,8,168,363
0,_Columbia,_Mag Ward 3,_Mag Ward 3,656,218,10,1,1,0,3,0,1,1,0,0,0,675,192
0,_Columbia,_Mag Ward 4,_Mag Ward 4,732,321,9,7,3,2,1,0,3,1,1,4,4,758,281
0,_Columbia,_McNeil City,_McNeil City,68,64,1,1,0,0,0,0,1,1,0,0,2,78,50
0,_Columbia,_McNeil Township,_McNeil Township,244,127,1,2,1,0,0,0,1,0,2,0,0,248,106
0,_Columbia,_Taylor City,_Taylor City,218,19,1,0,1,0,0,0,0,1,0,0,0,224,14
0,_Columbia,_Taylor Township,_Taylor Township,342,67,1,8,2,0,1,0,0,2,0,0,0,351,57
0,_Columbia,_Waldo City,_Waldo City,104,275,1,7,6,3,0,0,1,4,1,1,3,134,225
0,_Columbia,_Waldo Township,_Waldo Township,241,95,1,4,4,1,0,1,0,0,0,0,1,250,78
0,_Conway,_001 - Austin,_001 - Austin,116,7,0,2,0,0,1,0,1,1,0,1,0,120,9
0,_Conway,_002 - Bentley City,_002 - Bentley City,237,47,5,0,1,0,1,1,0,3,1,0,1,233,61
0,_Conway,_003 - Welbourne West,_003 - Welbourne West,197,83,1,0,0,0,2,0,3,3,0,2,2,211,82
0,_Conway,_004 - St Vincent,_004 - St Vincent,206,90,3,0,1,1,1,0,2,5,1,1,1,239,69
0,_Conway,_005 - Steele,_005 - Steele,206,45,1,0,1,0,1,0,0,1,0,0,1,212,43
0,_Conway,_006 - Menifee City,_006 - Menifee City,14,122,0,1,1,0,4,0,1,5,0,1,0,28,120
0,_Conway,_007 - Howard City,_007 - Howard City,182,150,2,0,1,0,3,0,0,7,3,1,2,189,150
0,_Conway,_008 - Higgins,_008 - Higgins,30,4,1,0,0,0,0,0,0,0,0,0,1,29,7
0,_Conway,_009 - Cedar Falls,_009 - Cedar Falls,104,62,2,0,0,0,2,0,1,0,1,0,1,109,63
0,_Conway,_010 - Gregory,_010 - Gregory,149,33,0,0,0,0,0,0,0,1,0,0,0,150,32
0,_Conway,_011 - Griffin,_011 - Griffin,155,44,1,0,1,1,1,0,3,1,0,1,2,164,46
0,_Conway,_012 - Lick Mountain,_012 - Lick Mountain,232,55,4,1,0,0,1,0,0,2,3,2,0,229,65
0,_Conway,_013 - Washington East,_013 - Washington East,391,110,9,5,0,0,1,0,3,4,4,0,2,397,121
0,_Conway,_014 - McClaren,_014 - McClaren,78,19,0,0,1,0,0,0,1,0,0,0,0,77,21
0,_Conway,_015 - Howard Rural,_015 - Howard Rural,170,107,1,0,1,0,2,0,3,7,0,1,0,190,102
0,_Conway,_016 - White Eagle,_016 - White Eagle,18,5,0,0,0,0,0,0,0,0,0,0,0,19,4
0,_Conway,_017 - Morrilton Ward 3,_017 - Morrilton Ward 3,293,271,7,0,2,2,6,0,1,12,1,1,2,313,275
0,_Conway,_018 - Morrilton Ward 4,_018 - Morrilton Ward 4,472,307,8,0,1,1,3,0,1,11,0,1,4,499,292
0,_Conway,_019 - Martin,_019 - Martin,48,4,0,0,0,0,0,0,0,0,0,0,0,47,5
0,_Conway,_020 - Morrilton Ward 2,_020 - Morrilton Ward 2,268,174,10,2,3,0,4,0,3,4,1,1,1,290,173
0,_Conway,_021 - Union,_021 - Union,244,103,2,0,2,0,1,0,2,4,1,0,0,254,98
0,_Conway,_022 - Bentley Rural,_022 - Bentley Rural,200,32,0,3,0,2,1,0,0,1,0,0,1,198,39
0,_Conway,_023 - Washington West,_023 - Washington West,127,55,1,3,0,0,3,1,1,2,1,0,1,128,63
0,_Conway,_024 - Bird,_024 - Bird,246,71,0,0,0,1,3,2,0,0,1,0,2,255,61
0,_Conway,_025 - Catholic Point,_025 - Catholic Point,143,47,1,1,1,0,0,1,1,2,1,0,3,148,50
0,_Conway,_026 - Petit Jean,_026 - Petit Jean,25,15,1,0,0,0,0,0,1,1,0,0,0,26,17
0,_Conway,_027 - Nichols,_027 - Nichols,206,61,1,0,1,0,0,0,0,1,0,2,3,202,64
0,_Conway,_028 - Old Hickory,_028 - Old Hickory,64,15,0,0,0,0,0,0,1,0,0,1,0,60,14
0,_Conway,_029 - Morrilton Ward 1,_029 - Morrilton Ward 1,333,254,13,0,2,0,5,0,1,3,4,1,3,359,246
0,_Conway,_030 - Welbourne East,_030 - Welbourne East,488,201,3,0,2,0,3,0,1,6,0,3,1,508,191
0,_Conway,_031 - Menifee Rural,_031 - Menifee Rural,52,22,1,0,0,0,0,0,0,1,0,0,0,53,23
0,_Craighead,_01,_01,254,277,6,6,0,1,0,0,3,0,1,0,0,261,275
0,_Craighead,_02,_02,294,274,12,2,1,0,0,3,2,0,1,2,1,312,266
0,_Craighead,_03,_03,303,303,12,4,2,0,0,0,2,0,0,1,0,320,292
0,_Craighead,_04,_04,313,260,9,3,1,4,1,1,4,0,1,2,0,319,270
0,_Craighead,_05,_05,393,235,11,2,0,1,0,1,3,2,0,2,0,416,220
0,_Craighead,_06,_06,712,208,9,1,1,0,0,1,3,2,0,0,0,740,188
0,_Craighead,_07,_07,1031,295,9,1,2,2,0,0,8,1,2,0,0,1040,298
0,_Craighead,_08,_08,755,265,14,3,1,0,0,1,4,0,0,1,0,775,259
0,_Craighead,_09,_09,586,215,10,2,2,0,0,2,5,0,0,0,0,616,195
0,_Craighead,_10,_10,461,233,9,2,0,4,0,1,2,1,0,0,0,478,226
0,_Craighead,_11,_11,627,199,9,1,0,0,0,0,2,0,2,1,0,626,203
0,_Craighead,_12,_12,503,230,10,1,0,1,0,0,3,1,0,3,0,514,218
0,_Craighead,_13,_13,461,363,13,5,1,3,0,1,5,1,1,0,0,482,362
0,_Craighead,_14,_14,176,269,12,3,1,2,0,0,4,1,0,1,0,193,264
0,_Craighead,_15,_15,449,344,5,1,1,6,0,0,5,1,2,2,0,474,331
0,_Craighead,_16,_16,438,244,7,1,1,1,0,1,0,1,0,1,0,453,230
0,_Craighead,_17,_17,510,272,9,1,1,1,3,0,3,1,1,0,0,539,250
0,_Craighead,_18,_18,456,269,8,5,1,3,0,0,6,0,0,1,0,481,254
0,_Craighead,_19,_19,126,217,5,2,6,2,0,2,5,2,0,1,0,160,195
0,_Craighead,_20,_20,427,274,8,3,1,1,2,0,1,0,0,0,0,472,236
0,_Craighead,_21,_21,493,337,8,2,1,0,0,0,2,0,4,1,0,512,319
0,_Craighead,_22,_22,494,335,8,2,1,3,0,3,5,1,0,1,1,510,333
0,_Craighead,_23,_23,361,268,7,3,2,0,0,0,2,0,1,2,0,369,265
0,_Craighead,_24,_24,361,268,10,4,0,1,0,0,2,0,0,0,1,388,251
0,_Craighead,_25,_25,374,281,5,2,0,0,0,0,2,1,0,1,1,394,255
0,_Craighead,_26,_26,180,279,7,2,4,1,0,1,9,1,3,0,0,203,268
0,_Craighead,_27,_27,329,299,19,2,1,2,0,1,4,2,0,1,2,370,285
0,_Craighead,_28,_28,568,272,11,2,0,1,1,0,0,0,0,1,0,580,266
0,_Craighead,_29,_29,675,364,11,2,2,4,0,0,4,0,1,2,1,690,366
0,_Craighead,_30,_30,1073,334,13,1,2,0,0,0,3,2,0,1,0,1070,343
0,_Craighead,_31,_31,667,105,6,0,0,1,0,0,0,0,1,0,1,674,108
0,_Craighead,_32,_32,79,247,5,5,3,2,0,3,3,1,0,2,1,113,228
0,_Craighead,_33,_33,287,250,6,2,2,1,0,1,3,2,0,1,1,300,241
0,_Craighead,_34,_34,190,291,4,5,4,2,0,4,6,1,0,2,0,229,260
0,_Craighead,_35,_35,275,271,11,5,0,1,0,1,6,1,1,0,0,299,260
0,_Craighead,_36,_36,554,210,4,3,0,0,0,3,2,0,0,1,1,559,203
