IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_KS_20201103_GEN_PRE_DEM_BIDEN,USA_KS_20201103_GEN_PRE_REP_TRUMP,USA_KS_20201103_GEN_PRE_LIB_JORGENSEN,USA_KS_20201103_GEN_USS_DEM_BOLLIER,USA_KS_20201103_GEN_USS_REP_MARSHALL,USA_KS_20201103_GEN_USS_LIB_BUCKLEY
0,_111,_Precinct 06 Part B Exclave,_Precinct 06 Part B Exclave,0,0,0,0,0,0
0,_111,_Precinct 07,_Precinct 07,132,71,10,129,68,14
0,_111,_Precinct 08,_Precinct 08,263,167,27,245,161,50
0,_111,_Precinct 09,_Precinct 09,205,167,18,203,157,29
0,_111,_Precinct 09 Part A,_Precinct 09 Part A,0,0,0,0,0,0
0,_111,_Precinct 10,_Precinct 10,185,202,9,194,177,23
0,_111,_Precinct 11,_Precinct 11,204,160,11,198,158,22
0,_111,_Precinct 12,_Precinct 12,172,135,16,178,125,18
0,_111,_Precinct 13,_Precinct 13,236,267,26,240,234,45
0,_111,_Precinct 14,_Precinct 14,337,264,19,344,246,35
0,_111,_Precinct 15,_Precinct 15,155,146,8,155,137,16
0,_111,_Precinct 16,_Precinct 16,249,221,12,242,218,22
0,_111,_Precinct 17,_Precinct 17,237,235,8,236,215,22
0,_111,_Precinct 17 Enclave Part B,_Precinct 17 Enclave Part B,0,0,0,0,0,0
0,_111,_Precinct 17 Exclave Part A,_Precinct 17 Exclave Part A,0,0,0,0,0,0
0,_111,_Precinct 18,_Precinct 18,198,221,13,206,213,14
0,_111,_Precinct 18 Enclave Part A,_Precinct 18 Enclave Part A,0,0,0,0,0,0
0,_111,_Precinct 19,_Precinct 19,312,400,7,323,351,34
0,_111,_Precinct 19 Exclave Part A,_Precinct 19 Exclave Part A,0,0,0,0,0,0
0,_111,_Precinct 19 Exclave Part B,_Precinct 19 Exclave Part B,0,0,0,0,0,0
0,_111,_Precinct 20,_Precinct 20,292,352,12,309,326,23
0,_111,_Precinct 20 Exclave Part A,_Precinct 20 Exclave Part A,0,0,0,0,0,0
0,_111,_Precinct 21,_Precinct 21,45,195,4,58,169,13
0,_111,_Precinct 22,_Precinct 22,27,90,7,35,81,8
0,_111,_Precinct 23,_Precinct 23,34,109,3,36,99,11
0,_111,_Precinct 24,_Precinct 24,210,545,21,220,509,35
0,_111,_Precinct 25,_Precinct 25,134,402,11,149,370,24
0,_111,_Precinct 26,_Precinct 26,65,166,6,74,152,11
0,_111,_Precinct 27,_Precinct 27,127,329,2,139,307,13
0,_111,_Precinct 27 A,_Precinct 27 A,0,0,0,0,0,0
0,_111,_Precinct 27 B,_Precinct 27 B,0,0,0,0,0,0
0,_111,_Precinct 28,_Precinct 28,127,264,5,128,248,17
0,_111,_Precinct 28 Enclave A,_Precinct 28 Enclave A,0,0,0,0,0,0
0,_111,_Precinct 28 Enclave Part B,_Precinct 28 Enclave Part B,0,0,0,0,0,0
0,_111,_Precinct 29,_Precinct 29,50,125,2,48,124,6
0,_111,_Precinct 29 Enclave,_Precinct 29 Enclave,0,0,0,0,0,0
0,_111,_Precinct 29 Enclave 2,_Precinct 29 Enclave 2,0,0,0,0,0,0
0,_111,_Precinct 29 Enclave 3,_Precinct 29 Enclave 3,0,0,0,0,0,0
0,_111,_Precinct 29 Exclave Part A,_Precinct 29 Exclave Part A,0,0,0,0,0,0
0,_111,_Precinct 29D,_Precinct 29D,1,3,0,1,3,0
0,_111,_Precinct 30,_Precinct 30,134,407,9,151,362,37
0,_111,_Precinct 31,_Precinct 31,150,503,5,168,456,32
0,_111,_Precinct 32,_Precinct 32,83,302,9,94,267,34
0,_113,_Battle Hill Township Voting District,_Battle Hill Township Voting District,11,43,1,12,43,0
0,_113,_Bonaville Township Voting District,_Bonaville Township Voting District,5,23,0,4,22,2
0,_113,_Canton Township Voting District,_Canton Township Voting District,66,346,8,78,317,23
0,_113,_Castle Township Voting District,_Castle Township Voting District,14,82,2,18,73,4
0,_113,_Delmore Township Voting District,_Delmore Township Voting District,14,74,4,16,71,4
0,_113,_Empire Township Voting District,_Empire Township Voting District,84,498,8,92,462,26
0,_113,_Groveland Township Voting District,_Groveland Township Voting District,24,78,3,29,74,2
0,_113,_Gypsum Creek Township Voting District,_Gypsum Creek Township Voting District,23,82,0,25,77,3
0,_113,_Harper Township Voting District,_Harper Township Voting District,13,72,0,16,69,1
0,_113,_Hayes Township Voting District,_Hayes Township Voting District,27,91,1,30,85,5
0,_113,_Jackson Township Voting District,_Jackson Township Voting District,18,77,2,24,65,7
0,_113,_King City Township Voting District,_King City Township Voting District,76,225,10,81,216,13
0,_113,_Lindsborg Ward 1,_Lindsborg Ward 1,169,210,12,179,194,8
0,_113,_Lindsborg Ward 2,_Lindsborg Ward 2,244,275,16,259,267,11
0,_113,_Lindsborg Ward 3,_Lindsborg Ward 3,190,226,11,198,214,18
0,_113,_Lindsborg Ward 4,_Lindsborg Ward 4,202,250,12,207,244,14
0,_113,_Little Valley Township Voting District,_Little Valley Township Voting District,36,210,3,40,202,8
0,_113,_Lone Tree Township Voting District,_Lone Tree Township Voting District,37,87,1,36,83,4
0,_113,_Marquette Township Voting District,_Marquette Township Voting District,106,278,10,118,251,20
0,_113,_McPherson Township Voting District,_McPherson Township Voting District,83,246,10,87,240,11
0,_113,_McPherson Ward 1 Exclave,_McPherson Ward 1 Exclave,0,0,0,0,0,0
0,_113,_McPherson Ward 1 Precinct 1,_McPherson Ward 1 Precinct 1,1158,2215,70,1186,2074,166
0,_113,_McPherson Ward 2,_McPherson Ward 2,312,703,21,333,651,48
0,_113,_McPherson Ward 3 Part A,_McPherson Ward 3 Part A,162,436,20,175,414,25
0,_113,_McPherson Ward 4 Precinct 1 Part A,_McPherson Ward 4 Precinct 1 Part A,386,963,45,401,920,69
0,_113,_Meridian Township Voting District,_Meridian Township Voting District,40,98,7,42,100,5
0,_113,_Mound Township Voting District,_Mound Township Voting District,310,651,31,331,612,45
0,_113,_New Gottland Township Voting District,_New Gottland Township Voting District,50,239,4,54,231,6
0,_113,_Smoky Hill Township Voting District,_Smoky Hill Township Voting District,51,122,7,55,119,4
0,_113,_South Sharps Creek Township Voting District,_South Sharps Creek Township Voting District,5,42,1,6,37,6
0,_113,_Spring Valley Township Voting District,_Spring Valley Township Voting District,22,129,5,21,131,4
0,_113,_Superior Township Voting District,_Superior Township Voting District,154,684,12,170,652,36
0,_113,_Turkey Creek Township Voting District,_Turkey Creek Township Voting District,23,121,3,28,112,7
0,_113,_Union Township Voting District,_Union Township Voting District,19,88,0,19,84,4
0,_115,_Blaine Township Voting District,_Blaine Township Voting District,19,69,0,24,61,4
0,_115,_Catlin Township Voting District,_Catlin Township Voting District,23,85,1,23,80,5
0,_115,_Centre Township Voting District,_Centre Township Voting District,70,273,4,77,258,10
0,_115,_Clark Township Voting District,_Clark Township Voting District,8,60,0,9,57,3
0,_115,_Clear Creek Township Voting District,_Clear Creek Township Voting District,38,222,3,45,203,18
0,_115,_Colfax Township Voting District,_Colfax Township Voting District,26,68,1,26,63,6
0,_115,_Doyle Township Voting District,_Doyle Township Voting District,1,17,0,3,16,0
0,_115,_Durham Park Township Voting District,_Durham Park Township Voting District,29,70,3,27,71,4
0,_115,_East Branch Township Voting District,_East Branch Township Voting District,38,76,3,38,77,2
0,_115,_Fairplay Township Voting District,_Fairplay Township Voting District,9,59,0,10,54,1
0,_115,_Florence Ward 1,_Florence Ward 1,18,61,3,20,58,4
0,_115,_Florence Ward 1 Exclave,_Florence Ward 1 Exclave,0,0,0,0,0,0
0,_115,_Florence Ward 2,_Florence Ward 2,21,76,1,22,68,6
0,_115,_Gale Township Voting District,_Gale Township Voting District,37,126,0,47,109,8
0,_115,_Grant Township Voting District,_Grant Township Voting District,21,69,0,24,65,0
0,_115,_Hillsboro Ward 1,_Hillsboro Ward 1,126,410,24,139,403,24
0,_115,_Hillsboro Ward 2,_Hillsboro Ward 2,182,455,19,184,451,20
0,_115,_Hillsboro Ward 2 Exclave A,_Hillsboro Ward 2 Exclave A,0,0,0,0,0,0
0,_115,_Hillsboro Ward 2 Exclave Industrial Park,_Hillsboro Ward 2 Exclave Industrial Park,0,0,0,0,0,0
0,_115,_Lehigh Township Voting District,_Lehigh Township Voting District,33,119,4,34,119,6
0,_115,_Liberty Township Voting District,_Liberty Township Voting District,45,147,10,52,147,6
0,_115,_Logan Township Voting District,_Logan Township Voting District,4,25,0,4,25,0
0,_115,_Lost Springs Township Voting District,_Lost Springs Township Voting District,16,79,2,18,77,4
0,_115,_Marion North Ward,_Marion North Ward,160,369,7,157,347,31
0,_115,_Marion South Ward,_Marion South Ward,115,361,9,117,337,28
0,_115,_Marion South Ward Exclave,_Marion South Ward Exclave,0,0,0,0,0,0
0,_115,_Menno Township Voting District,_Menno Township Voting District,58,136,7,58,137,4
0,_115,_Milton Township Voting District,_Milton Township Voting District,18,88,4,17,86,6
0,_115,_Moore Township Voting District,_Moore Township Voting District,8,33,0,11,30,0
0,_115,_Peabody East Voting District,_Peabody East Voting District,80,130,3,83,122,9
0,_115,_Peabody West Voting District,_Peabody West Voting District,73,213,6,83,187,21
0,_115,_Risley Township Voting District,_Risley Township Voting District,22,112,1,24,111,2
0,_115,_Summit Township Voting District,_Summit Township Voting District,11,28,1,13,24,3
0,_115,_West Branch Township Voting District,_West Branch Township Voting District,199,324,8,196,313,20
0,_115,_Wilson Township Voting District,_Wilson Township Voting District,8,105,6,12,102,5
0,_117,_Balderson Township Voting District,_Balderson Township Voting District,2,42,0,5,39,0
0,_117,_Bigelow Township Voting District,_Bigelow Township Voting District,7,14,0,6,13,1
0,_117,_Blue Rapids City Voting District,_Blue Rapids City Voting District,104,355,6,118,306,33
0,_117,_Blue Rapids Township Voting District,_Blue Rapids Township Voting District,9,36,0,9,35,1
0,_117,_Center Township Voting District,_Center Township Voting District,13,64,3,11,63,4
0,_117,_Clear Fork Township Voting District,_Clear Fork Township Voting District,5,26,0,5,25,1
0,_117,_Cleveland Township Voting District,_Cleveland Township Voting District,12,40,0,11,38,4
0,_117,_Cottage Hill Township Voting District,_Cottage Hill Township Voting District,8,63,1,8,60,3
0,_117,_East Vermillion Township Voting District,_East Vermillion Township Voting District,94,163,11,97,156,14
0,_117,_Elm Creek Township Voting District,_Elm Creek Township Voting District,21,74,4,22,68,9
0,_117,_Franklin Township C1 Voting District,_Franklin Township C1 Voting District,22,79,4,25,76,4
0,_117,_Franklin Township C2 Voting District,_Franklin Township C2 Voting District,8,50,0,12,46,1
0,_117,_Guittard Township C1 Voting District,_Guittard Township C1 Voting District,0,5,0,0,5,0
0,_117,_Guittard Township C2 Voting District,_Guittard Township C2 Voting District,43,140,4,44,134,8
0,_117,_Herkimer Township Voting District,_Herkimer Township Voting District,18,105,5,19,100,8
0,_117,_Lincoln Township Voting District,_Lincoln Township Voting District,10,74,1,10,74,0
0,_117,_Logan Township Voting District,_Logan Township Voting District,28,119,5,30,115,8
0,_117,_Marysville City Ward 1,_Marysville City Ward 1,128,316,12,129,291,25
0,_117,_Marysville City Ward 2,_Marysville City Ward 2,107,265,9,110,242,24
0,_117,_Marysville City Ward 2 Exclave,_Marysville City Ward 2 Exclave,0,0,0,0,0,0
0,_117,_Marysville City Ward 3,_Marysville City Ward 3,78,146,8,78,128,22
0,_117,_Marysville City Ward 4 Part A,_Marysville City Ward 4 Part A,140,297,15,147,265,34
0,_117,_Marysville City Ward 4 Part B,_Marysville City Ward 4 Part B,0,0,0,0,0,0
0,_117,_Marysville City Ward 4 Part B Exclave,_Marysville City Ward 4 Part B Exclave,0,0,0,0,0,0
0,_117,_Marysville Township Voting District,_Marysville Township Voting District,37,116,3,43,103,7
0,_117,_Murray Township Voting District,_Murray Township Voting District,58,274,12,64,261,18
0,_117,_Noble Township Voting District,_Noble Township Voting District,19,85,1,17,76,8
0,_117,_Oketo Township Voting District,_Oketo Township Voting District,30,78,0,33,66,2
0,_117,_Richland Township Voting District,_Richland Township Voting District,13,68,0,12,64,2
0,_117,_Rock Township Voting District,_Rock Township Voting District,16,57,1,16,51,5
0,_117,_St. Bridget Township Voting District,_St. Bridget Township Voting District,18,70,0,16,62,8
0,_117,_Walnut Township Voting District,_Walnut Township Voting District,12,53,1,12,49,4
0,_117,_Waterville Township Voting District,_Waterville Township Voting District,103,252,5,108,228,19
0,_117,_Wells Township Voting District,_Wells Township Voting District,26,50,6,30,46,5
0,_117,_West Vermillion Township Voting District,_West Vermillion Township Voting District,70,153,9,78,137,12
0,_119,_Cimarron Township Voting District,_Cimarron Township Voting District,6,33,3,8,32,2
0,_119,_Crooked Creek Township Voting District,_Crooked Creek Township Voting District,4,46,0,3,44,3
0,_119,_Fowler Township Voting District,_Fowler Township Voting District,48,215,6,48,198,20
0,_119,_Logan Township Voting District,_Logan Township Voting District,8,54,2,11,46,3
0,_119,_Meade Center Township Voting District,_Meade Center Township Voting District,115,784,15,129,745,39
0,_119,_Mertilla Township Voting District,_Mertilla Township Voting District,9,46,0,10,46,0
0,_119,_Odee Township Voting District,_Odee Township Voting District,0,20,0,80,289,16
0,_119,_Sand Creek Township Voting District,_Sand Creek Township Voting District,0,16,0,0,15,0
0,_119,_West Plains Township Voting District,_West Plains Township Voting District,73,309,13,1,19,0
0,_121,_East Middle Creek Township C2 Voting District,_East Middle Creek Township C2 Voting District,37,117,3,38,116,6
0,_121,_East Middle Creek Township C3 Voting District,_East Middle Creek Township C3 Voting District,130,414,5,120,400,24
0,_121,_East Valley Township Voting District,_East Valley Township Voting District,70,187,4,75,179,6
0,_121,_Louisburg Ward 1,_Louisburg Ward 1,162,288,15,183,254,23
0,_121,_Louisburg Ward 1 Exclave Park,_Louisburg Ward 1 Exclave Park,0,0,0,0,0,0
0,_121,_Louisburg Ward 2,_Louisburg Ward 2,226,451,13,240,430,22
0,_121,_Louisburg Ward 2 Exclave A,_Louisburg Ward 2 Exclave A,0,0,0,0,0,0
0,_121,_Louisburg Ward 2 Exclave B,_Louisburg Ward 2 Exclave B,0,0,0,0,0,0
0,_121,_Louisburg Ward 3,_Louisburg Ward 3,215,442,23,223,418,33
0,_121,_Louisburg Ward 4,_Louisburg Ward 4,137,470,11,143,439,35
0,_121,_Miami Township Voting District,_Miami Township Voting District,90,228,6,91,216,13
0,_121,_Mound Township Voting District,_Mound Township Voting District,112,264,8,115,238,31
0,_121,_North Marysvill Township C2 Voting District,_North Marysvill Township C2 Voting District,48,128,4,48,122,11
0,_121,_North Marysville Township C3 Voting District,_North Marysville Township C3 Voting District,145,326,17,144,331,12
0,_121,_North Marysville Township Enclave 2 Voting District,_North Marysville Township Enclave 2 Voting District,0,0,0,0,0,0
0,_121,_North Marysville Township Enclave Voting District,_North Marysville Township Enclave Voting District,0,0,0,0,0,0
0,_121,_North Paola Township Part 1 Voting District,_North Paola Township Part 1 Voting District,4,7,0,3,8,0
0,_121,_North Paola Township Part 2 Voting District,_North Paola Township Part 2 Voting District,24,70,0,25,68,0
0,_121,_North Paola Township Part 3 Voting District,_North Paola Township Part 3 Voting District,0,0,0,0,0,0
0,_121,_North Paola Township Voting District,_North Paola Township Voting District,79,198,6,89,182,11
0,_121,_North Wea Township Voting District,_North Wea Township Voting District,113,312,6,111,310,9
0,_121,_Osage Township Voting District,_Osage Township Voting District,95,234,6,102,211,21
0,_121,_Osawatomie Township Enclave A Voting District,_Osawatomie Township Enclave A Voting District,0,0,0,0,0,0
0,_121,_Osawatomie Township Enclave B Voting District,_Osawatomie Township Enclave B Voting District,0,0,0,0,0,0
0,_121,_Osawatomie Township Voting District,_Osawatomie Township Voting District,111,301,9,108,285,24
0,_121,_Osawatomie Ward 1 Exclave A Cemetery,_Osawatomie Ward 1 Exclave A Cemetery,0,0,0,0,0,0
0,_121,_Osawatomie Ward 1 Exclave B,_Osawatomie Ward 1 Exclave B,0,0,0,0,0,0
0,_121,_Osawatomie Ward 1 Exclave C,_Osawatomie Ward 1 Exclave C,0,0,0,0,0,0
0,_121,_Osawatomie Ward 1 Exclave D,_Osawatomie Ward 1 Exclave D,0,0,0,0,0,0
0,_121,_Osawatomie Ward 1 H5,_Osawatomie Ward 1 H5,108,185,11,109,158,36
0,_121,_Osawatomie Ward 1 H6,_Osawatomie Ward 1 H6,0,0,0,0,0,0
0,_121,_Osawatomie Ward 2,_Osawatomie Ward 2,153,251,15,155,235,31
0,_121,_Osawatomie Ward 2 Exclave Lake,_Osawatomie Ward 2 Exclave Lake,0,0,0,0,0,0
0,_121,_Osawatomie Ward 3,_Osawatomie Ward 3,145,234,10,151,205,32
0,_121,_Osawatomie Ward 3 Exclave A,_Osawatomie Ward 3 Exclave A,0,0,0,0,0,0
0,_121,_Osawatomie Ward 3 Exclave B,_Osawatomie Ward 3 Exclave B,0,0,0,0,0,0
0,_121,_Osawatomie Ward 3 Exclave D,_Osawatomie Ward 3 Exclave D,0,0,0,0,0,0
0,_121,_Osawatomie Ward 4,_Osawatomie Ward 4,79,189,12,85,172,25
0,_121,_Paola Ward 1,_Paola Ward 1,234,437,9,252,399,31
0,_121,_Paola Ward 1 Exclave,_Paola Ward 1 Exclave,0,0,0,0,0,0
0,_121,_Paola Ward 1 Exclave B,_Paola Ward 1 Exclave B,0,0,0,0,0,0
0,_121,_Paola Ward 2,_Paola Ward 2,172,399,14,168,361,50
0,_121,_Paola Ward 3,_Paola Ward 3,212,372,13,219,333,40
0,_121,_Paola Ward 3 Exclave A,_Paola Ward 3 Exclave A,0,0,0,0,0,0
0,_121,_Paola Ward 4,_Paola Ward 4,309,508,21,323,471,43
0,_121,_Paola Ward 4 Exclave,_Paola Ward 4 Exclave,0,0,0,0,0,0
0,_121,_Richland Township Voting District,_Richland Township Voting District,312,918,26,316,893,39
0,_121,_South Marysville Township C2 Voting District,_South Marysville Township C2 Voting District,223,591,17,252,557,23
0,_121,_South Marysville Township C3 Voting District,_South Marysville Township C3 Voting District,6,10,0,7,7,2
0,_121,_South Paola Township Part 2 Voting District,_South Paola Township Part 2 Voting District,28,93,2,29,88,4
0,_121,_South Paola Township Voting District,_South Paola Township Voting District,42,123,6,43,114,11
0,_121,_South Wea Township Enclave A Voting District,_South Wea Township Enclave A Voting District,0,0,0,0,0,0
0,_121,_South Wea Township Enclave B Voting District,_South Wea Township Enclave B Voting District,0,0,0,0,0,0
0,_121,_South Wea Township Enclave C Voting District,_South Wea Township Enclave C Voting District,0,0,0,0,0,0
0,_121,_South Wea Township Voting District,_South Wea Township Voting District,185,693,17,199,682,19
0,_121,_Spring Hill City Exclave A Voting District,_Spring Hill City Exclave A Voting District,0,0,0,0,0,0
0,_121,_Spring Hill City Exclave B Voting District,_Spring Hill City Exclave B Voting District,144,248,15,147,241,16
0,_121,_Spring Hill City Exclave C Voting District,_Spring Hill City Exclave C Voting District,0,0,0,0,0,0
0,_121,_Spring Hill City Precinct 01,_Spring Hill City Precinct 01,290,644,13,293,607,47
0,_121,_Spring Hill City Precinct 03,_Spring Hill City Precinct 03,32,46,2,30,47,3
0,_121,_Stanton Township Voting District,_Stanton Township Voting District,132,352,8,138,327,22
0,_121,_Sugar Creek Township Voting District,_Sugar Creek Township Voting District,61,216,5,62,202,12
0,_121,_Ten Mile Township Voting District,_Ten Mile Township Voting District,282,674,18,285,658,30
0,_121,_West Middle Creek Township Voting District,_West Middle Creek Township Voting District,133,320,2,124,323,11
0,_121,_West Valley Township Exclave Voting District,_West Valley Township Exclave Voting District,75,172,3,84,156,11
